	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c267	0	0	6	49	0	0	0	0	7	0	22	7	0	-1	37	23	47	49	0	-1	0	0	4	0	-1	0	23	-1	-1	-1
c2177	0	32	-1	-1	32	-1	23	0	-1	-1	0	7	0	0	0	23	4	-1	0	-1	24	50	4	-1	11	0	-1	-1	0	-1
c2316	21	0	6	49	0	15	9	0	-1	39	-1	16	-1	-1	0	-1	19	15	0	-1	0	0	0	24	0	-1	0	0	47	5
c2436	21	47	6	-1	0	37	0	0	12	39	-1	-1	0	-1	17	23	19	0	-1	-1	0	-1	0	24	0	0	-1	19	0	-1
c2559	-1	45	6	49	-1	-1	-1	0	7	18	-1	7	-1	-1	19	23	0	0	0	-1	0	0	0	-1	15	0	0	14	-1	0
c2744	21	34	6	49	0	0	0	0	11	39	0	0	27	0	39	23	19	38	32	-1	-1	7	39	0	14	0	0	-1	11	-1
c3034	21	-1	6	49	0	32	0	0	-1	39	35	0	0	48	-1	23	19	-1	0	-1	0	22	43	0	34	0	0	0	0	-1
c3763	0	0	-1	49	32	45	0	0	7	0	30	7	0	0	0	23	4	0	0	-1	15	-1	4	-1	48	0	50	-1	0	-1
c3776	21	-1	6	49	-1	23	-1	0	0	39	0	0	-1	0	39	23	19	45	0	-1	-1	0	0	0	0	0	0	22	14	32
c3807	45	45	6	49	-1	4	-1	0	7	18	35	7	0	0	0	23	0	-1	27	-1	-1	0	-1	0	15	0	23	0	0	-1
c4361	-1	45	6	49	0	-1	-1	0	7	0	0	7	-1	-1	0	23	0	0	0	-1	-1	0	0	0	-1	50	26	-1	0	0
c4371	0	45	6	49	0	0	0	0	-1	-1	-1	7	0	-1	-1	23	-1	0	0	-1	0	0	-1	0	-1	0	-1	11	7	0
c4397	0	0	-1	49	32	45	47	0	-1	0	-1	-1	-1	0	23	23	4	0	0	-1	0	1	4	-1	11	0	-1	-1	34	20
