	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c1752	0	-1	0	0	0	0	-1	37	-1	-1	21	18	0	-1	0	44	0	-1	-1	42	0	38	24	-1	0	0	0	-1	0	0
c2334	0	22	0	0	0	-1	-1	-1	44	0	-1	0	18	0	0	9	-1	7	37	29	0	0	0	47	7	42	-1	0	48	0
c2351	0	-1	0	0	0	0	0	-1	0	0	-1	24	18	-1	-1	0	0	7	37	42	0	-1	11	47	7	42	37	0	48	0
c2619	0	0	0	0	26	-1	-1	23	0	0	37	0	18	-1	0	0	-1	7	-1	20	0	7	-1	47	0	-1	-1	-1	48	23
c2723	0	0	0	0	0	0	0	-1	0	24	37	0	18	0	37	-1	0	7	37	0	-1	-1	0	47	20	42	37	0	48	8
c3448	0	22	37	46	33	-1	0	8	0	0	0	0	10	-1	0	44	-1	-1	0	0	0	38	0	9	-1	44	0	0	0	0
c3535	44	3	0	9	0	3	0	49	10	37	0	23	16	0	0	44	0	-1	0	0	-1	-1	9	14	0	-1	0	0	0	0
c3826	0	8	24	-1	0	0	-1	23	-1	22	37	0	18	0	-1	-1	50	7	-1	3	0	0	33	-1	0	42	-1	0	-1	0
c3953	-1	22	37	-1	33	0	47	8	24	-1	0	0	36	29	-1	44	-1	-1	0	-1	-1	38	0	0	0	44	0	0	0	-1
c4012	50	-1	0	37	-1	50	0	0	0	14	21	0	38	-1	0	44	-1	-1	0	0	37	-1	10	40	0	0	0	0	0	0
c4039	0	22	37	-1	33	26	-1	8	-1	-1	0	0	0	29	0	44	-1	38	0	0	0	38	0	-1	0	-1	0	50	0	0
c4170	0	22	37	26	33	26	0	8	15	0	0	0	41	29	-1	-1	-1	38	-1	31	0	38	0	30	-1	-1	0	50	0	0
c4260	6	0	0	0	1	7	0	-1	0	0	0	0	47	0	0	-1	37	-1	0	0	0	38	0	20	0	0	0	0	0	-1
c4262	0	0	-1	0	0	0	0	23	0	44	37	0	18	0	-1	-1	40	7	37	40	0	0	0	47	0	42	37	14	48	0
c4307	0	-1	38	0	-1	0	0	33	21	14	-1	0	30	0	0	-1	0	-1	47	0	23	-1	-1	0	0	-1	0	37	0	0
c4324	0	0	0	9	0	31	-1	23	0	0	37	-1	-1	0	0	40	14	7	37	0	0	0	44	47	19	42	37	22	48	0
c4359	0	0	-1	-1	0	0	0	47	10	0	0	-1	16	-1	-1	44	0	38	-1	29	0	38	0	0	-1	47	1	0	0	1
c4492	0	0	0	-1	-1	-1	0	8	0	0	0	0	-1	9	50	44	-1	-1	0	-1	0	38	-1	0	0	44	-1	0	0	0
c4504	21	-1	-1	0	-1	0	0	8	0	-1	0	0	-1	29	0	44	-1	38	-1	0	8	38	37	0	0	-1	33	0	1	-1
c4509	0	-1	-1	-1	-1	-1	0	0	10	0	-1	0	-1	0	0	44	0	38	3	0	0	-1	0	0	-1	1	-1	0	0	1
c4510	44	-1	0	9	0	30	0	49	10	-1	0	23	-1	45	0	44	0	38	0	-1	1	38	-1	43	-1	-1	0	0	0	-1
c4535	0	0	0	0	44	46	-1	-1	0	0	37	0	18	0	-1	-1	0	7	-1	33	0	0	0	47	0	-1	37	37	48	0
c4761	0	0	38	47	0	0	0	33	21	-1	0	0	30	0	0	44	0	-1	47	0	23	38	-1	0	0	49	0	37	0	-1
c4902	0	-1	20	0	0	0	-1	37	0	14	21	0	-1	0	0	44	0	-1	0	0	31	-1	37	31	-1	0	0	14	0	0
c4934	0	0	0	37	0	3	0	23	0	0	-1	9	18	0	-1	-1	-1	7	-1	0	0	44	0	47	0	42	37	0	48	0
c5014	26	-1	0	0	0	0	0	23	0	-1	37	0	18	0	-1	-1	0	7	37	40	0	0	-1	47	0	42	37	0	48	-1
c5094	0	-1	-1	0	44	0	0	23	0	0	-1	0	18	-1	41	-1	0	7	-1	0	-1	0	0	47	-1	42	-1	0	48	0
c5273	0	0	-1	9	0	30	0	8	10	-1	9	-1	16	3	0	44	37	-1	0	0	0	38	0	-1	0	0	0	0	0	0
c5282	44	0	0	9	0	0	-1	49	10	0	0	23	-1	0	0	-1	0	38	0	0	-1	38	0	23	0	41	37	31	0	0
c5307	0	0	-1	0	-1	0	0	23	0	-1	37	0	18	0	41	-1	0	7	-1	0	0	0	0	-1	-1	-1	-1	48	48	0
c5348	6	0	-1	0	-1	7	0	-1	33	0	-1	0	47	29	0	44	37	38	0	-1	-1	38	0	-1	-1	0	48	-1	0	-1
c5377	0	37	0	0	0	0	0	23	0	0	37	0	18	0	-1	-1	0	-1	37	40	0	0	21	-1	0	42	37	-1	48	0
c5487	0	3	-1	40	43	0	0	23	-1	0	37	0	18	0	0	9	14	7	-1	0	0	-1	0	47	26	42	37	0	48	0
c5556	9	0	-1	0	48	0	-1	-1	0	0	0	0	0	0	50	44	-1	-1	0	-1	0	38	23	0	0	44	16	-1	0	-1
c5594	1	-1	0	-1	0	0	0	8	0	30	0	0	0	0	0	44	-1	38	26	29	37	38	21	20	-1	-1	0	0	0	-1
c5746	-1	0	-1	30	40	22	-1	23	-1	22	-1	0	18	0	0	-1	0	7	37	0	1	-1	0	-1	0	42	37	0	48	-1
c5770	-1	-1	0	-1	-1	0	-1	0	0	14	0	0	30	0	0	44	0	-1	47	0	-1	38	26	0	0	0	0	37	0	0
c5923	0	22	37	0	33	26	0	8	0	-1	49	0	-1	29	10	44	-1	38	0	-1	0	38	0	0	0	44	0	-1	0	-1
c5944	1	0	0	0	0	0	36	8	0	0	-1	0	0	-1	0	44	0	38	0	-1	0	38	0	-1	7	0	0	-1	0	0
c5949	-1	0	0	0	-1	-1	0	8	0	0	47	48	30	-1	1	44	37	38	14	42	0	-1	0	20	0	0	-1	0	0	0
c6036	0	0	0	0	0	-1	0	23	0	0	37	0	18	0	-1	-1	0	7	37	0	0	0	0	47	20	42	37	-1	48	0
c6056	44	0	-1	9	0	30	0	-1	10	43	0	23	16	38	-1	44	7	-1	-1	43	0	38	-1	0	0	0	0	0	49	-1
