	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c565	45	9	0	-1	-1	31	-1	0	25	0	-1	17	0	39	0	-1	-1	-1	45	0	0	-1	0	-1	0	0	0	33	-1	0
c590	-1	35	0	-1	-1	19	-1	0	0	0	0	47	0	0	0	0	-1	17	0	0	0	2	13	-1	0	0	0	-1	-1	2
c661	45	0	-1	0	-1	0	-1	43	0	0	0	0	0	0	0	0	-1	45	-1	0	0	31	0	-1	39	0	-1	-1	-1	0
c825	45	0	-1	19	-1	0	-1	0	0	0	0	-1	0	0	0	-1	0	45	45	0	0	0	-1	-1	39	0	0	33	0	9
c829	-1	0	0	0	-1	0	-1	0	0	7	0	-1	0	39	0	0	-1	45	45	0	-1	0	7	-1	0	0	41	33	-1	0
c836	0	-1	1	8	-1	41	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	7	39	0	0	0	0	0	0	31	13	0	-1	22
c1044	0	35	0	-1	-1	0	-1	-1	48	42	-1	-1	0	0	-1	0	0	0	0	0	31	2	13	-1	0	0	-1	0	-1	-1
c1157	0	0	0	19	-1	1	-1	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	0	45	13	-1	0	-1	0	0	0	2
c1188	-1	-1	0	-1	-1	1	-1	-1	-1	0	2	0	0	10	-1	22	-1	0	-1	19	0	45	13	-1	0	0	0	0	0	2
c1224	0	23	8	19	-1	1	-1	-1	7	0	0	45	0	0	-1	0	0	0	0	0	0	0	13	-1	0	-1	0	0	0	2
c1339	-1	0	-1	19	-1	1	-1	-1	0	0	-1	0	0	0	-1	0	43	-1	0	0	0	45	13	-1	0	0	0	0	0	2
c1351	0	-1	0	-1	-1	0	-1	0	0	45	0	-1	45	3	0	0	-1	0	0	0	0	2	13	-1	0	0	0	-1	0	2
c1363	0	-1	0	0	-1	0	2	22	31	0	0	0	0	10	0	0	0	0	0	-1	0	0	0	31	0	36	13	11	-1	-1
c1396	45	0	0	0	-1	2	-1	19	0	17	0	0	0	-1	0	0	0	45	45	-1	0	-1	-1	-1	0	0	-1	33	31	41
c1645	45	0	0	0	-1	0	-1	0	0	31	48	-1	0	-1	0	-1	0	45	45	0	45	0	39	-1	0	17	17	33	0	0
c1781	0	0	0	0	-1	0	2	-1	0	0	0	-1	-1	10	17	0	0	0	0	-1	0	45	0	-1	-1	-1	13	0	47	0
c1799	0	19	-1	19	-1	-1	-1	7	0	0	-1	0	45	0	22	0	0	0	-1	31	-1	-1	13	-1	0	-1	22	33	-1	2
c1843	45	-1	-1	0	-1	-1	-1	0	-1	0	48	0	0	0	0	-1	0	45	45	0	0	-1	0	-1	0	17	0	33	-1	-1
c1938	45	0	0	0	-1	-1	-1	0	0	0	0	0	-1	0	9	-1	0	45	45	0	0	18	39	-1	0	-1	0	-1	0	0
c1944	45	0	0	-1	-1	-1	-1	0	22	0	48	0	0	0	0	-1	0	45	45	-1	0	0	0	-1	45	17	0	33	0	0
c1965	45	-1	21	39	-1	0	-1	0	17	0	-1	-1	0	0	-1	0	0	45	45	0	0	0	0	-1	23	-1	0	33	0	0
c1989	0	0	0	0	-1	0	2	0	0	45	0	-1	0	-1	17	0	0	0	39	0	0	0	0	-1	-1	0	13	33	47	7
c2071	0	19	-1	-1	-1	9	-1	-1	0	-1	-1	0	-1	0	0	0	-1	0	0	0	37	31	13	-1	-1	0	0	0	0	2
