	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c1102	0	-1	0	0	0	2	40	-1	17	-1	0	37	0	0	36	0	26	7	0	40	-1	-1	0	-1	-1	0	-1	0	0	0
c1155	0	-1	0	0	-1	0	-1	0	0	-1	0	0	-1	2	36	0	-1	0	0	40	-1	40	0	0	5	37	0	-1	-1	-1
c1401	0	-1	0	-1	28	-1	40	48	17	7	-1	0	0	0	36	0	26	0	9	40	0	-1	0	22	0	0	0	0	0	0
c1439	-1	7	0	41	0	-1	40	5	0	7	-1	0	19	0	36	0	28	0	5	40	0	40	5	-1	0	-1	23	0	0	0
c1470	0	7	0	0	29	0	-1	-1	0	-1	0	-1	26	40	-1	0	-1	-1	0	40	0	40	0	46	28	0	30	0	0	0
c1611	0	-1	0	-1	46	0	0	17	17	0	0	20	-1	-1	19	-1	0	0	-1	40	3	-1	0	0	0	18	-1	3	0	-1
c1692	0	7	-1	0	0	0	40	-1	0	-1	16	0	36	2	36	-1	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0
c1757	-1	-1	0	0	0	0	-1	0	0	-1	0	-1	0	0	36	0	-1	0	0	-1	0	-1	-1	0	0	-1	37	0	0	0
c1823	9	7	0	5	0	0	40	0	0	0	0	0	0	0	0	-1	3	0	49	-1	0	-1	0	30	-1	0	0	40	40	27
c1898	-1	-1	0	-1	0	-1	40	40	0	-1	0	-1	36	3	0	0	-1	0	-1	40	27	40	0	46	0	0	-1	0	-1	-1
c1941	0	7	0	0	0	-1	-1	2	0	-1	0	-1	-1	-1	0	0	17	0	-1	40	0	40	0	46	0	-1	30	0	-1	0
c2178	9	7	0	20	0	0	40	0	0	0	4	-1	2	-1	0	0	3	0	0	40	-1	-1	0	30	0	0	-1	0	-1	0
c2245	-1	-1	4	-1	26	0	40	48	17	7	0	0	0	0	36	18	26	0	0	40	-1	-1	13	-1	-1	0	0	0	0	0
