	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c762	0	0	48	33	0	3	0	-1	-1	-1	-1	35	0	27	0	-1	0	-1	0	0	0	-1	48	0	50	0	5	0	0	0
c1368	48	-1	-1	0	0	-1	11	0	0	48	-1	0	0	0	0	0	-1	-1	0	-1	0	0	42	0	15	0	0	0	-1	11
c1417	0	24	0	0	-1	0	-1	9	0	48	0	0	35	0	0	-1	27	-1	6	6	0	0	0	-1	35	-1	-1	48	0	-1
c1445	0	0	42	-1	0	0	12	0	0	0	-1	0	5	0	1	42	-1	1	-1	0	-1	25	0	0	0	36	-1	-1	0	33
c1513	2	35	-1	0	-1	-1	25	-1	-1	0	0	-1	0	0	0	0	35	-1	34	42	0	1	32	0	48	0	28	0	0	-1
c1528	0	0	-1	0	-1	0	0	-1	0	48	0	39	-1	0	0	-1	0	-1	0	-1	-1	39	0	0	0	-1	0	35	0	11
c1542	0	-1	20	-1	0	0	0	35	0	48	-1	-1	0	0	0	0	-1	-1	0	0	0	0	6	-1	0	0	45	0	42	0
c1744	0	35	0	0	0	48	25	0	-1	0	0	0	0	0	0	26	-1	-1	34	42	36	13	32	42	48	0	0	0	0	48
c1794	7	0	42	48	0	28	12	-1	-1	-1	-1	0	0	0	0	42	42	0	0	-1	-1	0	0	12	-1	36	0	15	0	33
c1861	-1	0	48	7	0	0	29	-1	0	48	0	35	0	0	0	-1	-1	-1	0	0	-1	0	0	-1	-1	0	0	0	-1	0
c2068	-1	0	-1	0	1	-1	0	42	-1	48	0	-1	0	0	0	0	0	-1	7	0	-1	0	27	7	12	0	48	1	0	2
c2153	12	0	-1	0	-1	0	-1	-1	0	48	0	35	0	0	0	0	0	-1	0	0	0	0	0	0	50	0	0	-1	0	0
c2336	0	0	5	-1	0	-1	11	0	0	48	0	0	0	0	0	9	-1	-1	36	0	0	5	-1	0	0	0	25	20	0	-1
c2376	0	0	5	0	-1	0	11	15	0	48	-1	0	0	-1	0	0	0	-1	0	-1	-1	5	42	25	0	0	25	20	0	0
c2549	0	0	48	0	-1	0	0	-1	0	-1	-1	35	0	-1	0	0	0	-1	0	0	0	0	0	-1	0	-1	-1	48	35	49
c2552	-1	0	0	0	0	0	-1	0	0	48	-1	-1	0	0	0	0	-1	-1	-1	-1	0	0	0	0	-1	0	0	0	0	-1
c2559	0	27	-1	8	27	0	11	-1	0	48	0	0	35	-1	0	-1	-1	-1	-1	0	0	0	42	0	1	0	-1	0	0	0
c2632	-1	0	42	0	0	0	-1	11	14	24	0	0	-1	25	-1	0	0	31	35	-1	6	-1	0	0	15	36	27	14	0	33
c2639	-1	0	0	27	-1	0	11	-1	0	48	0	-1	0	47	0	0	-1	-1	-1	0	-1	0	42	0	-1	0	-1	-1	-1	0
c2670	5	0	0	0	0	8	0	0	0	48	0	0	2	0	0	0	42	-1	6	6	0	0	0	0	35	48	0	0	48	0
