cellBC	cell_state
c1509	-4
c1568	-4
c1861	-2
c1863	-5
c1887	-4
c2054	-3
c2060	-16
c2274	-4
c2345	-2
c2438	-13
c2476	-5
c2477	-5
c2530	-13
c2567	-13
c2624	-5
c2670	-6
c2735	-16
c2745	-16
c2843	-6
c2874	-5
c2954	-6
c2955	-6
c2957	-6
c3008	-9
c3028	-16
c3032	-13
c3085	-3
c3112	-4
c3179	-2
c3201	-13
c3205	-2
c3247	-5
c3390	-2
c3412	-5
c3450	-6
c3500	-3
c3501	-3
c3503	-6
c3519	-9
c3604	-6
c3631	-13
c3636	-9
c3682	-13
c3724	-5
c3746	-2
c3753	-16
c3845	-16
c3900	-3
c3923	-5
c3930	-9
c3933	-9
c3938	-6
c3939	-6
c3960	-2
c4002	-6
c4038	-5
c4046	-6
c4066	-2
c4238	-3
c4284	-5
c4294	-4
c4297	-6
c4352	-5
c4384	-9
c4389	-6
c4425	-4
c4453	-4
c4472	-13
c4536	-6
c4565	-2
c4583	-16
c4607	-4
c4608	-16
c4618	-6
c4619	-6
c4631	-9
c4658	-3
c4676	-2
c4677	-2
c4731	-4
c4735	-16
c4746	-2
c4757	-9
c4759	-13
c4796	-6
c4814	-5
c4884	-9
c4946	-4
c4992	-13
c5016	-9
c5207	-16
c5231	-2
c5279	-4
c5283	-6
c5318	-16
c5326	-16
c5348	-3
c5350	-2
c5361	-6
c5374	-6
c5375	-6
c5377	-2
c5412	-9
c5438	-2
c5468	-9
c5480	-5
c5497	-5
c5503	-2
c5512	-4
c5513	-4
c5552	-5
c5576	-5
c5649	-2
c5685	-13
c5690	-4
c5691	-4
c5724	-9
c5773	-13
c5776	-4
c5777	-4
c5778	-5
c5786	-6
c5787	-6
c5806	-5
c5838	-13
c5859	-9
c5870	-13
c5882	-9
c5901	-5
c5907	-9
c5910	-16
c5917	-16
c5958	-16
c5965	-5
c5969	-13
c5975	-5
c5977	-16
c5979	-4
c5998	-5
c6005	-3
c6007	-4
c6012	-3
c6055	-16
c6083	-6
c6101	-4
c6106	-9
c6116	-9
c6131	-4
c6133	-5
c6153	-9
c6161	-9
c6180	-13
c6197	-2
c6243	-9
c6272	-6
c6275	-9
c6281	-16
c6282	-16
c6300	-3
c6302	-2
c6314	-6
c6315	-6
c6321	-9
c6348	-6
c6358	-6
c6368	-13
c6373	-13
c6401	-13
c6416	-16
c6418	-13
c6451	-2
c6456	-3
c6457	-3
c6460	-4
c6461	-4
c6483	-4
c6514	-3
c6515	-3
c6531	-5
c6562	-16
c6571	-16
c6574	-9
c6589	-16
c6603	-2
c6613	-16
c6621	-3
c6628	-9
c6636	-2
c6637	-2
c6657	-13
c6661	-9
c6669	-5
c6688	-16
c6774	-13
c6787	-13
c6797	-2
c6802	-3
c6803	-3
c6820	-2
c6836	-13
c6840	-6
c6872	-3
c6873	-3
c6884	-6
c6885	-6
c6886	-4
c6914	-3
c6920	-13
c6922	-9
c6926	-16
c6928	-6
c6929	-6
c6983	-6
c6985	-3
c6988	-3
c6989	-3
c7006	-4
c7007	-4
c7045	-2
c7053	-4
c7075	-3
c7079	-3
c7084	-9
c7086	-3
c7087	-3
c7089	-9
c7098	-3
c7117	-16
c7142	-4
c7144	-9
c7162	-16
c7203	-16
c7208	-2
c7213	-5
c7221	-9
c7228	-16
c7234	-6
c7235	-6
c7274	-2
c7278	-9
c7282	-2
c7283	-2
c7311	-2
c7316	-3
c7317	-3
c7322	-4
c7323	-4
c7347	-4
c7355	-5
c7361	-6
c7374	-9
c7418	-4
c7422	-9
c7432	-5
c7447	-2
c7451	-16
c7462	-5
c7463	-5
c7502	-13
c7503	-13
c7516	-9
c7526	-3
c7539	-4
c7543	-3
c7560	-9
c7581	-13
c7590	-3
c7591	-3
c7597	-5
c7611	-13
c7620	-16
c7628	-9
c7673	-13
c7695	-4
c7703	-4
c7721	-4
c7727	-13
c7746	-13
c7752	-13
c7756	-2
c7777	-6
c7799	-13
c7839	-5
c7853	-9
c7865	-16
c7867	-5
c7868	-9
c7871	-9
c7879	-2
c7907	-4
c7921	-13
c7925	-16
c7940	-16
c7949	-3
c7957	-9
c7958	-5
c7974	-4
c7975	-4
c7976	-13
c7984	-13
c7994	-5
c8001	-2
c8007	-5
c8012	-3
c8013	-3
c8032	-6
c8033	-6
c8041	-16
c8109	-16
c8110	-3
c8111	-3
c8112	-5
c8137	-9
c8157	-6
c8171	-13
c8184	-6
c8188	-6
c8199	-16
c8200	-3
c8201	-3
c8216	-5
c8239	-9
c8241	-6
c8242	-16
c8245	-5
c8251	-9
c8287	-13
c8288	-16
c8303	-16
c8315	-5
c8338	-3
c8339	-3
c8342	-4
c8343	-4
c8345	-16
c8349	-13
c8382	-16
c8420	-5
c8421	-5
c8423	-4
c8432	-16
c8437	-4
c8470	-13
c8472	-2
c8505	-3
c8527	-2
c8529	-2
c8552	-6
c8577	-16
c8580	-2
c8581	-2
c8584	-5
c8585	-5
c8589	-13
c8634	-4
c8635	-4
c8636	-4
c8638	-4
c8659	-2
c8665	-5
c8675	-13
c8676	-16
c8680	-3
c8688	-5
c8715	-6
c8716	-2
c8717	-2
c8718	-13
c8722	-6
c8750	-13
c8751	-13
c8759	-9
c8771	-9
c8783	-2
c8793	-13
c8799	-2
c8813	-5
c8843	-5
c8851	-6
c8855	-2
c8868	-4
c8872	-13
c8877	-13
c8878	-16
c8892	-3
c8893	-3
c8895	-9
c8902	-13
c8911	-16
c8914	-9
c8930	-5
c8962	-2
c8963	-2
c8966	-9
c8970	-16
c8972	-9
c8975	-16
c8986	-3
c8987	-3
c8991	-2
