,Undifferentiated,Monocyte,Neutrophil,Baso,Mast,Erythroid,Meg,Lymphoid,Eos,DC,counts
0,0,0,0,0,0,0,0,0,0,0,3
1,0,0,0,0,0,0,0,0,0,1,7
2,0,0,0,0,0,0,0,1,0,0,9
3,0,0,0,0,0,0,1,0,0,0,42
4,0,0,0,0,0,0,1,0,1,0,1
5,0,0,0,0,0,1,0,0,0,0,3
6,0,0,0,0,0,1,1,0,0,0,2
7,0,0,0,0,1,0,0,0,0,0,66
8,0,0,0,0,1,0,0,0,0,1,1
9,0,0,0,0,1,0,0,0,1,0,1
10,0,0,0,0,1,0,1,0,0,0,4
11,0,0,0,1,0,0,0,0,0,0,151
12,0,0,0,1,0,0,0,0,1,0,12
13,0,0,0,1,0,0,1,0,0,0,2
14,0,0,0,1,1,0,0,0,0,0,9
15,0,0,0,1,1,0,0,0,1,0,1
16,0,0,1,0,0,0,0,0,0,0,253
17,0,0,1,0,0,0,0,0,1,0,1
18,0,0,1,0,0,0,1,0,0,0,2
19,0,0,1,0,1,0,0,0,0,0,2
20,0,0,1,1,0,0,0,0,0,0,6
21,0,1,0,0,0,0,0,0,0,0,198
22,0,1,0,0,0,0,0,0,0,1,6
23,0,1,0,0,0,0,0,1,0,0,3
24,0,1,0,0,1,0,0,0,0,0,1
25,0,1,0,1,0,0,0,0,0,0,4
26,0,1,0,1,0,0,0,0,1,0,1
27,0,1,0,1,1,0,0,0,0,0,2
28,0,1,1,0,0,0,0,0,0,0,37
29,0,1,1,0,0,0,1,0,0,0,1
30,0,1,1,0,1,0,0,0,0,0,1
31,0,1,1,1,0,0,0,0,0,0,2
32,1,0,0,0,0,0,0,0,0,0,2196
33,1,0,0,0,0,0,0,0,0,1,22
34,1,0,0,0,0,0,0,0,1,0,9
35,1,0,0,0,0,0,0,1,0,0,106
36,1,0,0,0,0,0,0,1,0,1,3
37,1,0,0,0,0,0,1,0,0,0,158
38,1,0,0,0,0,1,0,0,0,0,12
39,1,0,0,0,0,1,1,0,0,0,17
40,1,0,0,0,0,1,1,0,1,0,1
41,1,0,0,0,1,0,0,0,0,0,50
42,1,0,0,0,1,0,1,0,0,0,9
43,1,0,0,0,1,1,0,0,0,0,5
44,1,0,0,0,1,1,0,0,1,0,1
45,1,0,0,0,1,1,1,0,0,0,4
46,1,0,0,1,0,0,0,0,0,0,296
47,1,0,0,1,0,0,0,0,0,1,1
48,1,0,0,1,0,0,0,0,1,0,24
49,1,0,0,1,0,0,1,0,0,0,13
50,1,0,0,1,0,0,1,0,1,0,1
51,1,0,0,1,0,1,0,0,0,0,4
52,1,0,0,1,0,1,1,0,0,0,3
53,1,0,0,1,1,0,0,0,0,0,28
54,1,0,0,1,1,0,0,0,1,0,5
55,1,0,0,1,1,0,1,0,0,0,7
56,1,0,0,1,1,1,0,0,0,0,2
57,1,0,0,1,1,1,0,0,1,0,2
58,1,0,0,1,1,1,1,0,0,0,1
59,1,0,1,0,0,0,0,0,0,0,790
60,1,0,1,0,0,0,0,0,0,1,2
61,1,0,1,0,0,0,0,0,1,0,5
62,1,0,1,0,0,0,1,0,0,0,7
63,1,0,1,0,1,0,0,0,0,0,5
64,1,0,1,0,1,0,0,0,1,0,1
65,1,0,1,0,1,0,1,0,0,0,1
66,1,0,1,1,0,0,0,0,0,0,57
67,1,0,1,1,0,0,0,0,1,0,10
68,1,0,1,1,0,0,1,0,0,0,4
69,1,0,1,1,0,0,1,0,1,0,2
70,1,0,1,1,1,0,0,0,0,0,1
71,1,0,1,1,1,0,0,0,1,0,2
72,1,1,0,0,0,0,0,0,0,0,754
73,1,1,0,0,0,0,0,0,0,1,15
74,1,1,0,0,0,0,0,0,1,0,1
75,1,1,0,0,0,0,0,1,0,0,12
76,1,1,0,0,0,0,0,1,0,1,3
77,1,1,0,0,0,0,1,0,0,0,4
78,1,1,0,0,0,1,0,0,0,0,1
79,1,1,0,0,1,0,0,0,0,0,3
80,1,1,0,0,1,1,1,0,0,0,1
81,1,1,0,1,0,0,0,0,0,0,8
82,1,1,0,1,0,0,0,0,1,0,1
83,1,1,0,1,0,1,0,0,0,0,2
84,1,1,0,1,1,0,0,0,0,0,2
85,1,1,1,0,0,0,0,0,0,0,317
86,1,1,1,0,0,0,0,0,0,1,2
87,1,1,1,0,0,0,0,0,1,0,5
88,1,1,1,0,0,0,0,1,0,0,2
89,1,1,1,0,0,0,1,0,0,0,5
90,1,1,1,0,1,0,0,0,0,0,8
91,1,1,1,0,1,0,0,0,0,1,1
92,1,1,1,1,0,0,0,0,0,0,12
93,1,1,1,1,0,0,0,0,1,0,1
94,1,1,1,1,0,0,1,0,0,0,1
95,1,1,1,1,1,0,0,0,0,0,2
