,Undifferentiated,Monocyte,Neutrophil,Baso,Mast,Erythroid,Meg,Lymphoid,Eos,DC,counts
0,0,0,0,0,0,0,0,0,0,0,13
1,0,0,0,0,0,0,0,0,0,1,7
2,0,0,0,0,0,0,0,0,1,0,4
3,0,0,0,0,0,0,0,1,0,0,9
4,0,0,0,0,0,0,1,0,0,0,41
5,0,0,0,0,0,0,1,0,1,0,1
6,0,0,0,0,0,1,0,0,0,0,7
7,0,0,0,0,0,1,1,0,0,0,5
8,0,0,0,0,1,0,0,0,0,0,68
9,0,0,0,0,1,0,0,0,0,1,1
10,0,0,0,0,1,0,0,0,1,0,1
11,0,0,0,0,1,0,1,0,0,0,4
12,0,0,0,1,0,0,0,0,0,0,136
13,0,0,0,1,0,0,0,0,1,0,8
14,0,0,0,1,0,1,0,0,0,0,1
15,0,0,0,1,1,0,0,0,0,0,7
16,0,0,0,1,1,0,0,0,1,0,1
17,0,0,1,0,0,0,0,0,0,0,254
18,0,0,1,0,0,0,0,0,1,0,1
19,0,0,1,0,0,0,1,0,0,0,2
20,0,0,1,0,1,0,0,0,0,0,2
21,0,0,1,1,0,0,0,0,0,0,5
22,0,1,0,0,0,0,0,0,0,0,198
23,0,1,0,0,0,0,0,0,0,1,6
24,0,1,0,0,0,0,0,1,0,0,3
25,0,1,0,0,1,0,0,0,0,0,1
26,0,1,0,1,0,0,0,0,0,0,4
27,0,1,0,1,0,0,0,0,1,0,1
28,0,1,0,1,1,0,0,0,0,0,2
29,0,1,1,0,0,0,0,0,0,0,37
30,0,1,1,0,0,0,1,0,0,0,1
31,0,1,1,0,1,0,0,0,0,0,1
32,0,1,1,1,0,0,0,0,0,0,2
33,1,0,0,0,0,0,0,0,0,0,2226
34,1,0,0,0,0,0,0,0,0,1,22
35,1,0,0,0,0,0,0,0,1,0,9
36,1,0,0,0,0,0,0,1,0,0,106
37,1,0,0,0,0,0,0,1,0,1,3
38,1,0,0,0,0,0,1,0,0,0,149
39,1,0,0,0,0,1,0,0,0,0,30
40,1,0,0,0,0,1,1,0,0,0,29
41,1,0,0,0,0,1,1,0,1,0,1
42,1,0,0,0,1,0,0,0,0,0,55
43,1,0,0,0,1,0,0,0,1,0,1
44,1,0,0,0,1,0,1,0,0,0,8
45,1,0,0,0,1,1,0,0,0,0,8
46,1,0,0,0,1,1,0,0,1,0,2
47,1,0,0,0,1,1,1,0,0,0,5
48,1,0,0,1,0,0,0,0,0,0,249
49,1,0,0,1,0,0,0,0,0,1,1
50,1,0,0,1,0,0,0,0,1,0,24
51,1,0,0,1,0,0,1,0,0,0,10
52,1,0,0,1,0,0,1,0,1,0,1
53,1,0,0,1,0,1,0,0,0,0,3
54,1,0,0,1,0,1,1,0,0,0,3
55,1,0,0,1,1,0,0,0,0,0,20
56,1,0,0,1,1,0,0,0,1,0,4
57,1,0,0,1,1,0,1,0,0,0,5
58,1,0,0,1,1,1,0,0,0,0,2
59,1,0,0,1,1,1,0,0,1,0,1
60,1,0,0,1,1,1,1,0,0,0,3
61,1,0,1,0,0,0,0,0,0,0,806
62,1,0,1,0,0,0,0,0,0,1,2
63,1,0,1,0,0,0,0,0,1,0,6
64,1,0,1,0,0,0,1,0,0,0,8
65,1,0,1,0,1,0,0,0,0,0,5
66,1,0,1,0,1,0,0,0,1,0,1
67,1,0,1,0,1,0,1,0,0,0,1
68,1,0,1,1,0,0,0,0,0,0,41
69,1,0,1,1,0,0,0,0,1,0,9
70,1,0,1,1,0,0,1,0,0,0,2
71,1,0,1,1,0,0,1,0,1,0,2
72,1,0,1,1,0,1,1,0,0,0,1
73,1,0,1,1,1,0,0,0,0,0,1
74,1,0,1,1,1,0,0,0,1,0,2
75,1,1,0,0,0,0,0,0,0,0,755
76,1,1,0,0,0,0,0,0,0,1,15
77,1,1,0,0,0,0,0,0,1,0,1
78,1,1,0,0,0,0,0,1,0,0,12
79,1,1,0,0,0,0,0,1,0,1,3
80,1,1,0,0,0,0,1,0,0,0,2
81,1,1,0,0,0,1,0,0,0,0,1
82,1,1,0,0,0,1,1,0,0,0,2
83,1,1,0,0,1,0,0,0,0,0,3
84,1,1,0,0,1,1,1,0,0,0,1
85,1,1,0,1,0,0,0,0,0,0,7
86,1,1,0,1,0,0,0,0,1,0,1
87,1,1,0,1,0,1,0,0,0,0,2
88,1,1,0,1,1,0,0,0,0,0,2
89,1,1,1,0,0,0,0,0,0,0,319
90,1,1,1,0,0,0,0,0,0,1,2
91,1,1,1,0,0,0,0,0,1,0,6
92,1,1,1,0,0,0,0,1,0,0,2
93,1,1,1,0,0,0,1,0,0,0,4
94,1,1,1,0,0,1,0,0,0,0,1
95,1,1,1,0,0,1,1,0,0,0,1
96,1,1,1,0,1,0,0,0,0,0,8
97,1,1,1,0,1,0,0,0,0,1,1
98,1,1,1,1,0,0,0,0,0,0,9
99,1,1,1,1,0,0,1,0,0,0,1
100,1,1,1,1,1,0,0,0,0,0,2
