	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c1028	37	-1	-1	11	0	-1	0	-1	44	15	0	0	0	35	0	0	-1	-1	-1	0	0	0	0	0	0	0	33	0	8	31
c1064	0	0	-1	-1	40	-1	0	-1	0	15	33	0	16	7	0	-1	0	0	35	0	0	0	0	0	0	-1	0	0	21	31
c1131	35	0	40	50	0	-1	-1	-1	0	15	0	0	0	45	-1	14	11	-1	0	0	0	23	14	0	0	0	0	-1	0	12
c1367	0	-1	0	-1	0	0	-1	37	0	15	-1	-1	0	0	-1	0	0	0	0	13	-1	35	-1	-1	-1	0	0	0	35	-1
c1499	0	17	-1	0	0	-1	0	15	0	15	24	14	0	-1	0	0	0	-1	0	0	0	-1	4	0	0	21	36	0	-1	0
c1550	-1	-1	0	8	-1	0	24	13	0	-1	0	47	0	-1	-1	0	-1	0	24	0	-1	0	0	11	-1	-1	0	0	47	-1
c1720	0	0	-1	-1	0	40	0	-1	0	0	-1	0	22	0	0	-1	-1	-1	24	0	27	0	0	-1	40	-1	0	0	-1	-1
c1970	-1	-1	0	14	0	42	0	-1	-1	-1	33	0	16	0	-1	0	-1	0	-1	21	-1	0	33	0	0	-1	0	0	21	31
c2085	0	-1	0	0	-1	35	0	-1	0	15	-1	0	0	-1	0	11	0	0	-1	-1	-1	0	33	0	-1	35	17	31	35	-1
c2152	19	19	11	47	0	-1	0	-1	-1	-1	50	-1	16	8	-1	-1	-1	-1	33	0	0	17	0	34	-1	-1	-1	0	21	0
c2209	19	0	0	0	0	-1	0	0	36	15	0	0	16	8	0	-1	0	19	-1	25	0	19	21	-1	-1	0	-1	0	-1	0
c2340	0	4	0	0	-1	0	6	37	0	15	-1	0	0	-1	11	0	0	0	0	21	24	0	48	-1	0	0	19	0	-1	-1
c2403	0	0	0	0	0	42	0	-1	-1	15	50	-1	-1	-1	0	0	0	38	0	0	0	-1	4	0	19	21	0	21	0	0
c2417	17	0	0	8	0	-1	40	0	-1	21	0	0	15	40	0	0	-1	-1	24	-1	0	40	-1	0	40	0	-1	0	0	-1
c2519	36	0	0	0	-1	42	0	33	-1	15	24	-1	16	0	50	0	0	-1	-1	35	0	0	17	17	-1	0	-1	0	21	25
c2860	-1	0	-1	-1	-1	35	0	37	0	15	-1	-1	-1	8	0	0	0	-1	-1	0	24	49	0	45	0	-1	24	0	35	7
c2888	40	17	0	11	0	42	-1	23	0	15	0	8	-1	17	11	0	0	-1	-1	-1	27	0	33	0	0	0	21	-1	-1	31
c3184	-1	0	-1	8	0	0	5	0	-1	0	48	-1	44	0	35	21	-1	29	24	0	0	0	0	4	-1	-1	0	-1	0	-1
c3213	0	-1	0	0	0	42	0	0	0	15	6	35	-1	11	0	0	8	14	11	21	-1	0	0	-1	-1	48	14	-1	37	0
c3245	-1	0	-1	0	0	42	-1	0	-1	15	0	0	16	-1	-1	0	-1	21	0	0	0	0	0	17	0	32	-1	-1	21	0
c3273	0	0	0	0	35	42	39	21	0	15	0	0	0	47	0	0	24	0	45	0	0	0	17	-1	0	15	11	-1	7	0
c3290	17	-1	-1	-1	19	42	0	0	0	-1	0	-1	33	0	0	0	-1	0	0	38	-1	0	-1	35	0	0	0	50	0	-1
c3318	0	0	39	0	19	24	17	-1	0	15	8	50	0	0	-1	0	-1	0	0	0	35	0	-1	0	-1	-1	-1	0	0	-1
c3330	20	33	0	-1	0	42	0	0	0	-1	-1	35	42	48	47	0	8	0	0	12	0	-1	48	0	-1	48	14	-1	37	11
c3361	0	-1	0	-1	0	0	-1	0	-1	0	0	0	-1	0	-1	0	0	0	24	0	8	15	-1	11	14	0	0	0	-1	-1
c3415	7	0	45	-1	29	0	-1	0	0	0	0	-1	0	0	-1	21	0	29	24	-1	46	-1	0	0	-1	45	-1	0	33	-1
c3432	0	0	50	14	0	42	0	-1	0	15	0	0	16	40	0	17	50	0	11	-1	-1	0	-1	-1	0	0	-1	0	-1	0
c3472	0	0	-1	8	0	40	0	0	-1	0	31	-1	22	-1	0	0	-1	0	24	0	-1	0	-1	0	-1	0	0	0	0	-1
c3557	0	-1	-1	-1	0	-1	0	15	-1	15	50	14	0	0	0	-1	0	0	0	50	-1	-1	4	-1	-1	21	0	0	0	0
c3601	0	0	45	8	-1	21	0	0	0	-1	0	0	-1	0	35	-1	0	29	24	35	33	0	0	0	-1	45	11	-1	0	-1
c3631	0	47	0	14	-1	-1	0	-1	0	15	-1	0	16	0	0	0	-1	0	0	-1	0	0	-1	0	0	0	0	-1	-1	0
c3665	17	34	-1	0	0	42	0	0	0	-1	0	-1	-1	0	0	-1	0	0	0	0	0	-1	-1	0	0	0	3	50	0	-1
c3696	-1	0	0	0	0	42	21	-1	0	-1	45	0	19	0	0	0	8	0	0	-1	0	0	-1	0	0	-1	14	0	37	0
c3703	-1	-1	0	8	32	0	0	0	-1	37	0	-1	0	0	33	33	16	0	-1	-1	0	0	0	50	33	0	0	0	47	-1
c3711	6	33	24	8	8	0	-1	15	-1	-1	31	0	0	0	11	0	0	0	24	0	0	0	-1	0	17	-1	46	35	0	-1
c3725	19	7	34	47	21	42	0	-1	0	15	33	35	16	8	0	-1	0	-1	-1	0	0	20	0	25	-1	-1	24	-1	21	0
c3739	0	0	0	0	31	42	0	-1	48	15	-1	11	16	8	0	0	0	23	29	0	0	0	0	0	0	0	0	14	-1	-1
c3785	-1	-1	0	0	-1	15	44	-1	0	15	0	50	-1	0	-1	0	0	-1	0	0	35	41	-1	0	0	0	0	0	11	-1
c3790	0	0	-1	7	0	42	-1	-1	-1	15	-1	-1	16	8	0	0	0	0	-1	0	0	0	0	0	0	-1	0	0	-1	0
c3819	0	0	0	50	33	42	0	0	19	-1	-1	0	-1	45	0	14	-1	0	0	0	0	-1	33	-1	27	-1	-1	14	0	-1
c3877	0	35	0	50	0	42	34	0	48	15	-1	0	0	45	0	14	0	0	0	48	0	-1	33	0	0	0	-1	-1	0	12
c3880	0	15	19	0	0	-1	-1	0	0	15	0	35	0	40	45	0	35	-1	-1	0	16	0	-1	0	0	15	-1	-1	0	11
c3938	21	0	0	0	-1	0	-1	0	35	15	0	50	-1	0	0	0	-1	-1	0	0	35	0	-1	-1	0	0	0	0	-1	-1
c3945	0	0	7	50	0	42	-1	21	0	15	-1	-1	0	45	12	-1	-1	0	-1	0	0	23	-1	0	0	-1	0	14	0	12
c3965	0	0	0	8	-1	0	24	-1	-1	-1	-1	47	21	0	-1	-1	-1	21	24	0	0	0	0	11	-1	0	11	0	-1	-1
c3972	0	0	0	50	0	42	-1	-1	-1	15	0	-1	0	-1	-1	-1	0	0	0	0	0	23	0	-1	25	0	0	-1	-1	12
c3973	0	-1	0	50	0	42	0	0	0	-1	0	0	0	-1	12	14	0	-1	0	8	0	23	0	0	25	0	0	-1	25	12
c3981	21	0	-1	8	0	11	0	-1	0	9	35	0	0	31	19	0	0	23	24	21	0	0	17	48	-1	0	40	0	-1	-1
c4005	19	0	0	47	0	42	42	0	0	15	0	35	-1	8	0	-1	-1	-1	0	-1	16	0	30	0	-1	0	0	-1	21	0
c4091	0	14	0	27	0	35	0	37	17	15	-1	-1	0	13	0	0	-1	0	50	0	24	-1	0	0	0	0	-1	-1	-1	7
c4105	0	-1	-1	-1	34	-1	0	0	-1	15	-1	0	16	-1	11	0	0	-1	0	35	0	42	0	0	0	0	50	-1	-1	0
