cellBC	cell_state
c732	-10
c1005	-5
c1394	-10
c1421	-4
c1767	-10
c2151	-9
c2167	-2
c2193	-10
c2300	-2
c2370	-2
c2409	-9
c2545	-4
c2703	-11
c2803	-8
c2838	-10
c2845	-4
c2921	-11
c2927	-12
c2942	-11
c2972	-4
c3033	-9
c3049	-3
c3133	-9
c3139	-11
c3152	-4
c3241	-10
c3260	-8
c3365	-10
c3418	-10
c3448	-9
c3500	-3
c3558	-10
c3704	-8
c3800	-3
c3877	-10
c3890	-11
c3953	-9
c3977	-2
c3992	-5
c4028	-5
c4036	-2
c4053	-10
c4068	-11
c4088	-9
c4094	-9
c4097	-12
c4120	-10
c4154	-4
c4155	-4
c4169	-2
c4179	-9
c4210	-16
c4221	-11
c4269	-12
c4275	-11
c4281	-12
c4376	-5
c4377	-5
c4408	-10
c4428	-12
c4453	-12
c4475	-11
c4478	-16
c4525	-10
c4548	-9
c4577	-10
c4606	-8
c4615	-10
c4638	-9
c4740	-4
c4758	-2
c4762	-12
c4831	-10
c4867	-16
c4906	-9
c4914	-12
c4955	-10
c4958	-8
c4968	-3
c4981	-9
c4986	-5
c4988	-12
c5019	-10
c5040	-5
c5063	-10
c5097	-11
c5109	-5
c5176	-9
c5184	-16
c5197	-10
c5212	-10
c5216	-4
c5221	-4
c5233	-8
c5288	-16
c5299	-8
c5373	-9
c5385	-4
c5400	-4
c5405	-5
c5412	-3
c5426	-11
c5434	-9
c5464	-4
c5493	-10
c5504	-11
c5535	-10
c5571	-10
c5622	-10
c5635	-10
c5651	-2
c5668	-12
c5678	-4
c5697	-16
c5720	-4
c5738	-10
c5759	-9
c5780	-11
c5816	-5
c5833	-9
c5868	-11
c5895	-8
c5907	-10
c5917	-4
c5927	-9
c5930	-8
c5970	-2
c6002	-11
c6018	-3
c6051	-10
c6061	-3
c6063	-2
c6085	-12
c6086	-8
c6124	-12
c6130	-8
c6139	-3
c6156	-10
c6176	-16
c6200	-5
c6254	-9
c6261	-5
c6268	-3
c6316	-10
c6320	-9
c6364	-11
c6387	-2
c6445	-3
c6455	-4
c6457	-9
c6460	-9
c6472	-5
c6542	-12
c6551	-5
c6622	-8
c6627	-10
c6628	-3
c6629	-3
c6634	-12
c6640	-10
c6652	-4
c6678	-12
c6691	-3
c6699	-9
c6717	-3
c6729	-10
c6754	-3
c6760	-4
c6763	-12
c6784	-9
c6804	-9
c6826	-5
c6832	-8
c6844	-10
c6865	-5
c6886	-2
c6911	-10
c6942	-10
c6968	-8
c6969	-8
c6988	-9
c7001	-8
c7002	-16
c7019	-12
c7059	-5
c7096	-16
c7104	-3
c7113	-9
c7143	-12
c7154	-10
c7174	-10
c7185	-4
c7191	-2
c7212	-2
c7216	-10
c7217	-10
c7225	-9
c7234	-10
c7247	-9
c7286	-3
c7295	-2
c7305	-5
c7326	-9
c7333	-16
c7342	-11
c7356	-11
c7368	-4
c7384	-16
c7401	-8
c7427	-3
c7439	-2
c7449	-3
c7460	-10
c7474	-11
c7495	-5
c7509	-9
c7512	-9
c7521	-8
c7531	-10
c7559	-10
c7598	-5
c7601	-11
c7608	-16
c7618	-4
c7630	-2
c7641	-2
c7645	-8
c7655	-8
c7672	-9
c7688	-5
c7691	-9
c7700	-10
c7708	-11
c7712	-9
c7731	-8
c7740	-10
c7744	-12
c7747	-11
c7764	-16
c7796	-8
c7798	-9
c7828	-3
c7829	-3
c7832	-16
c7833	-16
c7861	-2
c7871	-3
c7876	-5
c7877	-5
c7888	-10
c7891	-11
c7905	-12
c7915	-3
c7931	-12
c7934	-9
c7951	-10
c7969	-8
c7970	-3
c7979	-2
c7980	-10
c8014	-12
c8018	-10
c8038	-4
c8046	-9
c8057	-11
c8068	-2
c8131	-9
c8143	-10
c8146	-10
c8150	-8
c8167	-12
c8183	-12
c8204	-3
c8206	-9
c8210	-10
c8212	-12
c8224	-5
c8237	-11
c8248	-10
c8261	-11
c8269	-12
c8284	-11
c8290	-4
c8312	-9
c8318	-4
c8333	-9
c8339	-10
c8361	-9
c8384	-9
c8428	-16
c8429	-16
c8457	-10
c8472	-2
c8473	-2
c8488	-3
c8518	-8
c8527	-9
c8531	-8
c8541	-5
c8545	-16
c8548	-11
c8561	-10
c8578	-11
c8584	-9
c8586	-12
c8608	-4
c8610	-16
c8619	-9
c8627	-16
c8629	-5
c8630	-2
c8638	-5
c8639	-5
c8649	-4
c8676	-12
c8687	-16
c8688	-9
c8699	-11
c8707	-11
c8721	-10
c8722	-9
c8727	-9
c8735	-12
c8742	-4
c8743	-4
c8744	-2
c8747	-11
c8774	-8
c8777	-12
c8782	-2
c8788	-9
c8797	-2
c8800	-11
c8806	-9
c8817	-9
c8825	-11
c8837	-3
c8856	-10
c8858	-9
c8861	-12
c8864	-8
c8866	-3
c8871	-9
c8881	-10
c8902	-9
c8943	-8
c8944	-11
c8948	-9
c8949	-9
c8958	-16
c8959	-16
c8962	-4
c8994	-3
c8997	-3
c9032	-8
c9033	-8
c9059	-10
c9060	-9
c9064	-9
c9065	-9
