cellBC	cell_state
c2316	-2
c2566	-2
c2934	-9
c3067	-5
c3209	-1
c3297	-4
c3813	-16
c4034	-15
c4378	-12
c4886	-9
c4902	-3
c5171	-10
c5415	-10
c5433	-10
c5495	-4
c5719	-13
c5731	-15
c5824	-10
c5872	-16
c5981	-5
c6264	-8
c6334	-5
c6447	-12
c6481	-6
c6649	-15
c6712	-10
c6777	-8
c6872	-1
c6903	-15
c6949	-13
c7070	-1
c7133	-2
c7183	-6
c7290	-10
c7345	-8
c7435	-8
c7507	-15
c7599	-3
c7631	-7
c7945	-13
c7995	-8
c8025	-4
c8029	-12
c8135	-13
c8182	-11
c8294	-9
c8296	-3
c8315	-7
c8354	-2
c8535	-5
c8576	-3
c8769	-7
c8951	-5
c9188	-4
c9352	-7
c9372	-9
c9376	-8
c9377	-8
c9394	-1
c9396	-3
c9402	-12
c9479	-14
c9513	-14
c9535	-15
c9628	-14
c9695	-13
c9722	-15
c9740	-3
c9786	-15
c9923	-5
c9953	-5
c10014	-5
c10162	-6
c10286	-7
c10319	-8
c10366	-13
c10375	-11
c10379	-16
c10386	-9
c10387	-9
c10441	-13
c10450	-2
c10606	-13
c10634	-10
c10640	-9
c10665	-12
c10672	-3
c10826	-3
c10834	-12
c10964	-16
c10970	-8
c10995	-6
c11006	-15
c11043	-13
c11055	-14
c11103	-2
c11141	-3
c11207	-6
c11252	-8
c11279	-9
c11306	-6
c11433	-8
c11444	-3
c11543	-5
c11558	-16
c11567	-5
c11598	-15
c11604	-12
c11609	-10
c11635	-4
c11652	-15
c11843	-14
c11891	-9
c11912	-8
c11937	-2
c12021	-16
c12027	-16
c12106	-10
c12123	-11
c12147	-14
c12183	-1
c12246	-15
c12278	-9
c12407	-10
c12486	-5
c12509	-1
c12555	-16
c12589	-12
c12626	-15
c12634	-8
c12668	-12
c12808	-8
c12816	-15
c12864	-1
c12913	-12
c12917	-12
c12952	-10
c13023	-10
c13094	-1
c13107	-6
c13124	-4
c13131	-3
c13208	-3
c13224	-8
c13304	-9
c13322	-13
c13339	-3
c13471	-11
