cellBC	cell_state
c1953	-16
c2075	-6
c2301	-12
c2699	-12
c3390	-5
c4229	-8
c4320	-15
c4496	-13
c4709	-13
c4714	-11
c4868	-2
c4869	-2
c5063	-4
c5201	-2
c5385	-16
c6156	-10
c6619	-15
c6868	-16
c7094	-16
c7404	-11
c7917	-7
c8033	-14
c8102	-13
c8171	-15
c8326	-9
c8352	-7
c8387	-15
c8493	-11
c8494	-1
c8543	-6
c8684	-3
c8742	-15
c8748	-5
c8767	-5
c8900	-6
c8953	-9
c8993	-7
c9123	-10
c9143	-3
c9161	-6
c9271	-5
c9366	-4
c9377	-7
c9392	-3
c9589	-2
c9739	-10
c9806	-14
c9833	-9
c9878	-13
c9920	-10
c9987	-8
c10057	-4
c10133	-7
c10190	-6
c10201	-13
c10205	-15
c10218	-7
c10244	-11
c10265	-16
c10461	-9
c10525	-5
c10585	-14
c10611	-6
c10649	-6
c10700	-12
c10733	-9
c11032	-10
c11067	-6
c11175	-16
c11179	-2
c11257	-7
c11260	-12
c11334	-14
c11373	-15
c11535	-4
c11629	-10
c11738	-10
c11771	-15
c11777	-6
c11903	-6
c11939	-5
c12000	-4
c12080	-3
c12116	-7
c12120	-7
c12135	-9
c12154	-8
c12155	-8
c12224	-11
c12395	-13
c12415	-16
c12433	-3
c12487	-7
c12496	-3
c12554	-4
c12606	-9
c12621	-13
c12693	-13
c12759	-10
c12791	-11
c12917	-1
c12961	-11
c12979	-3
c13003	-2
c13025	-10
c13033	-6
c13079	-14
c13179	-6
c13257	-3
c13288	-13
c13314	-11
c13329	-16
c13356	-7
c13361	-1
c13415	-9
c13434	-10
c13438	-9
c13541	-8
c13543	-5
c13574	-8
c13594	-3
c13822	-2
c13831	-13
c13834	-16
c13882	-15
c13909	-5
c13956	-7
c14006	-7
c14028	-15
c14131	-6
c14151	-8
c14175	-5
c14176	-12
c14195	-4
c14236	-9
c14260	-2
c14263	-13
c14271	-9
c14317	-8
c14325	-5
c14366	-16
c14381	-14
c14420	-10
c14438	-1
c14494	-10
c14526	-1
c14569	-12
c14574	-11
c14589	-8
c14602	-8
c14688	-16
c14715	-12
c14807	-5
c14812	-4
c14916	-10
c14947	-11
c14949	-13
c15016	-10
c15045	-8
c15055	-2
c15078	-8
c15093	-5
c15171	-8
c15189	-11
c15208	-13
c15277	-10
c15299	-15
c15305	-14
c15314	-3
c15334	-12
c15352	-12
c15413	-5
c15416	-13
c15421	-2
c15475	-3
c15487	-9
c15511	-15
c15542	-12
c15551	-5
c15595	-13
c15627	-3
c15647	-12
c15682	-7
c15704	-4
c15709	-14
c15749	-11
c15922	-16
c15948	-12
c15954	-14
c15956	-2
c15962	-8
c16009	-2
c16010	-1
c16030	-4
c16084	-2
c16143	-7
c16165	-9
c16166	-1
c16178	-3
c16241	-6
c16332	-3
c16395	-3
c16432	-7
c16452	-4
c16466	-16
c16491	-9
c16494	-4
c16499	-15
c16500	-15
c16519	-12
c16556	-4
c16559	-14
c16561	-11
c16589	-10
c16638	-6
c16711	-13
c16723	-9
c16725	-1
c16817	-5
c16833	-7
c16836	-7
c16848	-11
c16885	-6
c16896	-8
c16908	-9
c16946	-5
c16985	-8
c16992	-13
c16994	-3
c16998	-9
c17030	-3
c17149	-1
c17167	-5
c17170	-1
c17184	-15
c17194	-8
c17202	-6
c17221	-14
c17233	-14
c17244	-5
c17265	-8
c17268	-1
c17294	-11
c17341	-15
c17355	-2
c17453	-7
c17454	-1
c17483	-4
c17511	-12
c17560	-2
c17588	-14
c17627	-7
c17721	-9
c17733	-14
c17739	-6
c17779	-5
c17786	-15
c17798	-2
c17814	-7
c17852	-8
c17877	-4
c17899	-6
c17943	-11
c17953	-10
c17984	-13
c18051	-1
c18082	-15
c18083	-15
c18103	-4
c18156	-6
c18157	-6
c18182	-11
c18207	-5
c18332	-3
c18440	-5
c18481	-15
c18506	-9
c18554	-7
c18572	-14
c18592	-14
c18610	-7
c18652	-13
c18727	-8
c18744	-3
c18763	-15
c18867	-12
c18901	-10
c18923	-2
c18930	-7
c18935	-16
c19032	-10
c19040	-11
c19068	-11
c19088	-11
c19089	-11
c19118	-11
c19123	-16
c19133	-2
c19197	-15
c19198	-3
c19203	-4
c19211	-5
c19237	-15
c19259	-7
c19271	-8
c19274	-1
c19275	-1
c19291	-11
c19323	-9
c19345	-7
c19351	-11
c19360	-10
c19427	-13
c19460	-16
c19528	-7
c19580	-11
c19595	-4
c19604	-13
c19661	-2
c19694	-11
c19703	-9
c19782	-3
c19795	-7
c19833	-6
c19846	-15
c19854	-5
c19856	-1
c19913	-10
c19946	-9
c19993	-12
c20000	-11
c20014	-15
c20015	-15
c20045	-4
c20059	-1
c20069	-5
c20139	-5
c20144	-14
c20158	-13
c20179	-4
c20190	-3
c20206	-12
c20211	-2
c20226	-10
c20227	-10
c20284	-13
c20296	-1
c20338	-1
c20354	-8
c20355	-8
c20356	-8
c20377	-2
c20388	-6
c20424	-10
c20426	-9
c20448	-12
c20455	-12
c20483	-9
c20496	-9
c20515	-12
c20538	-11
c20550	-10
c20557	-9
c20598	-8
