	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c2022	0	0	0	0	40	0	0	45	0	26	45	25	0	0	21	0	0	0	0	25	-1	-1	-1	0	0	0	0	0	11	0
c2741	0	45	36	27	40	2	0	11	0	0	0	0	0	0	8	-1	0	26	0	0	-1	0	0	38	0	0	0	0	-1	12
c3065	-1	0	0	0	40	4	-1	44	0	0	0	0	-1	-1	-1	-1	0	0	10	34	4	8	25	23	0	-1	0	0	0	0
c3356	0	-1	0	0	40	-1	0	13	0	49	38	0	0	0	8	15	38	0	-1	34	0	0	0	0	-1	-1	4	0	-1	22
c3820	0	0	5	0	40	15	43	0	0	45	25	13	22	0	0	27	0	13	-1	0	0	27	-1	12	46	-1	10	0	45	-1
c3821	0	0	5	45	40	15	43	-1	38	-1	-1	13	22	0	0	27	0	13	0	0	5	27	0	12	46	-1	10	0	45	0
c4431	-1	23	-1	0	40	-1	0	0	0	0	45	0	-1	-1	0	-1	0	0	0	0	0	-1	-1	-1	4	4	0	-1	0	-1
c4695	0	4	0	-1	-1	13	0	0	0	11	0	50	18	-1	22	8	0	-1	-1	0	9	-1	13	25	0	0	-1	29	49	-1
c5221	0	0	0	7	40	0	0	0	0	-1	38	21	0	9	8	0	0	22	9	34	15	0	-1	-1	0	38	0	-1	0	0
c5407	0	45	35	0	40	22	23	0	-1	0	-1	0	0	8	0	45	0	0	0	0	-1	0	-1	0	0	11	0	-1	22	21
c5416	0	-1	0	0	-1	-1	-1	27	0	0	13	27	19	0	0	-1	43	0	0	0	0	0	-1	-1	-1	-1	0	7	-1	10
c5614	0	-1	-1	0	40	26	-1	0	23	-1	35	0	-1	-1	8	48	-1	11	-1	-1	-1	0	0	9	9	0	0	-1	0	0
c5624	0	45	20	0	40	49	0	-1	0	0	-1	0	0	0	8	25	0	38	0	-1	25	-1	0	0	0	0	34	38	0	0
c5675	0	26	35	0	40	22	0	-1	0	18	-1	0	-1	10	31	0	12	11	0	21	0	-1	-1	0	-1	0	-1	0	0	0
c6224	0	45	0	0	40	0	0	0	0	0	0	15	0	0	8	0	0	-1	0	0	0	0	0	0	0	0	-1	0	0	0
c6293	-1	45	13	0	-1	-1	26	0	38	0	25	-1	0	-1	8	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0
c6489	0	0	-1	0	-1	0	-1	0	0	27	0	13	-1	0	0	0	0	0	18	0	0	-1	43	-1	0	0	10	0	45	0
c6654	0	-1	0	10	40	-1	0	0	0	0	0	0	49	0	8	0	0	-1	40	0	21	-1	50	-1	0	0	0	0	0	0
c6683	0	0	35	0	40	22	-1	-1	0	0	12	0	18	-1	0	0	12	-1	0	0	0	48	-1	0	0	-1	-1	0	0	-1
c6757	8	45	0	0	40	38	-1	5	0	0	0	10	18	-1	8	-1	0	-1	0	0	0	0	-1	0	0	-1	0	18	0	0
c6868	-1	-1	0	0	40	0	2	0	0	0	0	-1	4	43	0	-1	0	0	0	0	0	-1	13	0	-1	43	37	18	0	0
c6945	-1	18	44	-1	40	0	33	0	-1	43	0	4	0	18	8	-1	-1	-1	-1	-1	0	25	0	0	0	-1	0	0	0	0
c7096	-1	-1	0	0	-1	22	25	-1	0	18	0	0	15	8	0	-1	0	-1	-1	0	0	0	-1	18	0	49	11	0	-1	23
c7115	43	45	0	-1	40	-1	-1	-1	0	15	0	0	-1	-1	8	0	0	-1	0	0	-1	-1	0	0	-1	0	38	0	-1	0
c7128	0	0	0	45	-1	42	6	0	-1	-1	35	-1	26	0	8	-1	0	11	-1	-1	-1	-1	-1	9	9	0	0	0	8	8
c7164	-1	38	7	15	40	22	43	0	0	-1	-1	-1	15	-1	0	-1	-1	0	45	0	0	-1	-1	0	-1	-1	0	37	0	23
c7253	12	0	35	0	-1	22	10	0	12	38	-1	34	0	0	27	45	0	0	-1	0	0	0	-1	21	0	15	-1	0	0	49
