cellBC	cell_state
c2084	-2
c2145	-11
c2242	-8
c2299	-16
c2474	-8
c2602	-1
c2814	-13
c2849	-8
c2999	-13
c3144	-1
c3174	-6
c3724	-11
c3838	-4
c3865	-6
c3945	-13
c4031	-15
c4123	-11
c4130	-16
c4141	-16
c4273	-14
c4274	-11
c4278	-2
c4358	-15
c4393	-6
c4427	-4
c4455	-16
c4742	-12
c4746	-15
c4750	-11
c4825	-5
c4904	-4
c4959	-8
c4984	-15
c4992	-12
c5013	-1
c5034	-7
c5080	-14
c5107	-2
c5132	-7
c5141	-3
c5375	-1
c5439	-15
c5473	-15
c5500	-2
c5701	-1
c5719	-12
c5816	-14
c5899	-12
c5991	-7
c6078	-2
c6135	-3
c6155	-13
c6278	-13
c6286	-8
c6307	-1
c6312	-11
c6333	-1
c6381	-2
c6432	-8
c6436	-11
c6483	-7
c6542	-6
c6551	-1
c6583	-15
c6604	-5
c6612	-5
c6649	-5
c6748	-8
c6782	-14
c6829	-1
c6845	-12
c6913	-7
c7037	-15
c7096	-16
c7116	-10
c7160	-15
c7191	-1
c7205	-7
c7220	-5
c7341	-1
c7397	-1
c7425	-10
c7430	-14
c7548	-16
c7589	-2
c7617	-9
c7658	-6
c7666	-8
c7754	-14
c7758	-16
c7770	-9
c7865	-14
c7928	-12
c7943	-4
c7956	-10
c7967	-4
c7975	-15
c8009	-11
c8072	-13
c8116	-13
c8176	-15
c8199	-7
c8230	-1
c8241	-14
c8255	-5
c8343	-9
c8349	-2
c8358	-13
c8392	-5
c8395	-3
c8406	-7
c8419	-11
c8423	-7
c8426	-16
c8451	-9
c8514	-8
c8538	-12
c8543	-4
c8550	-9
c8558	-2
c8584	-15
c8590	-14
c8603	-1
c8655	-12
c8667	-15
c8669	-6
c8715	-12
c8729	-2
c8742	-1
c8748	-6
c8755	-10
c8756	-15
c8776	-14
c8777	-14
c8806	-5
c8854	-16
c8919	-3
c8932	-8
c8960	-7
c8975	-10
c8979	-3
c9055	-7
c9091	-1
c9110	-2
c9125	-10
c9127	-2
c9179	-13
c9237	-3
c9246	-14
c9280	-13
c9283	-12
c9287	-10
c9299	-12
c9307	-8
c9318	-6
c9325	-3
c9381	-3
c9404	-3
c9417	-2
c9422	-11
c9436	-11
c9439	-6
c9475	-4
c9508	-4
c9530	-7
c9595	-3
c9602	-13
c9632	-11
c9643	-8
c9702	-9
c9704	-15
c9716	-2
c9749	-8
c9839	-4
c9842	-9
c9844	-2
c9848	-16
c9877	-3
c9882	-5
c9917	-16
c9977	-14
c10049	-1
c10068	-12
c10088	-12
c10113	-4
c10116	-2
c10144	-15
c10164	-6
c10197	-12
c10202	-5
c10206	-13
c10248	-5
c10277	-6
c10295	-12
c10323	-8
c10355	-4
c10362	-10
c10399	-11
c10401	-8
c10407	-5
c10414	-8
c10420	-9
c10433	-9
c10459	-16
c10496	-13
c10500	-9
c10504	-8
c10505	-8
c10551	-16
c10597	-9
c10610	-1
c10613	-11
c10614	-14
c10629	-6
c10635	-12
c10667	-3
c10695	-16
c10754	-12
c10756	-7
c10774	-12
c10787	-12
c10822	-10
c10829	-4
c10913	-14
c10978	-5
c11008	-15
c11017	-3
c11033	-4
c11072	-4
c11073	-4
c11110	-8
c11144	-7
c11183	-11
c11186	-11
c11228	-2
c11242	-5
c11244	-11
c11250	-10
c11251	-10
c11288	-8
c11297	-10
c11325	-6
c11364	-10
c11396	-13
c11407	-3
c11411	-10
c11456	-10
c11457	-10
c11493	-8
c11500	-15
c11535	-16
c11556	-15
c11564	-8
c11659	-10
c11662	-16
c11664	-9
c11682	-4
c11684	-11
c11689	-1
c11702	-10
c11703	-10
c11705	-9
c11772	-11
c11789	-14
c11797	-12
c11799	-4
c11802	-9
c11809	-15
c11814	-4
c11815	-4
c11818	-3
c11822	-4
c11823	-4
c11825	-5
c11895	-10
c11906	-3
c11909	-3
c11918	-4
c11922	-6
c11926	-7
c11948	-5
c11955	-9
c11981	-11
c11991	-5
c11994	-5
c11999	-1
c12009	-12
c12055	-7
c12065	-16
c12066	-1
c12088	-8
c12094	-16
c12122	-2
c12132	-13
c12140	-5
c12161	-6
c12165	-16
c12210	-5
c12214	-8
c12216	-7
c12233	-8
c12253	-8
c12294	-7
c12303	-7
c12310	-9
c12331	-7
c12335	-10
c12339	-2
c12340	-8
c12351	-14
c12372	-15
c12382	-10
c12391	-15
c12420	-2
c12433	-1
c12456	-1
c12459	-12
c12484	-3
c12489	-11
c12496	-6
c12503	-8
c12505	-5
c12523	-6
c12534	-10
c12538	-14
c12539	-14
c12546	-15
c12554	-9
c12557	-5
c12572	-12
c12579	-1
c12630	-14
c12634	-11
c12644	-14
c12651	-3
c12653	-2
c12658	-13
c12678	-16
c12679	-16
c12688	-16
c12689	-16
c12691	-10
c12701	-8
c12706	-11
c12740	-6
c12761	-4
c12807	-7
c12809	-16
c12811	-16
c12826	-4
c12830	-14
c12833	-14
c12842	-16
c12867	-12
c12893	-7
c12959	-12
c12960	-15
c12962	-1
c12979	-13
c12986	-3
c13031	-5
c13066	-6
c13124	-4
c13127	-9
c13133	-16
c13142	-15
c13145	-6
c13146	-2
c13151	-5
c13186	-11
c13191	-11
c13195	-8
c13196	-4
c13197	-4
c13218	-4
c13219	-4
c13228	-3
c13230	-3
c13288	-6
c13292	-2
c13330	-6
