cellBC	cell_state
c1817	-11
c2016	-12
c2239	-15
c2413	-8
c2512	-2
c2862	-15
c2993	-9
c3016	-5
c3264	-16
c3569	-5
c3741	-9
c3834	-10
c3859	-7
c3920	-2
c3943	-5
c3959	-6
c4155	-6
c4196	-11
c4238	-16
c4319	-6
c4451	-1
c4543	-2
c4737	-7
c4757	-10
c4800	-14
c4929	-12
c4991	-8
c5010	-14
c5126	-5
c5312	-4
c5324	-14
c5344	-11
c5433	-13
c5444	-5
c5536	-7
c5558	-8
c5658	-2
c5711	-8
c5883	-12
c5993	-16
c6009	-5
c6072	-15
c6088	-13
c6093	-12
c6173	-9
c6226	-11
c6253	-8
c6257	-6
c6328	-14
c6379	-4
c6393	-1
c6398	-3
c6402	-14
c6447	-16
c6469	-13
c6567	-5
c6570	-8
c6588	-10
c6591	-1
c6604	-14
c6617	-5
c6729	-13
c6742	-15
c6776	-4
c6819	-11
c6864	-1
c7013	-15
c7038	-13
c7137	-2
c7168	-16
c7173	-13
c7189	-4
c7204	-16
c7252	-16
c7254	-10
c7294	-6
c7322	-16
c7353	-4
c7356	-15
c7418	-10
c7419	-10
c7447	-9
c7487	-8
c7520	-16
c7529	-12
c7594	-1
c7616	-1
c7617	-1
c7626	-7
c7662	-3
c7668	-3
c7685	-7
c7725	-14
c7736	-5
c7738	-7
c7747	-9
c7808	-2
c7809	-2
c7897	-4
c7901	-10
c7927	-11
c7936	-13
c7939	-16
c7955	-12
c8057	-9
c8094	-8
c8107	-11
c8230	-12
c8232	-1
c8293	-4
c8313	-14
c8315	-8
c8348	-12
c8363	-12
c8398	-1
c8403	-5
c8408	-6
c8414	-11
c8434	-12
c8504	-14
c8525	-11
c8536	-2
c8559	-16
c8656	-3
c8677	-9
c8697	-6
c8703	-12
c8752	-6
c8769	-8
c8781	-16
c8804	-9
c8820	-7
c8824	-3
c8853	-12
c8867	-14
c8893	-10
c8939	-12
c8946	-8
c8974	-5
c8981	-10
c8982	-6
c8988	-16
c8998	-7
c9005	-15
c9015	-9
c9027	-6
c9028	-3
c9041	-1
c9049	-7
c9066	-1
c9079	-11
c9092	-10
c9102	-9
c9130	-10
c9165	-10
c9178	-7
c9179	-7
c9184	-14
c9185	-14
c9205	-9
c9276	-11
c9281	-1
c9285	-8
c9341	-3
c9352	-3
c9366	-10
c9373	-7
c9398	-6
c9399	-6
c9413	-15
c9438	-11
c9453	-16
c9462	-1
c9467	-12
c9497	-11
c9498	-10
c9523	-6
c9570	-2
c9600	-10
c9649	-1
c9652	-11
c9659	-6
c9799	-6
c9870	-16
c9876	-15
c9979	-6
c9993	-13
c10005	-16
c10045	-5
c10068	-8
c10092	-14
c10115	-7
c10119	-10
c10192	-2
c10193	-2
c10197	-8
c10223	-12
c10240	-10
c10243	-6
c10283	-13
c10316	-7
c10344	-13
c10352	-9
c10361	-13
c10363	-14
c10374	-2
c10375	-2
c10412	-1
c10427	-9
c10443	-15
c10445	-16
c10455	-15
c10487	-7
c10503	-4
c10519	-13
c10520	-9
c10542	-2
c10571	-5
c10621	-1
c10655	-10
c10659	-16
c10673	-1
c10708	-7
c10730	-9
c10737	-15
c10756	-14
c10795	-8
c10864	-13
c10894	-1
c10908	-9
c10928	-1
c10962	-1
c10997	-13
c11003	-5
c11027	-12
c11030	-6
c11031	-6
c11034	-8
c11035	-8
c11076	-6
c11099	-1
c11148	-8
c11149	-8
c11162	-2
c11192	-5
c11193	-5
c11197	-2
c11229	-13
c11237	-11
c11257	-12
c11282	-4
c11283	-4
c11307	-8
c11326	-7
c11360	-8
c11361	-8
c11371	-5
c11377	-15
c11401	-15
c11440	-15
c11446	-7
c11451	-4
c11459	-1
c11463	-9
c11493	-1
c11522	-4
c11524	-8
c11540	-13
c11544	-5
c11573	-3
c11574	-15
c11590	-14
c11595	-9
c11620	-14
c11624	-2
c11625	-2
c11642	-3
c11681	-15
c11719	-13
c11728	-5
c11733	-16
c11735	-9
c11770	-3
c11777	-7
c11801	-1
c11813	-8
c11814	-4
c11826	-8
c11838	-4
c11839	-4
c11846	-11
c11858	-13
c11889	-14
c11899	-14
c11920	-11
c11943	-4
c11971	-16
c11999	-7
c12003	-15
c12033	-16
c12050	-15
c12062	-2
c12063	-2
c12079	-2
c12082	-9
c12086	-13
c12096	-3
c12117	-3
c12126	-12
c12135	-10
c12142	-3
c12165	-4
c12176	-8
c12177	-8
c12185	-3
c12189	-10
c12201	-2
c12237	-15
c12278	-4
c12279	-4
c12287	-10
c12288	-3
c12289	-3
c12297	-15
c12307	-6
c12313	-10
c12322	-16
c12325	-11
c12356	-6
c12368	-12
c12370	-15
c12387	-15
c12404	-12
c12405	-12
c12406	-15
c12418	-13
c12442	-5
c12444	-5
c12445	-5
c12459	-6
c12480	-7
c12505	-11
c12521	-16
c12524	-15
c12531	-2
c12569	-5
c12573	-4
c12578	-5
c12586	-6
c12610	-7
c12629	-13
c12633	-15
c12650	-11
c12658	-6
c12660	-12
c12673	-15
c12690	-10
c12708	-16
c12713	-9
c12726	-1
c12751	-14
c12755	-11
c12756	-2
c12762	-1
c12856	-8
c12923	-9
c12974	-2
c12975	-2
c12984	-4
c12986	-11
c12998	-1
c13009	-12
c13014	-12
c13019	-13
c13021	-10
c13034	-13
c13080	-16
c13107	-1
c13132	-5
c13133	-5
c13146	-6
c13156	-8
c13168	-5
c13177	-15
c13192	-14
c13213	-3
c13266	-12
c13269	-16
c13276	-7
c13318	-4
c13328	-15
c13331	-7
c13337	-15
c13365	-8
c13383	-1
c13450	-2
c13451	-2
c13454	-3
c13455	-3
c13465	-4
c13481	-16
c13489	-16
c13494	-4
c13505	-3
c13512	-5
c13543	-11
c13567	-16
c13571	-15
c13590	-12
c13596	-8
c13615	-3
c13629	-15
c13640	-14
c13670	-12
c13729	-4
