cellBC	cell_state
c656	-12
c1323	-10
c2096	-7
c2206	-12
c2290	-2
c2334	-12
c2606	-4
c2623	-7
c2831	-11
c2870	-2
c3010	-9
c3150	-8
c3264	-9
c3360	-6
c3461	-13
c3464	-11
c3520	-14
c3544	-11
c3704	-2
c3734	-9
c4068	-2
c4093	-9
c4286	-12
c4294	-9
c4413	-6
c4429	-8
c4534	-16
c4554	-8
c4681	-9
c4703	-3
c4778	-7
c4815	-11
c4845	-11
c4847	-12
c4868	-9
c4918	-14
c4978	-9
c4979	-8
c5011	-3
c5112	-9
c5160	-13
c5217	-2
c5459	-12
c5625	-11
c5643	-2
c5707	-14
c5708	-1
c5741	-15
c5754	-9
c5809	-7
c5892	-15
c5995	-1
c6025	-12
c6134	-4
c6159	-7
c6204	-3
c6232	-3
c6282	-7
c6310	-6
c6317	-8
c6349	-4
c6359	-9
c6375	-14
c6514	-7
c6521	-6
c6541	-2
c6568	-1
c6642	-1
c6678	-12
c6719	-4
c6736	-2
c6752	-5
c6773	-1
c6817	-12
c6846	-10
c6857	-3
c6899	-2
c6913	-1
c6965	-1
c7037	-6
c7039	-13
c7109	-3
c7143	-12
c7147	-10
c7148	-10
c7179	-13
c7272	-8
c7284	-4
c7314	-14
c7319	-10
c7332	-8
c7336	-7
c7337	-7
c7366	-11
c7387	-9
c7439	-7
c7442	-11
c7447	-5
c7449	-12
c7477	-6
c7522	-11
c7536	-7
c7643	-6
c7675	-14
c7717	-9
c7753	-15
c7760	-4
c7771	-15
c7800	-4
c7804	-15
c7884	-6
c7893	-14
c7950	-11
c7957	-8
c7962	-12
c7963	-12
c7970	-8
c8000	-8
c8008	-16
c8057	-4
c8075	-15
c8085	-14
c8093	-9
c8118	-11
c8142	-16
c8158	-15
c8177	-14
c8180	-10
c8205	-2
c8229	-13
c8239	-5
c8369	-4
c8404	-10
c8420	-12
c8426	-14
c8429	-15
c8450	-14
c8455	-11
c8505	-10
c8563	-1
c8584	-9
c8590	-13
c8613	-8
c8620	-16
c8634	-9
c8640	-12
c8663	-5
c8674	-10
c8695	-9
c8710	-11
c8718	-13
c8735	-6
c8813	-9
c8857	-12
c8917	-11
c9008	-6
c9067	-13
c9071	-2
c9134	-5
c9160	-14
c9186	-6
c9225	-12
c9230	-15
c9258	-15
c9273	-16
c9285	-6
c9292	-4
c9389	-2
c9393	-7
c9426	-11
c9492	-3
c9558	-3
c9575	-16
c9655	-12
c9680	-4
c9688	-4
c9700	-5
c9751	-1
c9781	-1
c9796	-1
c9813	-4
c9816	-10
c9867	-10
c9892	-7
c9893	-7
c9901	-2
c9933	-14
c9973	-3
c9997	-10
c10040	-6
c10127	-4
c10151	-3
c10256	-5
c10268	-13
c10292	-5
c10299	-10
c10335	-16
c10372	-9
c10387	-15
c10397	-10
c10404	-3
c10456	-13
c10487	-3
c10508	-1
c10538	-11
c10541	-13
c10568	-1
c10570	-11
c10602	-15
c10605	-1
c10606	-9
c10607	-9
c10610	-3
c10631	-5
c10633	-9
c10647	-1
c10657	-7
c10688	-10
c10709	-4
c10734	-5
c10757	-11
c10767	-13
c10790	-15
c10813	-1
c10821	-6
c10833	-6
c10838	-4
c10853	-13
c10854	-3
c10856	-1
c10902	-7
c10907	-13
c10911	-15
c10919	-11
c10928	-7
c10958	-9
c10959	-9
c10982	-9
c11035	-6
c11038	-2
c11055	-12
c11066	-7
c11072	-14
c11106	-13
c11117	-11
c11120	-13
c11155	-16
c11210	-1
c11222	-15
c11231	-11
c11252	-15
c11268	-12
c11288	-3
c11297	-12
c11339	-4
c11348	-11
c11366	-2
c11418	-4
c11419	-4
c11424	-5
c11430	-16
c11451	-10
c11466	-13
c11478	-3
c11505	-8
c11517	-6
c11553	-16
c11556	-9
c11568	-11
c11593	-5
c11611	-6
c11626	-7
c11629	-2
c11630	-8
c11654	-14
c11668	-8
c11669	-8
c11773	-6
c11789	-1
c11809	-13
c11810	-15
c11821	-1
c11828	-6
c11849	-1
c11886	-14
c11939	-8
c11987	-3
c12017	-14
c12026	-5
c12032	-5
c12080	-12
c12085	-3
c12089	-6
c12115	-3
c12156	-1
c12193	-11
c12198	-9
c12199	-9
c12206	-11
c12248	-16
c12285	-6
c12294	-9
c12307	-10
c12312	-14
c12342	-12
c12344	-14
c12347	-13
c12356	-14
c12387	-2
c12428	-9
c12429	-9
c12436	-12
c12452	-1
c12471	-1
c12480	-6
c12493	-5
c12526	-2
c12543	-2
c12550	-7
c12613	-6
c12618	-15
c12637	-14
c12653	-11
c12660	-3
c12672	-12
c12689	-11
c12724	-12
c12725	-12
c12734	-15
c12753	-16
c12755	-10
c12780	-13
c12792	-16
c12801	-10
c12808	-12
c12817	-14
c12838	-4
c12855	-14
c12856	-1
c12900	-8
c12914	-3
c12921	-4
c12930	-6
c12931	-6
c12938	-8
c12939	-8
c12957	-5
