,Undifferentiated,Monocyte,Neutrophil,Baso,Mast,Erythroid,Meg,Lymphoid,Eos,DC,counts
0,0,0,0,0,0,0,0,0,0,0,139
1,0,0,0,0,0,0,0,0,0,1,7
2,0,0,0,0,0,0,0,0,1,0,12
3,0,0,0,0,0,0,0,1,0,0,9
4,0,0,0,0,0,0,1,0,0,0,41
5,0,0,0,0,0,0,1,0,1,0,1
6,0,0,0,0,0,1,0,0,0,0,8
7,0,0,0,0,0,1,1,0,0,0,5
8,0,0,0,0,1,0,0,0,0,0,75
9,0,0,0,0,1,0,0,0,0,1,1
10,0,0,0,0,1,0,0,0,1,0,2
11,0,0,0,0,1,0,1,0,0,0,4
12,0,0,0,1,0,0,0,0,0,0,10
13,0,0,1,0,0,0,0,0,0,0,258
14,0,0,1,0,0,0,0,0,1,0,1
15,0,0,1,0,0,0,1,0,0,0,2
16,0,0,1,0,1,0,0,0,0,0,2
17,0,0,1,1,0,0,0,0,0,0,1
18,0,1,0,0,0,0,0,0,0,0,201
19,0,1,0,0,0,0,0,0,0,1,6
20,0,1,0,0,0,0,0,0,1,0,1
21,0,1,0,0,0,0,0,1,0,0,3
22,0,1,0,0,1,0,0,0,0,0,3
23,0,1,0,1,0,0,0,0,0,0,1
24,0,1,1,0,0,0,0,0,0,0,39
25,0,1,1,0,0,0,1,0,0,0,1
26,0,1,1,0,1,0,0,0,0,0,1
27,1,0,0,0,0,0,0,0,0,0,2452
28,1,0,0,0,0,0,0,0,0,1,23
29,1,0,0,0,0,0,0,0,1,0,30
30,1,0,0,0,0,0,0,1,0,0,106
31,1,0,0,0,0,0,0,1,0,1,3
32,1,0,0,0,0,0,1,0,0,0,159
33,1,0,0,0,0,0,1,0,1,0,1
34,1,0,0,0,0,1,0,0,0,0,33
35,1,0,0,0,0,1,1,0,0,0,32
36,1,0,0,0,0,1,1,0,1,0,1
37,1,0,0,0,1,0,0,0,0,0,75
38,1,0,0,0,1,0,0,0,1,0,2
39,1,0,0,0,1,0,1,0,0,0,13
40,1,0,0,0,1,1,0,0,0,0,10
41,1,0,0,0,1,1,0,0,1,0,3
42,1,0,0,0,1,1,1,0,0,0,8
43,1,0,0,1,0,0,0,0,0,0,23
44,1,0,0,1,0,0,0,0,1,0,3
45,1,0,0,1,1,0,0,0,1,0,3
46,1,0,1,0,0,0,0,0,0,0,846
47,1,0,1,0,0,0,0,0,0,1,2
48,1,0,1,0,0,0,0,0,1,0,15
49,1,0,1,0,0,0,1,0,0,0,10
50,1,0,1,0,0,0,1,0,1,0,1
51,1,0,1,0,0,1,1,0,0,0,1
52,1,0,1,0,1,0,0,0,0,0,6
53,1,0,1,0,1,0,0,0,1,0,2
54,1,0,1,0,1,0,1,0,0,0,1
55,1,0,1,1,0,0,0,0,0,0,1
56,1,0,1,1,0,0,1,0,1,0,1
57,1,0,1,1,1,0,0,0,1,0,1
58,1,1,0,0,0,0,0,0,0,0,760
59,1,1,0,0,0,0,0,0,0,1,15
60,1,1,0,0,0,0,0,0,1,0,2
61,1,1,0,0,0,0,0,1,0,0,12
62,1,1,0,0,0,0,0,1,0,1,3
63,1,1,0,0,0,0,1,0,0,0,2
64,1,1,0,0,0,1,0,0,0,0,3
65,1,1,0,0,0,1,1,0,0,0,2
66,1,1,0,0,1,0,0,0,0,0,5
67,1,1,0,0,1,1,1,0,0,0,1
68,1,1,0,1,0,0,0,0,0,0,2
69,1,1,1,0,0,0,0,0,0,0,327
70,1,1,1,0,0,0,0,0,0,1,2
71,1,1,1,0,0,0,0,0,1,0,6
72,1,1,1,0,0,0,0,1,0,0,2
73,1,1,1,0,0,0,1,0,0,0,4
74,1,1,1,0,0,1,0,0,0,0,1
75,1,1,1,0,0,1,1,0,0,0,1
76,1,1,1,0,1,0,0,0,0,0,9
77,1,1,1,0,1,0,0,0,0,1,1
78,1,1,1,1,0,0,0,0,0,0,1
79,1,1,1,1,0,0,1,0,0,0,1
80,1,1,1,1,1,0,0,0,0,0,1
