,Undifferentiated,Monocyte,Neutrophil,Baso,Mast,Erythroid,Meg,Lymphoid,Eos,DC,counts
0,0,0,0,0,0,0,0,0,0,0,22
1,0,0,0,0,0,0,0,0,0,1,7
2,0,0,0,0,0,0,0,0,1,0,2
3,0,0,0,0,0,0,0,1,0,0,9
4,0,0,0,0,0,0,1,0,0,0,40
5,0,0,0,0,0,0,1,0,1,0,1
6,0,0,0,0,0,1,0,0,0,0,7
7,0,0,0,0,0,1,1,0,0,0,5
8,0,0,0,0,1,0,0,0,0,0,68
9,0,0,0,0,1,0,0,0,0,1,1
10,0,0,0,0,1,0,0,0,1,0,1
11,0,0,0,0,1,0,1,0,0,0,4
12,0,0,0,1,0,0,0,0,0,0,127
13,0,0,0,1,0,0,0,0,1,0,10
14,0,0,0,1,0,0,1,0,0,0,1
15,0,0,0,1,0,1,0,0,0,0,1
16,0,0,0,1,1,0,0,0,0,0,7
17,0,0,0,1,1,0,0,0,1,0,1
18,0,0,1,0,0,0,0,0,0,0,256
19,0,0,1,0,0,0,0,0,1,0,1
20,0,0,1,0,0,0,1,0,0,0,2
21,0,0,1,0,1,0,0,0,0,0,2
22,0,0,1,1,0,0,0,0,0,0,3
23,0,1,0,0,0,0,0,0,0,0,199
24,0,1,0,0,0,0,0,0,0,1,6
25,0,1,0,0,0,0,0,1,0,0,3
26,0,1,0,0,1,0,0,0,0,0,1
27,0,1,0,1,0,0,0,0,0,0,3
28,0,1,0,1,0,0,0,0,1,0,1
29,0,1,0,1,1,0,0,0,0,0,2
30,0,1,1,0,0,0,0,0,0,0,38
31,0,1,1,0,0,0,1,0,0,0,1
32,0,1,1,0,1,0,0,0,0,0,1
33,0,1,1,1,0,0,0,0,0,0,1
34,1,0,0,0,0,0,0,0,0,0,2249
35,1,0,0,0,0,0,0,0,0,1,22
36,1,0,0,0,0,0,0,0,1,0,12
37,1,0,0,0,0,0,0,1,0,0,106
38,1,0,0,0,0,0,0,1,0,1,3
39,1,0,0,0,0,0,1,0,0,0,151
40,1,0,0,0,0,1,0,0,0,0,28
41,1,0,0,0,0,1,1,0,0,0,29
42,1,0,0,0,0,1,1,0,1,0,1
43,1,0,0,0,1,0,0,0,0,0,54
44,1,0,0,0,1,0,1,0,0,0,8
45,1,0,0,0,1,1,0,0,0,0,8
46,1,0,0,0,1,1,0,0,1,0,1
47,1,0,0,0,1,1,1,0,0,0,5
48,1,0,0,1,0,0,0,0,0,0,226
49,1,0,0,1,0,0,0,0,0,1,1
50,1,0,0,1,0,0,0,0,1,0,21
51,1,0,0,1,0,0,1,0,0,0,8
52,1,0,0,1,0,0,1,0,1,0,1
53,1,0,0,1,0,1,0,0,0,0,5
54,1,0,0,1,0,1,1,0,0,0,3
55,1,0,0,1,1,0,0,0,0,0,21
56,1,0,0,1,1,0,0,0,1,0,5
57,1,0,0,1,1,0,1,0,0,0,5
58,1,0,0,1,1,1,0,0,0,0,2
59,1,0,0,1,1,1,0,0,1,0,2
60,1,0,0,1,1,1,1,0,0,0,3
61,1,0,1,0,0,0,0,0,0,0,807
62,1,0,1,0,0,0,0,0,0,1,2
63,1,0,1,0,0,0,0,0,1,0,6
64,1,0,1,0,0,0,1,0,0,0,7
65,1,0,1,0,0,1,1,0,0,0,1
66,1,0,1,0,1,0,0,0,0,0,5
67,1,0,1,0,1,0,0,0,1,0,1
68,1,0,1,0,1,0,1,0,0,0,1
69,1,0,1,1,0,0,0,0,0,0,40
70,1,0,1,1,0,0,0,0,1,0,9
71,1,0,1,1,0,0,1,0,0,0,3
72,1,0,1,1,0,0,1,0,1,0,2
73,1,0,1,1,1,0,0,0,0,0,1
74,1,0,1,1,1,0,0,0,1,0,2
75,1,1,0,0,0,0,0,0,0,0,755
76,1,1,0,0,0,0,0,0,0,1,15
77,1,1,0,0,0,0,0,0,1,0,1
78,1,1,0,0,0,0,0,1,0,0,12
79,1,1,0,0,0,0,0,1,0,1,3
80,1,1,0,0,0,0,1,0,0,0,2
81,1,1,0,0,0,1,0,0,0,0,1
82,1,1,0,0,0,1,1,0,0,0,2
83,1,1,0,0,1,0,0,0,0,0,3
84,1,1,0,0,1,1,1,0,0,0,1
85,1,1,0,1,0,0,0,0,0,0,7
86,1,1,0,1,0,0,0,0,1,0,1
87,1,1,0,1,0,1,0,0,0,0,2
88,1,1,0,1,1,0,0,0,0,0,2
89,1,1,1,0,0,0,0,0,0,0,319
90,1,1,1,0,0,0,0,0,0,1,2
91,1,1,1,0,0,0,0,0,1,0,6
92,1,1,1,0,0,0,0,1,0,0,2
93,1,1,1,0,0,0,1,0,0,0,4
94,1,1,1,0,0,1,0,0,0,0,1
95,1,1,1,0,0,1,1,0,0,0,1
96,1,1,1,0,1,0,0,0,0,0,9
97,1,1,1,0,1,0,0,0,0,1,1
98,1,1,1,1,0,0,0,0,0,0,9
99,1,1,1,1,0,0,1,0,0,0,1
100,1,1,1,1,1,0,0,0,0,0,1
