,Undifferentiated,Monocyte,Neutrophil,Baso,Mast,Erythroid,Meg,Lymphoid,Eos,DC,counts
0,0,0,0,0,0,0,0,0,0,1,7
1,0,0,0,0,0,0,0,1,0,0,9
2,0,0,0,0,0,0,1,0,0,0,39
3,0,0,0,0,0,0,1,0,1,0,1
4,0,0,0,0,0,1,0,0,0,0,6
5,0,0,0,0,0,1,1,0,0,0,5
6,0,0,0,0,1,0,0,0,0,0,67
7,0,0,0,0,1,0,0,0,0,1,1
8,0,0,0,0,1,0,1,0,0,0,4
9,0,0,0,1,0,0,0,0,0,0,159
10,0,0,0,1,0,0,0,0,1,0,2
11,0,0,0,1,0,0,1,0,0,0,2
12,0,0,0,1,0,1,0,0,0,0,2
13,0,0,0,1,1,0,0,0,0,0,10
14,0,0,1,0,0,0,0,0,0,0,254
15,0,0,1,0,0,0,1,0,0,0,2
16,0,0,1,0,1,0,0,0,0,0,2
17,0,0,1,1,0,0,0,0,0,0,6
18,0,1,0,0,0,0,0,0,0,0,198
19,0,1,0,0,0,0,0,0,0,1,6
20,0,1,0,0,0,0,0,1,0,0,3
21,0,1,0,0,1,0,0,0,0,0,1
22,0,1,0,1,0,0,0,0,0,0,4
23,0,1,0,1,0,0,0,0,1,0,1
24,0,1,0,1,1,0,0,0,0,0,2
25,0,1,1,0,0,0,0,0,0,0,37
26,0,1,1,0,0,0,1,0,0,0,1
27,0,1,1,0,1,0,0,0,0,0,1
28,0,1,1,1,0,0,0,0,0,0,2
29,1,0,0,0,0,0,0,0,0,0,2186
30,1,0,0,0,0,0,0,0,0,1,22
31,1,0,0,0,0,0,0,0,1,0,3
32,1,0,0,0,0,0,0,1,0,0,106
33,1,0,0,0,0,0,0,1,0,1,3
34,1,0,0,0,0,0,1,0,0,0,148
35,1,0,0,0,0,1,0,0,0,0,28
36,1,0,0,0,0,1,1,0,0,0,27
37,1,0,0,0,0,1,1,0,1,0,1
38,1,0,0,0,1,0,0,0,0,0,47
39,1,0,0,0,1,0,1,0,0,0,8
40,1,0,0,0,1,1,0,0,0,0,9
41,1,0,0,0,1,1,1,0,0,0,5
42,1,0,0,1,0,0,0,0,0,0,313
43,1,0,0,1,0,0,0,0,0,1,1
44,1,0,0,1,0,0,0,0,1,0,6
45,1,0,0,1,0,0,1,0,0,0,12
46,1,0,0,1,0,1,0,0,0,0,5
47,1,0,0,1,0,1,1,0,0,0,5
48,1,0,0,1,1,0,0,0,0,0,32
49,1,0,0,1,1,0,0,0,1,0,1
50,1,0,0,1,1,0,1,0,0,0,5
51,1,0,0,1,1,1,0,0,0,0,4
52,1,0,0,1,1,1,1,0,0,0,3
53,1,0,1,0,0,0,0,0,0,0,793
54,1,0,1,0,0,0,0,0,0,1,2
55,1,0,1,0,0,0,0,0,1,0,2
56,1,0,1,0,0,0,1,0,0,0,7
57,1,0,1,0,1,0,0,0,0,0,6
58,1,0,1,0,1,0,1,0,0,0,1
59,1,0,1,1,0,0,0,0,0,0,62
60,1,0,1,1,0,0,0,0,1,0,5
61,1,0,1,1,0,0,1,0,0,0,5
62,1,0,1,1,0,1,1,0,0,0,1
63,1,0,1,1,1,0,0,0,0,0,3
64,1,1,0,0,0,0,0,0,0,0,755
65,1,1,0,0,0,0,0,0,0,1,15
66,1,1,0,0,0,0,0,1,0,0,12
67,1,1,0,0,0,0,0,1,0,1,3
68,1,1,0,0,0,0,1,0,0,0,2
69,1,1,0,0,0,1,0,0,0,0,1
70,1,1,0,0,0,1,1,0,0,0,2
71,1,1,0,0,1,0,0,0,0,0,3
72,1,1,0,0,1,1,1,0,0,0,1
73,1,1,0,1,0,0,0,0,0,0,9
74,1,1,0,1,0,1,0,0,0,0,2
75,1,1,0,1,1,0,0,0,0,0,2
76,1,1,1,0,0,0,0,0,0,0,320
77,1,1,1,0,0,0,0,0,0,1,2
78,1,1,1,0,0,0,0,0,1,0,1
79,1,1,1,0,0,0,0,1,0,0,2
80,1,1,1,0,0,0,1,0,0,0,4
81,1,1,1,0,0,1,0,0,0,0,1
82,1,1,1,0,0,1,1,0,0,0,1
83,1,1,1,0,1,0,0,0,0,0,8
84,1,1,1,0,1,0,0,0,0,1,1
85,1,1,1,1,0,0,0,0,0,0,12
86,1,1,1,1,0,0,0,0,1,0,1
87,1,1,1,1,0,0,1,0,0,0,1
88,1,1,1,1,1,0,0,0,0,0,2
