,Undifferentiated,Monocyte,Neutrophil,Baso,Mast,Erythroid,Meg,Lymphoid,Eos,DC,counts
0,0,0,0,0,0,0,0,0,0,1,7
1,0,0,0,0,0,0,0,1,0,0,9
2,0,0,0,0,0,0,1,0,0,0,40
3,0,0,0,0,0,1,0,0,0,0,6
4,0,0,0,0,0,1,1,0,0,0,5
5,0,0,0,0,1,0,0,0,0,0,67
6,0,0,0,0,1,0,0,0,0,1,1
7,0,0,0,0,1,0,1,0,0,0,4
8,0,0,0,1,0,0,0,0,0,0,156
9,0,0,0,1,0,0,0,0,1,0,5
10,0,0,0,1,0,0,1,0,0,0,2
11,0,0,0,1,0,1,0,0,0,0,2
12,0,0,0,1,1,0,0,0,0,0,10
13,0,0,1,0,0,0,0,0,0,0,254
14,0,0,1,0,0,0,1,0,0,0,2
15,0,0,1,0,1,0,0,0,0,0,2
16,0,0,1,1,0,0,0,0,0,0,6
17,0,1,0,0,0,0,0,0,0,0,198
18,0,1,0,0,0,0,0,0,0,1,6
19,0,1,0,0,0,0,0,1,0,0,3
20,0,1,0,0,1,0,0,0,0,0,1
21,0,1,0,1,0,0,0,0,0,0,5
22,0,1,0,1,1,0,0,0,0,0,2
23,0,1,1,0,0,0,0,0,0,0,37
24,0,1,1,0,0,0,1,0,0,0,1
25,0,1,1,0,1,0,0,0,0,0,1
26,0,1,1,1,0,0,0,0,0,0,2
27,1,0,0,0,0,0,0,0,0,0,2185
28,1,0,0,0,0,0,0,0,0,1,22
29,1,0,0,0,0,0,0,0,1,0,4
30,1,0,0,0,0,0,0,1,0,0,106
31,1,0,0,0,0,0,0,1,0,1,3
32,1,0,0,0,0,0,1,0,0,0,148
33,1,0,0,0,0,1,0,0,0,0,28
34,1,0,0,0,0,1,1,0,0,0,28
35,1,0,0,0,1,0,0,0,0,0,47
36,1,0,0,0,1,0,1,0,0,0,8
37,1,0,0,0,1,1,0,0,0,0,9
38,1,0,0,0,1,1,1,0,0,0,5
39,1,0,0,1,0,0,0,0,0,0,312
40,1,0,0,1,0,0,0,0,0,1,1
41,1,0,0,1,0,0,0,0,1,0,7
42,1,0,0,1,0,0,1,0,0,0,11
43,1,0,0,1,0,0,1,0,1,0,1
44,1,0,0,1,0,1,0,0,0,0,5
45,1,0,0,1,0,1,1,0,0,0,5
46,1,0,0,1,1,0,0,0,0,0,32
47,1,0,0,1,1,0,0,0,1,0,1
48,1,0,0,1,1,0,1,0,0,0,5
49,1,0,0,1,1,1,0,0,0,0,3
50,1,0,0,1,1,1,0,0,1,0,1
51,1,0,0,1,1,1,1,0,0,0,3
52,1,0,1,0,0,0,0,0,0,0,792
53,1,0,1,0,0,0,0,0,0,1,2
54,1,0,1,0,0,0,0,0,1,0,3
55,1,0,1,0,0,0,1,0,0,0,7
56,1,0,1,0,1,0,0,0,0,0,6
57,1,0,1,0,1,0,1,0,0,0,1
58,1,0,1,1,0,0,0,0,0,0,61
59,1,0,1,1,0,0,0,0,1,0,6
60,1,0,1,1,0,0,1,0,0,0,5
61,1,0,1,1,0,1,1,0,0,0,1
62,1,0,1,1,1,0,0,0,0,0,2
63,1,0,1,1,1,0,0,0,1,0,1
64,1,1,0,0,0,0,0,0,0,0,755
65,1,1,0,0,0,0,0,0,0,1,15
66,1,1,0,0,0,0,0,1,0,0,12
67,1,1,0,0,0,0,0,1,0,1,3
68,1,1,0,0,0,0,1,0,0,0,2
69,1,1,0,0,0,1,0,0,0,0,1
70,1,1,0,0,0,1,1,0,0,0,2
71,1,1,0,0,1,0,0,0,0,0,3
72,1,1,0,0,1,1,1,0,0,0,1
73,1,1,0,1,0,0,0,0,0,0,9
74,1,1,0,1,0,1,0,0,0,0,2
75,1,1,0,1,1,0,0,0,0,0,2
76,1,1,1,0,0,0,0,0,0,0,320
77,1,1,1,0,0,0,0,0,0,1,2
78,1,1,1,0,0,0,0,0,1,0,1
79,1,1,1,0,0,0,0,1,0,0,2
80,1,1,1,0,0,0,1,0,0,0,4
81,1,1,1,0,0,1,0,0,0,0,1
82,1,1,1,0,0,1,1,0,0,0,1
83,1,1,1,0,1,0,0,0,0,0,8
84,1,1,1,0,1,0,0,0,0,1,1
85,1,1,1,1,0,0,0,0,0,0,13
86,1,1,1,1,0,0,1,0,0,0,1
87,1,1,1,1,1,0,0,0,0,0,2
