,Undifferentiated,Monocyte,Neutrophil,Baso,Mast,Erythroid,Meg,Lymphoid,Eos,DC,counts
0,0,0,0,0,0,0,0,0,0,0,63
1,0,0,0,0,0,0,0,0,0,1,7
2,0,0,0,0,0,0,0,0,1,0,5
3,0,0,0,0,0,0,0,1,0,0,9
4,0,0,0,0,0,0,1,0,0,0,40
5,0,0,0,0,0,0,1,0,1,0,1
6,0,0,0,0,0,1,0,0,0,0,6
7,0,0,0,0,0,1,1,0,0,0,5
8,0,0,0,0,1,0,0,0,0,0,68
9,0,0,0,0,1,0,0,0,0,1,1
10,0,0,0,0,1,0,0,0,1,0,1
11,0,0,0,0,1,0,1,0,0,0,4
12,0,0,0,1,0,0,0,0,0,0,86
13,0,0,0,1,0,0,0,0,1,0,7
14,0,0,0,1,0,0,1,0,0,0,1
15,0,0,0,1,0,1,0,0,0,0,2
16,0,0,0,1,1,0,0,0,0,0,7
17,0,0,0,1,1,0,0,0,1,0,1
18,0,0,1,0,0,0,0,0,0,0,256
19,0,0,1,0,0,0,0,0,1,0,1
20,0,0,1,0,0,0,1,0,0,0,2
21,0,0,1,0,1,0,0,0,0,0,2
22,0,0,1,1,0,0,0,0,0,0,3
23,0,1,0,0,0,0,0,0,0,0,199
24,0,1,0,0,0,0,0,0,0,1,6
25,0,1,0,0,0,0,0,0,1,0,1
26,0,1,0,0,0,0,0,1,0,0,3
27,0,1,0,0,1,0,0,0,0,0,1
28,0,1,0,1,0,0,0,0,0,0,3
29,0,1,0,1,1,0,0,0,0,0,2
30,0,1,1,0,0,0,0,0,0,0,38
31,0,1,1,0,0,0,1,0,0,0,1
32,0,1,1,0,1,0,0,0,0,0,1
33,0,1,1,1,0,0,0,0,0,0,1
34,1,0,0,0,0,0,0,0,0,0,2319
35,1,0,0,0,0,0,0,0,0,1,22
36,1,0,0,0,0,0,0,0,1,0,15
37,1,0,0,0,0,0,0,1,0,0,106
38,1,0,0,0,0,0,0,1,0,1,3
39,1,0,0,0,0,0,1,0,0,0,153
40,1,0,0,0,0,1,0,0,0,0,28
41,1,0,0,0,0,1,1,0,0,0,30
42,1,0,0,0,0,1,1,0,1,0,1
43,1,0,0,0,1,0,0,0,0,0,56
44,1,0,0,0,1,0,0,0,1,0,1
45,1,0,0,0,1,0,1,0,0,0,8
46,1,0,0,0,1,1,0,0,0,0,8
47,1,0,0,0,1,1,0,0,1,0,2
48,1,0,0,0,1,1,1,0,0,0,6
49,1,0,0,1,0,0,0,0,0,0,156
50,1,0,0,1,0,0,0,0,0,1,1
51,1,0,0,1,0,0,0,0,1,0,18
52,1,0,0,1,0,0,1,0,0,0,6
53,1,0,0,1,0,0,1,0,1,0,1
54,1,0,0,1,0,1,0,0,0,0,5
55,1,0,0,1,0,1,1,0,0,0,2
56,1,0,0,1,1,0,0,0,0,0,19
57,1,0,0,1,1,0,0,0,1,0,4
58,1,0,0,1,1,0,1,0,0,0,5
59,1,0,0,1,1,1,0,0,0,0,2
60,1,0,0,1,1,1,0,0,1,0,1
61,1,0,0,1,1,1,1,0,0,0,2
62,1,0,1,0,0,0,0,0,0,0,819
63,1,0,1,0,0,0,0,0,0,1,2
64,1,0,1,0,0,0,0,0,1,0,6
65,1,0,1,0,0,0,1,0,0,0,8
66,1,0,1,0,0,0,1,0,1,0,1
67,1,0,1,0,1,0,0,0,0,0,5
68,1,0,1,0,1,0,0,0,1,0,1
69,1,0,1,0,1,0,1,0,0,0,1
70,1,0,1,1,0,0,0,0,0,0,28
71,1,0,1,1,0,0,0,0,1,0,9
72,1,0,1,1,0,0,1,0,0,0,2
73,1,0,1,1,0,0,1,0,1,0,1
74,1,0,1,1,0,1,1,0,0,0,1
75,1,0,1,1,1,0,0,0,0,0,1
76,1,0,1,1,1,0,0,0,1,0,2
77,1,1,0,0,0,0,0,0,0,0,756
78,1,1,0,0,0,0,0,0,0,1,15
79,1,1,0,0,0,0,0,0,1,0,1
80,1,1,0,0,0,0,0,1,0,0,12
81,1,1,0,0,0,0,0,1,0,1,3
82,1,1,0,0,0,0,1,0,0,0,2
83,1,1,0,0,0,1,0,0,0,0,2
84,1,1,0,0,0,1,1,0,0,0,2
85,1,1,0,0,1,0,0,0,0,0,3
86,1,1,0,0,1,1,1,0,0,0,1
87,1,1,0,1,0,0,0,0,0,0,6
88,1,1,0,1,0,0,0,0,1,0,1
89,1,1,0,1,0,1,0,0,0,0,1
90,1,1,0,1,1,0,0,0,0,0,2
91,1,1,1,0,0,0,0,0,0,0,323
92,1,1,1,0,0,0,0,0,0,1,2
93,1,1,1,0,0,0,0,0,1,0,5
94,1,1,1,0,0,0,0,1,0,0,2
95,1,1,1,0,0,0,1,0,0,0,4
96,1,1,1,0,0,1,0,0,0,0,1
97,1,1,1,0,0,1,1,0,0,0,1
98,1,1,1,0,1,0,0,0,0,0,9
99,1,1,1,0,1,0,0,0,0,1,1
100,1,1,1,1,0,0,0,0,0,0,5
101,1,1,1,1,0,0,0,0,1,0,1
102,1,1,1,1,0,0,1,0,0,0,1
103,1,1,1,1,1,0,0,0,0,0,1
