,Undifferentiated,Monocyte,Neutrophil,Baso,Mast,Erythroid,Meg,Lymphoid,Eos,DC,counts
0,0,0,0,0,0,0,0,0,0,0,55
1,0,0,0,0,0,0,0,0,0,1,7
2,0,0,0,0,0,0,0,0,1,0,3
3,0,0,0,0,0,0,0,1,0,0,9
4,0,0,0,0,0,0,1,0,0,0,41
5,0,0,0,0,0,0,1,0,1,0,1
6,0,0,0,0,0,1,0,0,0,0,8
7,0,0,0,0,0,1,1,0,0,0,5
8,0,0,0,0,1,0,0,0,0,0,71
9,0,0,0,0,1,0,0,0,0,1,1
10,0,0,0,0,1,0,0,0,1,0,1
11,0,0,0,0,1,0,1,0,0,0,4
12,0,0,0,1,0,0,0,0,0,0,94
13,0,0,0,1,0,0,0,0,1,0,9
14,0,0,0,1,1,0,0,0,0,0,4
15,0,0,0,1,1,0,0,0,1,0,1
16,0,0,1,0,0,0,0,0,0,0,257
17,0,0,1,0,0,0,0,0,1,0,1
18,0,0,1,0,0,0,1,0,0,0,2
19,0,0,1,0,1,0,0,0,0,0,2
20,0,0,1,1,0,0,0,0,0,0,2
21,0,1,0,0,0,0,0,0,0,0,199
22,0,1,0,0,0,0,0,0,0,1,6
23,0,1,0,0,0,0,0,1,0,0,3
24,0,1,0,0,1,0,0,0,0,0,1
25,0,1,0,1,0,0,0,0,0,0,3
26,0,1,0,1,0,0,0,0,1,0,1
27,0,1,0,1,1,0,0,0,0,0,2
28,0,1,1,0,0,0,0,0,0,0,38
29,0,1,1,0,0,0,1,0,0,0,1
30,0,1,1,0,1,0,0,0,0,0,1
31,0,1,1,1,0,0,0,0,0,0,1
32,1,0,0,0,0,0,0,0,0,0,2298
33,1,0,0,0,0,0,0,0,0,1,22
34,1,0,0,0,0,0,0,0,1,0,16
35,1,0,0,0,0,0,0,1,0,0,106
36,1,0,0,0,0,0,0,1,0,1,3
37,1,0,0,0,0,0,1,0,0,0,149
38,1,0,0,0,0,1,0,0,0,0,32
39,1,0,0,0,0,1,1,0,0,0,29
40,1,0,0,0,0,1,1,0,1,0,1
41,1,0,0,0,1,0,0,0,0,0,60
42,1,0,0,0,1,0,1,0,0,0,8
43,1,0,0,0,1,1,0,0,0,0,9
44,1,0,0,0,1,1,0,0,1,0,2
45,1,0,0,0,1,1,1,0,0,0,5
46,1,0,0,1,0,0,0,0,0,0,177
47,1,0,0,1,0,0,0,0,0,1,1
48,1,0,0,1,0,0,0,0,1,0,17
49,1,0,0,1,0,0,1,0,0,0,10
50,1,0,0,1,0,0,1,0,1,0,1
51,1,0,0,1,0,1,0,0,0,0,1
52,1,0,0,1,0,1,1,0,0,0,3
53,1,0,0,1,1,0,0,0,0,0,15
54,1,0,0,1,1,0,0,0,1,0,5
55,1,0,0,1,1,0,1,0,0,0,5
56,1,0,0,1,1,1,0,0,0,0,1
57,1,0,0,1,1,1,0,0,1,0,1
58,1,0,0,1,1,1,1,0,0,0,3
59,1,0,1,0,0,0,0,0,0,0,815
60,1,0,1,0,0,0,0,0,0,1,2
61,1,0,1,0,0,0,0,0,1,0,9
62,1,0,1,0,0,0,1,0,0,0,8
63,1,0,1,0,0,0,1,0,1,0,1
64,1,0,1,0,1,0,0,0,0,0,5
65,1,0,1,0,1,0,0,0,1,0,1
66,1,0,1,0,1,0,1,0,0,0,1
67,1,0,1,1,0,0,0,0,0,0,32
68,1,0,1,1,0,0,0,0,1,0,6
69,1,0,1,1,0,0,1,0,0,0,2
70,1,0,1,1,0,0,1,0,1,0,1
71,1,0,1,1,0,1,1,0,0,0,1
72,1,0,1,1,1,0,0,0,0,0,1
73,1,0,1,1,1,0,0,0,1,0,2
74,1,1,0,0,0,0,0,0,0,0,755
75,1,1,0,0,0,0,0,0,0,1,15
76,1,1,0,0,0,0,0,0,1,0,1
77,1,1,0,0,0,0,0,1,0,0,12
78,1,1,0,0,0,0,0,1,0,1,3
79,1,1,0,0,0,0,1,0,0,0,2
80,1,1,0,0,0,1,0,0,0,0,1
81,1,1,0,0,0,1,1,0,0,0,2
82,1,1,0,0,1,0,0,0,0,0,4
83,1,1,0,0,1,1,1,0,0,0,1
84,1,1,0,1,0,0,0,0,0,0,7
85,1,1,0,1,0,0,0,0,1,0,1
86,1,1,0,1,0,1,0,0,0,0,2
87,1,1,0,1,1,0,0,0,0,0,1
88,1,1,1,0,0,0,0,0,0,0,322
89,1,1,1,0,0,0,0,0,0,1,2
90,1,1,1,0,0,0,0,0,1,0,6
91,1,1,1,0,0,0,0,1,0,0,2
92,1,1,1,0,0,0,1,0,0,0,4
93,1,1,1,0,0,1,0,0,0,0,1
94,1,1,1,0,0,1,1,0,0,0,1
95,1,1,1,0,1,0,0,0,0,0,9
96,1,1,1,0,1,0,0,0,0,1,1
97,1,1,1,1,0,0,0,0,0,0,6
98,1,1,1,1,0,0,1,0,0,0,1
99,1,1,1,1,1,0,0,0,0,0,1
