,Undifferentiated,Monocyte,Neutrophil,Baso,Mast,Erythroid,Meg,Lymphoid,Eos,DC,counts
0,0,0,0,0,0,0,0,0,0,0,54
1,0,0,0,0,0,0,0,0,0,1,7
2,0,0,0,0,0,0,0,0,1,0,4
3,0,0,0,0,0,0,0,1,0,0,9
4,0,0,0,0,0,0,1,0,0,0,40
5,0,0,0,0,0,0,1,0,1,0,1
6,0,0,0,0,0,1,0,0,0,0,7
7,0,0,0,0,0,1,1,0,0,0,5
8,0,0,0,0,1,0,0,0,0,0,71
9,0,0,0,0,1,0,0,0,0,1,1
10,0,0,0,0,1,0,0,0,1,0,1
11,0,0,0,0,1,0,1,0,0,0,4
12,0,0,0,1,0,0,0,0,0,0,95
13,0,0,0,1,0,0,0,0,1,0,8
14,0,0,0,1,0,0,1,0,0,0,1
15,0,0,0,1,0,1,0,0,0,0,1
16,0,0,0,1,1,0,0,0,0,0,4
17,0,0,0,1,1,0,0,0,1,0,1
18,0,0,1,0,0,0,0,0,0,0,255
19,0,0,1,0,0,0,0,0,1,0,1
20,0,0,1,0,0,0,1,0,0,0,2
21,0,0,1,0,1,0,0,0,0,0,2
22,0,0,1,1,0,0,0,0,0,0,4
23,0,1,0,0,0,0,0,0,0,0,200
24,0,1,0,0,0,0,0,0,0,1,6
25,0,1,0,0,0,0,0,0,1,0,1
26,0,1,0,0,0,0,0,1,0,0,3
27,0,1,0,0,1,0,0,0,0,0,1
28,0,1,0,1,0,0,0,0,0,0,2
29,0,1,0,1,1,0,0,0,0,0,2
30,0,1,1,0,0,0,0,0,0,0,39
31,0,1,1,0,0,0,1,0,0,0,1
32,0,1,1,0,1,0,0,0,0,0,1
33,1,0,0,0,0,0,0,0,0,0,2304
34,1,0,0,0,0,0,0,0,0,1,22
35,1,0,0,0,0,0,0,0,1,0,14
36,1,0,0,0,0,0,0,1,0,0,106
37,1,0,0,0,0,0,0,1,0,1,3
38,1,0,0,0,0,0,1,0,0,0,151
39,1,0,0,0,0,1,0,0,0,0,30
40,1,0,0,0,0,1,1,0,0,0,30
41,1,0,0,0,0,1,1,0,1,0,1
42,1,0,0,0,1,0,0,0,0,0,62
43,1,0,0,0,1,0,0,0,1,0,1
44,1,0,0,0,1,0,1,0,0,0,8
45,1,0,0,0,1,1,0,0,0,0,8
46,1,0,0,0,1,1,0,0,1,0,3
47,1,0,0,0,1,1,1,0,0,0,7
48,1,0,0,1,0,0,0,0,0,0,171
49,1,0,0,1,0,0,0,0,0,1,1
50,1,0,0,1,0,0,0,0,1,0,19
51,1,0,0,1,0,0,1,0,0,0,8
52,1,0,0,1,0,0,1,0,1,0,1
53,1,0,0,1,0,1,0,0,0,0,3
54,1,0,0,1,0,1,1,0,0,0,2
55,1,0,0,1,1,0,0,0,0,0,13
56,1,0,0,1,1,0,0,0,1,0,4
57,1,0,0,1,1,0,1,0,0,0,5
58,1,0,0,1,1,1,0,0,0,0,2
59,1,0,0,1,1,1,1,0,0,0,1
60,1,0,1,0,0,0,0,0,0,0,818
61,1,0,1,0,0,0,0,0,0,1,2
62,1,0,1,0,0,0,0,0,1,0,7
63,1,0,1,0,0,0,1,0,0,0,8
64,1,0,1,0,0,1,1,0,0,0,1
65,1,0,1,0,1,0,0,0,0,0,5
66,1,0,1,0,1,0,0,0,1,0,1
67,1,0,1,0,1,0,1,0,0,0,1
68,1,0,1,1,0,0,0,0,0,0,29
69,1,0,1,1,0,0,0,0,1,0,8
70,1,0,1,1,0,0,1,0,0,0,2
71,1,0,1,1,0,0,1,0,1,0,2
72,1,0,1,1,1,0,0,0,0,0,1
73,1,0,1,1,1,0,0,0,1,0,2
74,1,1,0,0,0,0,0,0,0,0,755
75,1,1,0,0,0,0,0,0,0,1,15
76,1,1,0,0,0,0,0,0,1,0,1
77,1,1,0,0,0,0,0,1,0,0,12
78,1,1,0,0,0,0,0,1,0,1,3
79,1,1,0,0,0,0,1,0,0,0,2
80,1,1,0,0,0,1,0,0,0,0,2
81,1,1,0,0,0,1,1,0,0,0,2
82,1,1,0,0,1,0,0,0,0,0,4
83,1,1,0,0,1,1,1,0,0,0,1
84,1,1,0,1,0,0,0,0,0,0,7
85,1,1,0,1,0,0,0,0,1,0,1
86,1,1,0,1,0,1,0,0,0,0,1
87,1,1,0,1,1,0,0,0,0,0,1
88,1,1,1,0,0,0,0,0,0,0,321
89,1,1,1,0,0,0,0,0,0,1,2
90,1,1,1,0,0,0,0,0,1,0,6
91,1,1,1,0,0,0,0,1,0,0,2
92,1,1,1,0,0,0,1,0,0,0,4
93,1,1,1,0,0,1,0,0,0,0,1
94,1,1,1,0,0,1,1,0,0,0,1
95,1,1,1,0,1,0,0,0,0,0,8
96,1,1,1,0,1,0,0,0,0,1,1
97,1,1,1,1,0,0,0,0,0,0,7
98,1,1,1,1,0,0,1,0,0,0,1
99,1,1,1,1,1,0,0,0,0,0,2
