,Undifferentiated,Monocyte,Neutrophil,Baso,Mast,Erythroid,Meg,Lymphoid,Eos,DC,counts
0,0,0,0,0,0,0,0,0,0,0,80
1,0,0,0,0,0,0,0,0,0,1,7
2,0,0,0,0,0,0,0,0,1,0,5
3,0,0,0,0,0,0,0,1,0,0,9
4,0,0,0,0,0,0,1,0,0,0,41
5,0,0,0,0,0,0,1,0,1,0,1
6,0,0,0,0,0,1,0,0,0,0,8
7,0,0,0,0,0,1,1,0,0,0,5
8,0,0,0,0,1,0,0,0,0,0,73
9,0,0,0,0,1,0,0,0,0,1,1
10,0,0,0,0,1,0,0,0,1,0,1
11,0,0,0,0,1,0,1,0,0,0,4
12,0,0,0,1,0,0,0,0,0,0,69
13,0,0,0,1,0,0,0,0,1,0,7
14,0,0,0,1,1,0,0,0,0,0,2
15,0,0,0,1,1,0,0,0,1,0,1
16,0,0,1,0,0,0,0,0,0,0,256
17,0,0,1,0,0,0,0,0,1,0,1
18,0,0,1,0,0,0,1,0,0,0,2
19,0,0,1,0,1,0,0,0,0,0,2
20,0,0,1,1,0,0,0,0,0,0,3
21,0,1,0,0,0,0,0,0,0,0,200
22,0,1,0,0,0,0,0,0,0,1,6
23,0,1,0,0,0,0,0,0,1,0,1
24,0,1,0,0,0,0,0,1,0,0,3
25,0,1,0,0,1,0,0,0,0,0,1
26,0,1,0,1,0,0,0,0,0,0,2
27,0,1,0,1,1,0,0,0,0,0,2
28,0,1,1,0,0,0,0,0,0,0,38
29,0,1,1,0,0,0,1,0,0,0,1
30,0,1,1,0,1,0,0,0,0,0,1
31,0,1,1,1,0,0,0,0,0,0,1
32,1,0,0,0,0,0,0,0,0,0,2355
33,1,0,0,0,0,0,0,0,0,1,22
34,1,0,0,0,0,0,0,0,1,0,14
35,1,0,0,0,0,0,0,1,0,0,106
36,1,0,0,0,0,0,0,1,0,1,3
37,1,0,0,0,0,0,1,0,0,0,156
38,1,0,0,0,0,1,0,0,0,0,33
39,1,0,0,0,0,1,1,0,0,0,30
40,1,0,0,0,0,1,1,0,1,0,1
41,1,0,0,0,1,0,0,0,0,0,65
42,1,0,0,0,1,0,0,0,1,0,1
43,1,0,0,0,1,0,1,0,0,0,8
44,1,0,0,0,1,1,0,0,0,0,9
45,1,0,0,0,1,1,0,0,1,0,3
46,1,0,0,0,1,1,1,0,0,0,7
47,1,0,0,1,0,0,0,0,0,0,120
48,1,0,0,1,0,0,0,0,0,1,1
49,1,0,0,1,0,0,0,0,1,0,19
50,1,0,0,1,0,0,1,0,0,0,3
51,1,0,0,1,0,0,1,0,1,0,1
52,1,0,0,1,0,1,1,0,0,0,2
53,1,0,0,1,1,0,0,0,0,0,10
54,1,0,0,1,1,0,0,0,1,0,4
55,1,0,0,1,1,0,1,0,0,0,5
56,1,0,0,1,1,1,0,0,0,0,1
57,1,0,0,1,1,1,1,0,0,0,1
58,1,0,1,0,0,0,0,0,0,0,832
59,1,0,1,0,0,0,0,0,0,1,2
60,1,0,1,0,0,0,0,0,1,0,10
61,1,0,1,0,0,0,1,0,0,0,9
62,1,0,1,0,0,0,1,0,1,0,1
63,1,0,1,0,1,0,0,0,0,0,5
64,1,0,1,0,1,0,0,0,1,0,2
65,1,0,1,0,1,0,1,0,0,0,1
66,1,0,1,1,0,0,0,0,0,0,15
67,1,0,1,1,0,0,0,0,1,0,5
68,1,0,1,1,0,0,1,0,0,0,1
69,1,0,1,1,0,0,1,0,1,0,1
70,1,0,1,1,0,1,1,0,0,0,1
71,1,0,1,1,1,0,0,0,0,0,1
72,1,0,1,1,1,0,0,0,1,0,1
73,1,1,0,0,0,0,0,0,0,0,757
74,1,1,0,0,0,0,0,0,0,1,15
75,1,1,0,0,0,0,0,0,1,0,1
76,1,1,0,0,0,0,0,1,0,0,12
77,1,1,0,0,0,0,0,1,0,1,3
78,1,1,0,0,0,0,1,0,0,0,2
79,1,1,0,0,0,1,0,0,0,0,2
80,1,1,0,0,0,1,1,0,0,0,2
81,1,1,0,0,1,0,0,0,0,0,4
82,1,1,0,0,1,1,1,0,0,0,1
83,1,1,0,1,0,0,0,0,0,0,5
84,1,1,0,1,0,0,0,0,1,0,1
85,1,1,0,1,0,1,0,0,0,0,1
86,1,1,0,1,1,0,0,0,0,0,1
87,1,1,1,0,0,0,0,0,0,0,324
88,1,1,1,0,0,0,0,0,0,1,2
89,1,1,1,0,0,0,0,0,1,0,6
90,1,1,1,0,0,0,0,1,0,0,2
91,1,1,1,0,0,0,1,0,0,0,4
92,1,1,1,0,0,1,0,0,0,0,1
93,1,1,1,0,0,1,1,0,0,0,1
94,1,1,1,0,1,0,0,0,0,0,9
95,1,1,1,0,1,0,0,0,0,1,1
96,1,1,1,1,0,0,0,0,0,0,4
97,1,1,1,1,0,0,1,0,0,0,1
98,1,1,1,1,1,0,0,0,0,0,1
