cellBC	cell_state
c1253	-1
c1351	-6
c1550	-6
c2124	-6
c2404	-11
c3425	-5
c3587	-4
c3832	-7
c4024	-7
c4071	-6
c4519	-2
c4632	-7
c4841	-8
c4911	-2
c5022	-4
c5023	-5
c5119	-16
c5486	-10
c5537	-15
c5578	-11
c5602	-15
c5605	-6
c5755	-5
c5816	-13
c5835	-1
c5851	-7
c6093	-13
c6412	-5
c6422	-16
c6576	-15
c6601	-5
c6612	-1
c6782	-8
c6927	-10
c6939	-8
c7009	-5
c7036	-8
c7073	-5
c7215	-2
c7266	-7
c7311	-8
c7403	-16
c7450	-11
c7512	-1
c7626	-2
c7637	-15
c7706	-8
c7876	-7
c7895	-2
c7929	-13
c7977	-6
c7997	-4
c8017	-10
c8018	-7
c8019	-7
c8046	-2
c8081	-11
c8116	-15
c8149	-10
c8165	-5
c8201	-16
c8219	-6
c8234	-15
c8281	-5
c8335	-1
c8376	-1
c8378	-11
c8417	-15
c8433	-16
c8488	-1
c8615	-2
c8665	-1
c8688	-13
c8699	-6
c8777	-13
c8791	-11
c8802	-7
c8869	-4
c8918	-15
c8931	-5
c8948	-4
c9011	-13
c9020	-10
c9175	-8
c9190	-2
c9267	-2
c9320	-1
c9386	-11
c9549	-2
c9571	-15
c9573	-10
c9744	-8
c9767	-7
c9819	-16
c9879	-13
c9982	-15
c10001	-4
c10087	-11
c10098	-5
c10207	-11
c10281	-5
c10322	-15
c10328	-8
c10335	-4
c10340	-2
c10353	-13
c10453	-8
c10519	-7
c10568	-5
c10603	-1
c10605	-8
c10613	-10
c10662	-11
c10676	-13
c10698	-1
c10735	-5
c10739	-16
c10764	-13
c10816	-10
c10857	-1
c10902	-16
c10905	-16
c10931	-11
c10952	-6
c11047	-15
c11061	-4
c11083	-10
c11101	-5
c11113	-15
c11134	-5
c11222	-15
c11254	-13
c11270	-5
c11301	-6
c11307	-2
c11362	-10
c11486	-4
c11520	-4
c11602	-16
c11604	-5
c11632	-16
c11684	-15
c11696	-4
c11743	-2
c11751	-4
c11771	-7
c11789	-1
c11812	-1
c11817	-8
c11860	-2
c11892	-8
c11983	-6
c12012	-8
c12066	-1
c12088	-8
c12089	-8
c12092	-7
c12093	-7
c12101	-6
c12163	-1
c12206	-16
c12238	-11
c12250	-13
c12282	-10
c12351	-6
c12460	-10
c12559	-13
c12576	-1
c12582	-4
c12596	-4
c12621	-16
c12625	-11
c12682	-4
c12703	-15
c12753	-5
c12757	-8
c12807	-2
c12826	-1
c12828	-1
c12912	-13
c12918	-7
c12962	-5
c12976	-11
c12989	-1
c13000	-4
c13019	-1
c13027	-16
c13033	-16
c13083	-1
c13098	-5
c13110	-6
c13136	-16
c13149	-5
c13238	-11
c13247	-16
c13287	-13
c13341	-6
c13352	-10
c13375	-1
c13378	-7
c13379	-8
c13392	-1
c13395	-2
c13404	-7
c13430	-16
c13513	-7
c13577	-7
c13589	-1
c13649	-6
c13669	-13
c13683	-5
c13692	-10
c13697	-4
c13707	-16
c13710	-7
c13730	-2
c13765	-13
c13797	-1
c13831	-6
c13886	-5
c13942	-13
c13973	-5
c13994	-5
c14011	-10
c14029	-8
c14056	-2
c14077	-11
c14087	-2
c14092	-15
c14098	-4
c14121	-16
c14137	-6
c14168	-2
c14242	-16
c14263	-4
c14266	-7
c14280	-16
c14289	-11
c14294	-6
c14325	-7
c14347	-13
c14361	-4
c14393	-4
c14419	-13
c14448	-10
c14476	-1
c14485	-16
c14502	-10
c14525	-11
c14565	-4
c14602	-13
c14612	-5
c14620	-15
c14628	-4
c14632	-5
c14641	-13
c14643	-15
c14693	-6
c14703	-5
c14715	-2
c14716	-7
c14744	-8
c14747	-4
c14758	-8
c14759	-8
c14772	-6
c14773	-6
c14826	-15
c14840	-1
c14877	-1
c14882	-2
c14924	-13
c14939	-16
c15032	-15
c15035	-4
c15037	-2
c15055	-6
c15061	-13
c15101	-10
c15147	-4
c15179	-8
c15188	-11
c15207	-8
