cellBC	cell_state
c1502	-13
c2009	-12
c2059	-13
c2287	-1
c2791	-15
c3090	-15
c3482	-12
c3757	-9
c3974	-10
c4002	-10
c4003	-10
c4186	-3
c4239	-2
c4317	-5
c4431	-16
c4442	-2
c4883	-10
c4972	-13
c5084	-15
c5298	-5
c5395	-7
c5529	-11
c5563	-3
c5693	-15
c6152	-5
c6180	-11
c6237	-10
c6280	-11
c6316	-15
c6340	-2
c6358	-2
c6368	-2
c6474	-16
c6535	-1
c6584	-2
c6638	-5
c6687	-10
c6697	-2
c6702	-13
c6724	-16
c6870	-1
c7001	-9
c7126	-9
c7145	-5
c7163	-9
c7296	-15
c7402	-7
c7433	-1
c7487	-15
c7509	-2
c7516	-16
c7610	-7
c7993	-7
c8139	-3
c8167	-5
c8241	-3
c8317	-10
c8359	-13
c8363	-9
c8384	-12
c8385	-12
c8579	-3
c8594	-15
c8610	-1
c8635	-3
c8711	-12
c8724	-7
c8725	-7
c8742	-2
c8754	-15
c8762	-2
c8841	-2
c8846	-12
c8926	-15
c8955	-12
c9006	-3
c9027	-5
c9060	-12
c9131	-16
c9144	-11
c9354	-16
c9370	-9
c9429	-1
c9457	-5
c9464	-5
c9483	-3
c9489	-12
c9565	-1
c9643	-9
c9648	-5
c9653	-3
c9689	-3
c9782	-10
c9831	-7
c9879	-16
c9890	-5
c9990	-13
c10001	-13
c10015	-1
c10019	-13
c10044	-10
c10060	-15
c10061	-15
c10109	-3
c10166	-5
c10181	-9
c10184	-16
c10277	-11
c10295	-16
c10321	-11
c10339	-3
c10360	-3
c10408	-1
c10483	-16
c10509	-16
c10530	-12
c10570	-2
c10574	-13
c10612	-2
c10626	-2
c10676	-16
c10683	-15
c10694	-5
c10749	-7
c10752	-2
c10755	-11
c10816	-16
c10835	-12
c10856	-5
c10912	-9
c11008	-11
c11071	-1
c11215	-11
c11233	-3
c11243	-7
c11245	-15
c11310	-9
c11324	-10
c11333	-2
c11433	-12
c11467	-9
c11578	-3
c11585	-16
c11681	-2
c11702	-9
c11716	-3
c11728	-13
c11903	-15
c11972	-13
c12009	-9
c12048	-2
c12080	-11
c12125	-1
c12154	-7
c12155	-7
c12163	-11
c12168	-11
c12171	-11
c12174	-9
c12202	-15
c12210	-5
c12218	-15
c12259	-13
c12311	-10
c12326	-5
c12371	-1
c12405	-5
c12406	-9
c12434	-5
c12465	-1
c12477	-16
c12566	-10
c12637	-1
c12690	-16
c12697	-11
c12753	-5
c12754	-16
c12773	-13
c12836	-2
c12897	-10
c12900	-15
c12901	-15
c12917	-3
c12956	-7
c12980	-13
c12982	-3
c12987	-13
c13016	-5
c13069	-10
c13082	-16
c13104	-7
c13118	-16
c13127	-16
c13242	-3
c13256	-1
c13300	-15
c13318	-1
c13331	-11
c13339	-11
c13359	-3
c13372	-7
c13373	-7
c13389	-7
c13391	-12
c13404	-12
c13425	-3
c13463	-10
c13533	-10
c13549	-1
c13554	-2
c13617	-2
c13636	-2
c13639	-11
c13649	-5
c13660	-15
c13685	-11
c13759	-1
c13773	-13
c13778	-15
c13796	-7
c13826	-13
c13838	-2
c13875	-3
c13884	-5
c13891	-9
c13928	-16
c13984	-16
c13993	-16
c14010	-13
c14021	-13
c14051	-2
c14056	-11
c14073	-3
c14074	-5
c14113	-5
c14114	-15
c14186	-7
c14205	-9
c14206	-11
c14249	-7
c14258	-5
c14275	-10
c14338	-13
c14384	-11
c14392	-7
c14408	-11
c14417	-7
c14428	-10
c14464	-10
c14475	-7
c14479	-7
c14536	-16
c14544	-9
c14549	-1
c14565	-9
c14580	-7
c14581	-7
c14626	-9
c14628	-5
c14636	-7
c14637	-7
c14643	-2
c14654	-2
c14656	-3
c14690	-1
c14734	-9
c14747	-13
c14757	-12
c14759	-1
c14798	-10
c14813	-1
c14820	-12
c14821	-12
c14851	-7
c14870	-11
c14892	-7
c14899	-15
c14912	-5
c14946	-15
c14980	-9
c15028	-1
c15042	-3
c15081	-11
c15096	-7
c15118	-2
c15137	-9
c15149	-2
c15182	-12
c15183	-12
c15210	-3
c15224	-10
c15229	-16
c15237	-16
c15240	-2
c15242	-9
c15256	-11
c15257	-11
c15301	-2
c15328	-12
c15336	-16
c15341	-12
c15345	-16
c15416	-1
c15429	-9
c15432	-7
c15437	-2
c15461	-11
c15486	-1
c15512	-5
c15598	-12
c15599	-12
c15604	-7
c15605	-7
c15609	-1
c15610	-2
c15667	-11
c15676	-2
c15702	-12
c15722	-5
c15724	-10
c15725	-10
c15739	-15
c15775	-2
c15808	-11
c15833	-5
c15836	-1
c15852	-7
c15853	-7
c15879	-11
c15882	-7
c15883	-7
c15900	-5
c15933	-12
c15968	-7
c15990	-11
c15998	-12
c16020	-1
c16028	-13
c16032	-11
c16034	-15
c16035	-15
c16036	-13
c16065	-16
c16080	-16
c16093	-1
c16153	-11
c16160	-5
c16182	-7
c16215	-3
c16228	-11
c16237	-16
c16252	-7
c16275	-1
c16294	-13
c16307	-12
c16328	-7
c16329	-7
c16334	-12
c16374	-2
c16380	-12
c16411	-9
c16450	-2
c16503	-9
c16506	-9
c16507	-9
c16511	-15
c16599	-5
c16615	-11
c16619	-9
c16627	-15
c16643	-5
c16659	-15
