	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c1096	22	0	11	32	0	0	0	-1	-1	0	0	0	0	0	0	-1	6	-1	0	0	0	0	42	16	0	-1	0	0	0	0
c1539	-1	-1	17	-1	0	0	0	47	44	0	24	0	29	0	0	0	0	0	-1	0	0	44	0	0	23	-1	0	0	18	0
c1974	0	44	0	0	9	-1	0	16	-1	0	0	0	0	-1	0	-1	0	0	0	5	9	0	0	0	0	17	0	0	-1	0
c2526	8	0	0	-1	9	-1	-1	-1	-1	11	0	0	-1	32	0	0	0	-1	-1	0	0	0	-1	0	0	-1	0	9	-1	0
c2678	0	0	-1	0	-1	0	0	0	0	0	0	0	0	-1	16	0	0	1	-1	21	0	0	0	0	0	17	0	0	-1	0
c2891	0	11	0	-1	-1	0	0	0	0	0	-1	0	18	-1	-1	-1	-1	0	0	0	0	0	16	-1	0	17	0	-1	0	-1
c3142	0	0	0	0	-1	0	50	41	0	-1	0	25	0	-1	16	0	0	0	0	0	0	0	-1	21	16	17	0	0	0	0
c3170	16	0	0	-1	-1	-1	0	0	0	1	0	0	0	-1	3	-1	-1	43	-1	-1	0	0	16	-1	0	17	0	-1	0	-1
c3207	0	-1	0	0	0	0	-1	17	-1	-1	10	49	0	7	0	32	0	-1	-1	-1	0	0	-1	0	0	17	0	0	-1	0
c3445	0	-1	-1	0	22	11	25	0	0	-1	-1	0	0	-1	0	0	15	0	-1	-1	0	0	0	0	0	-1	-1	2	18	0
c4038	9	16	0	-1	-1	-1	-1	17	-1	48	13	0	0	0	-1	-1	0	0	0	0	-1	-1	0	0	0	-1	0	0	22	18
c4218	32	0	37	0	25	-1	0	22	-1	0	0	17	25	11	0	7	0	0	42	-1	0	0	0	-1	-1	17	16	-1	-1	0
c4290	22	0	38	18	0	0	-1	0	48	0	0	-1	44	-1	16	0	17	-1	0	15	-1	0	48	42	37	17	41	0	25	0
c4646	0	17	0	0	0	0	0	4	0	37	24	22	0	0	27	-1	0	0	-1	0	42	0	-1	-1	-1	-1	0	-1	18	-1
c4768	-1	-1	0	-1	9	-1	0	0	-1	0	22	0	0	-1	9	0	0	11	17	0	-1	0	38	-1	0	17	0	0	-1	-1
c4806	0	0	-1	0	9	-1	0	0	-1	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	0	0	0	0	17	41	47	-1	0
c4870	0	4	17	25	-1	0	16	0	-1	0	-1	44	0	0	-1	10	0	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	-1
c4917	44	0	0	0	25	0	0	-1	0	0	0	27	-1	-1	16	-1	-1	1	-1	-1	0	-1	49	-1	0	17	0	0	-1	22
c4953	-1	0	-1	-1	-1	0	0	0	0	0	-1	0	15	0	0	-1	33	2	44	0	34	0	-1	-1	0	17	0	-1	16	0
c5169	-1	0	22	-1	-1	25	-1	0	0	0	41	-1	-1	0	41	-1	-1	0	0	-1	-1	15	-1	0	0	17	-1	0	0	0
c5245	0	0	0	10	0	0	0	0	-1	16	0	29	22	21	36	-1	0	0	16	0	10	17	22	0	-1	-1	-1	-1	25	-1
c5279	0	17	0	9	10	0	44	4	0	-1	-1	22	0	-1	27	-1	0	0	-1	0	42	0	0	22	0	17	0	0	18	5
c5432	-1	-1	-1	0	0	0	0	0	0	0	0	12	44	-1	16	37	-1	-1	0	49	0	-1	-1	0	22	17	0	0	0	0
c5688	0	0	-1	0	9	-1	0	0	-1	9	0	0	-1	-1	-1	26	0	0	-1	0	0	9	-1	7	-1	-1	0	0	-1	0
c5734	0	11	0	41	25	-1	0	0	0	0	0	7	25	41	0	3	0	15	0	4	31	-1	38	0	11	17	25	0	0	0
c5907	0	-1	0	0	0	-1	-1	42	10	0	24	22	0	-1	0	0	0	0	-1	0	42	0	0	22	-1	-1	32	0	18	0
c5950	42	0	-1	37	0	0	0	0	0	0	24	22	0	-1	-1	-1	-1	0	0	-1	42	25	22	22	0	17	33	11	18	0
c6056	42	0	-1	11	0	-1	0	0	3	-1	0	-1	0	-1	16	13	4	-1	0	0	-1	0	0	-1	25	17	0	0	0	-1
c6209	41	0	0	15	0	33	0	-1	0	-1	0	7	0	0	36	0	15	0	0	-1	0	0	32	22	0	9	29	0	0	-1
c6212	0	47	17	-1	0	-1	25	0	0	10	-1	-1	0	0	41	36	11	0	0	0	0	-1	-1	9	0	17	41	-1	0	0
c6231	0	0	-1	-1	-1	0	0	0	0	0	-1	-1	-1	0	0	-1	-1	0	0	0	0	0	16	-1	0	17	0	0	9	0
c6562	0	0	0	0	9	-1	-1	0	-1	11	0	0	17	32	0	23	0	0	0	17	-1	0	0	22	0	17	0	9	-1	0
c6583	-1	-1	-1	-1	0	3	0	-1	-1	0	24	-1	15	0	0	0	-1	-1	0	-1	-1	0	-1	22	-1	17	0	-1	18	0
c6818	0	17	0	0	42	0	0	17	44	0	0	0	9	29	4	-1	6	25	0	0	0	25	-1	0	0	17	0	0	16	0
c6929	0	0	-1	0	-1	31	0	33	0	0	24	0	0	0	-1	0	0	16	0	16	0	21	0	-1	0	17	22	-1	18	-1
c7017	0	-1	22	42	9	-1	0	-1	-1	0	0	0	0	0	23	0	0	-1	-1	0	0	-1	-1	0	0	17	0	0	-1	48
c7061	0	1	21	0	50	0	0	0	46	40	-1	0	-1	0	-1	-1	33	48	-1	-1	0	0	13	0	0	25	0	-1	1	-1
c7122	-1	0	0	10	-1	0	4	0	11	0	0	31	22	-1	36	-1	0	0	-1	0	0	44	0	16	0	-1	-1	-1	25	35
c7412	22	0	0	2	0	0	0	16	18	-1	0	16	16	-1	16	17	0	10	0	17	0	-1	-1	0	41	17	-1	0	25	-1
c7451	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	16	17	17	0	11	10	46	0	0	-1	0	17	0	10	33	0
c7901	0	11	0	41	25	-1	-1	0	0	0	-1	7	25	41	0	3	0	15	0	-1	31	11	0	-1	-1	17	25	0	0	0
c7981	44	0	0	13	-1	0	0	0	0	-1	0	22	0	-1	-1	0	40	1	17	48	37	0	41	0	-1	17	6	0	25	22
c8016	-1	0	0	0	9	-1	0	44	-1	9	0	0	11	0	0	-1	32	0	29	-1	0	9	0	42	-1	-1	0	0	-1	-1
