cellBC	cell_state
c1491	-12
c1630	-2
c1768	-10
c1807	-10
c1948	-16
c2307	-15
c2393	-13
c2402	-13
c2540	-16
c2744	-2
c2763	-3
c2806	-8
c2901	-16
c2916	-15
c2917	-2
c2975	-4
c2988	-8
c3037	-8
c3097	-8
c3169	-15
c3195	-15
c3224	-16
c3251	-4
c3277	-13
c3386	-13
c3503	-12
c3597	-8
c3605	-10
c3612	-15
c3615	-15
c3832	-13
c3887	-2
c3982	-15
c4010	-2
c4040	-16
c4066	-2
c4106	-8
c4120	-7
c4121	-7
c4128	-2
c4130	-15
c4189	-4
c4195	-15
c4225	-12
c4295	-15
c4310	-4
c4313	-15
c4415	-7
c4424	-3
c4427	-7
c4475	-13
c4505	-3
c4514	-16
c4535	-10
c4574	-16
c4575	-16
c4576	-2
c4611	-3
c4631	-15
c4682	-3
c4720	-4
c4758	-16
c4831	-15
c4837	-16
c4859	-8
c4874	-10
c4891	-12
c4921	-3
c4944	-15
c4948	-15
c5019	-2
c5027	-13
c5049	-12
c5069	-4
c5099	-10
c5202	-3
c5209	-15
c5255	-16
c5307	-2
c5309	-7
c5329	-2
c5351	-8
c5357	-2
c5408	-4
c5420	-15
c5494	-10
c5495	-10
c5504	-12
c5505	-12
c5537	-2
c5539	-2
c5545	-16
c5560	-3
c5573	-2
c5645	-10
c5703	-15
c5754	-12
c5757	-2
c5767	-13
c5818	-15
c5843	-15
c5862	-7
c5909	-2
c5910	-15
c5947	-16
c5959	-2
c6003	-16
c6022	-2
c6043	-12
c6049	-10
c6070	-3
c6081	-13
c6089	-8
c6093	-8
c6095	-15
c6113	-15
c6137	-8
c6170	-16
c6217	-15
c6228	-12
c6234	-3
c6258	-10
c6260	-15
c6282	-15
c6283	-2
c6321	-10
c6328	-15
c6429	-12
c6445	-16
c6454	-8
c6471	-12
c6495	-2
c6523	-15
c6539	-10
c6541	-12
c6547	-12
c6554	-4
c6575	-4
c6586	-8
c6634	-10
c6640	-12
c6667	-15
c6675	-3
c6681	-13
c6722	-15
c6741	-7
c6748	-8
c6761	-12
c6795	-10
c6817	-15
c6830	-15
c6848	-16
c6849	-16
c6855	-10
c6928	-10
c6950	-2
c6952	-3
c6953	-3
c6958	-10
c6968	-10
c6997	-16
c7003	-4
c7046	-16
c7047	-16
c7058	-4
c7062	-4
c7063	-4
c7065	-15
c7073	-3
c7082	-2
c7085	-3
c7089	-13
c7148	-3
c7149	-3
c7153	-15
c7214	-13
c7228	-16
c7234	-15
c7235	-15
c7243	-12
c7244	-3
c7258	-7
c7262	-13
c7280	-7
c7286	-13
c7299	-3
c7306	-7
c7307	-7
c7325	-3
c7328	-2
c7329	-2
c7335	-3
c7349	-2
c7358	-12
c7375	-13
c7406	-13
c7413	-10
c7418	-13
c7450	-15
c7458	-15
c7496	-2
c7522	-15
c7525	-7
c7532	-3
c7544	-2
c7555	-13
c7592	-8
c7596	-3
c7598	-8
c7607	-10
c7618	-12
c7625	-15
c7629	-15
c7646	-15
c7672	-15
c7673	-15
c7679	-4
c7701	-2
c7705	-15
c7708	-12
c7730	-2
c7735	-2
c7756	-15
c7764	-2
c7775	-12
c7782	-15
c7798	-3
c7809	-12
c7833	-2
c7838	-12
c7853	-2
c7866	-15
c7874	-2
c7892	-8
c7903	-8
c7928	-7
c7929	-7
c7938	-12
c7969	-12
c7971	-2
c7972	-4
c7973	-4
c7976	-2
c7981	-12
c7994	-2
c7998	-2
c8001	-15
c8005	-10
c8009	-4
c8013	-2
c8028	-2
c8030	-3
c8062	-15
c8069	-12
c8075	-15
c8087	-2
c8095	-2
c8114	-12
c8126	-12
c8134	-15
c8135	-15
c8141	-2
c8144	-2
c8176	-12
c8179	-2
c8182	-15
c8183	-15
c8184	-13
c8189	-2
c8197	-15
c8200	-7
c8203	-12
c8222	-7
c8228	-10
c8230	-2
c8237	-8
c8239	-8
c8246	-13
c8281	-15
c8316	-2
c8327	-8
c8352	-4
c8368	-2
c8381	-13
c8391	-16
c8412	-7
c8425	-8
c8432	-2
c8436	-7
c8452	-4
c8453	-4
c8454	-3
c8455	-3
c8459	-16
c8468	-8
c8472	-2
c8488	-2
c8491	-12
c8492	-13
c8512	-2
c8527	-10
c8546	-15
c8548	-7
c8557	-8
c8568	-16
c8571	-3
c8574	-15
c8583	-16
c8586	-16
c8596	-2
c8597	-2
c8609	-2
c8620	-3
c8625	-8
c8630	-15
c8649	-15
c8653	-15
c8696	-4
c8705	-2
c8715	-3
c8738	-15
c8739	-15
c8752	-13
c8772	-13
c8782	-8
c8796	-12
c8806	-2
c8810	-4
c8819	-7
c8834	-12
c8864	-16
c8875	-2
c8879	-3
c8884	-12
c8885	-12
c8906	-15
c8911	-2
c8913	-3
c8932	-8
c8964	-7
c9005	-2
c9006	-8
c9020	-4
c9030	-13
c9038	-15
c9040	-16
c9056	-12
c9071	-2
c9097	-7
c9100	-2
c9142	-8
c9146	-8
c9149	-15
c9150	-4
c9151	-4
c9168	-2
c9188	-16
c9224	-2
c9232	-7
c9254	-4
c9255	-4
c9269	-7
c9278	-13
c9281	-12
c9334	-8
c9350	-7
c9364	-15
c9367	-2
c9391	-8
c9396	-4
c9404	-10
c9413	-8
c9418	-2
c9425	-13
c9430	-4
c9443	-10
c9452	-13
c9454	-12
c9459	-3
c9465	-4
c9466	-7
c9481	-7
c9499	-2
c9505	-8
c9516	-8
c9549	-8
c9574	-10
c9578	-7
c9579	-7
c9581	-16
c9585	-4
c9588	-16
c9595	-13
c9597	-13
c9612	-15
c9613	-15
c9616	-2
c9619	-8
c9620	-16
c9633	-3
c9639	-16
c9644	-2
c9650	-15
c9678	-15
c9687	-16
c9693	-8
c9715	-2
c9723	-7
c9730	-4
c9751	-7
c9753	-2
c9758	-8
c9772	-15
c9773	-15
c9777	-7
c9816	-15
c9837	-3
c9861	-10
c9867	-3
c9868	-7
c9883	-10
c9891	-2
c9906	-15
c9914	-2
c9922	-4
c9955	-13
c9956	-15
c9967	-7
c9996	-16
c9997	-16
c9999	-8
c10002	-10
c10024	-2
c10032	-10
c10034	-4
c10043	-3
c10049	-16
c10053	-15
c10069	-7
c10070	-13
c10081	-13
c10087	-4
c10099	-7
c10100	-12
c10114	-15
c10123	-2
c10125	-13
c10127	-13
c10143	-2
c10153	-2
c10158	-15
c10162	-8
c10180	-15
c10187	-10
c10194	-13
c10210	-7
c10233	-8
c10236	-15
c10247	-7
c10254	-16
c10261	-13
c10268	-15
c10283	-4
c10289	-16
c10293	-15
c10303	-7
c10319	-13
c10325	-13
c10335	-8
c10337	-15
c10344	-12
c10366	-2
c10375	-13
c10376	-3
c10387	-3
c10398	-15
c10401	-15
c10412	-10
c10417	-16
c10418	-15
c10424	-16
c10428	-2
c10431	-8
c10436	-15
c10471	-3
c10476	-13
c10481	-2
c10502	-16
c10512	-13
c10526	-2
c10529	-10
c10530	-4
c10531	-4
c10532	-8
c10540	-7
c10541	-7
c10550	-3
c10551	-3
c10554	-2
c10566	-10
c10570	-2
c10574	-13
c10584	-7
c10595	-10
c10604	-13
c10606	-12
c10610	-10
c10612	-4
c10613	-4
c10618	-10
c10623	-2
c10634	-10
c10636	-7
c10650	-10
c10654	-15
c10664	-16
c10698	-10
c10708	-10
c10710	-4
c10711	-4
c10717	-2
c10718	-2
c10726	-3
c10728	-8
c10737	-16
c10748	-15
c10752	-10
c10758	-12
c10764	-7
c10765	-7
c10769	-15
c10786	-13
c10787	-13
c10812	-13
c10857	-10
c10858	-3
c10867	-13
c10869	-8
c10870	-8
c10872	-4
c10873	-4
c10878	-15
c10879	-15
c10882	-2
c10886	-12
c10887	-12
c10893	-8
c10894	-2
c10899	-15
c10909	-16
c10911	-12
c10918	-4
c10920	-10
c10932	-7
c10944	-4
c10945	-4
c10951	-16
c10957	-15
c10969	-10
c10971	-10
c10982	-16
c10986	-4
c10987	-4
c10989	-2
c10996	-12
c10998	-3
c10999	-3
c11001	-16
c11006	-10
c11009	-2
c11012	-12
c11022	-7
c11033	-10
c11037	-2
c11040	-13
c11048	-12
c11060	-15
c11068	-7
c11074	-2
c11093	-2
c11106	-7
c11112	-2
c11141	-2
c11155	-15
c11162	-15
c11175	-13
c11185	-2
c11192	-10
c11196	-3
c11197	-3
c11219	-7
c11220	-15
c11222	-3
c11244	-2
c11250	-2
c11260	-8
c11272	-16
c11283	-3
c11284	-4
c11287	-12
