	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c790	0	8	18	-1	9	18	23	49	0	-1	-1	44	-1	34	0	25	-1	0	-1	0	0	0	-1	0	-1	0	-1	0	0	0
c1187	0	-1	0	-1	38	-1	-1	3	49	0	23	0	-1	-1	0	25	50	9	0	8	0	0	-1	0	0	-1	16	39	-1	0
c1302	0	8	0	39	0	0	0	42	49	0	-1	26	0	-1	0	25	-1	0	0	0	15	15	0	0	2	0	49	0	0	0
c1322	0	8	-1	-1	0	18	23	41	0	0	-1	0	0	34	0	25	-1	15	0	-1	0	-1	26	-1	0	0	0	-1	0	-1
c1747	0	8	-1	32	-1	0	23	0	-1	1	-1	-1	26	-1	21	25	-1	-1	-1	-1	41	0	0	0	-1	0	4	0	39	0
c1984	-1	-1	-1	-1	22	0	0	0	-1	0	-1	46	16	-1	0	25	0	-1	0	-1	49	0	49	0	41	-1	49	0	0	0
c2190	37	8	9	-1	-1	-1	-1	37	0	-1	-1	4	0	0	34	25	-1	-1	0	0	0	4	-1	0	0	0	45	0	0	0
c2245	12	42	-1	6	2	0	0	16	0	0	0	0	16	-1	0	25	-1	0	25	0	-1	0	-1	42	-1	0	-1	39	0	0
c2407	-1	8	-1	13	39	0	0	0	-1	0	-1	50	-1	8	0	-1	41	4	21	-1	0	13	0	43	0	14	-1	0	0	-1
c2451	-1	-1	-1	0	0	0	23	-1	28	0	-1	0	0	34	21	-1	-1	-1	0	0	-1	0	0	0	-1	0	-1	0	-1	34
c2486	0	8	9	-1	26	0	0	0	0	-1	-1	39	0	0	-1	25	-1	-1	0	0	-1	-1	0	0	0	0	38	0	0	0
c2537	0	-1	46	-1	0	0	0	0	0	0	-1	-1	39	-1	16	-1	-1	0	45	16	0	13	3	-1	0	14	0	-1	-1	-1
c2555	0	8	0	0	0	0	49	-1	0	44	-1	1	0	0	39	25	0	-1	-1	16	0	13	-1	0	1	14	0	-1	-1	-1
c2596	0	8	0	0	-1	-1	23	0	0	-1	-1	0	26	34	21	-1	-1	-1	-1	0	0	-1	12	-1	0	0	50	0	39	0
c2611	0	-1	0	0	35	19	0	-1	45	13	0	0	16	0	-1	-1	0	0	41	0	0	0	0	8	0	38	-1	39	0	0
c2817	0	42	-1	0	0	0	0	19	0	34	0	-1	16	0	0	25	0	41	0	0	0	0	0	6	0	0	-1	0	0	0
c2953	0	-1	-1	39	0	18	23	0	8	0	-1	0	0	34	0	25	-1	0	0	0	4	-1	0	9	0	0	-1	0	6	21
c3188	0	-1	-1	-1	45	18	23	-1	38	0	-1	0	0	34	-1	25	-1	18	0	31	0	0	26	0	0	8	0	0	-1	0
c3209	0	8	46	-1	0	49	0	0	-1	0	-1	0	-1	-1	8	-1	0	0	0	0	0	-1	-1	0	0	0	0	0	39	13
c3239	0	-1	0	0	0	0	16	0	0	-1	-1	26	0	0	0	25	-1	0	0	0	0	15	-1	-1	0	0	8	0	-1	0
c3359	-1	-1	9	-1	-1	39	0	0	16	0	-1	0	-1	0	28	25	-1	-1	0	0	0	0	0	-1	0	0	-1	0	37	2
c3364	0	42	0	0	0	0	0	0	0	0	0	-1	49	0	16	25	0	-1	0	-1	0	0	21	0	0	0	0	8	17	0
c3447	-1	8	-1	-1	26	0	35	0	0	-1	-1	39	0	-1	-1	25	-1	-1	-1	0	13	45	-1	0	0	-1	38	0	0	0
c3452	0	-1	0	-1	-1	0	0	0	0	8	-1	27	0	-1	-1	25	8	0	-1	0	34	-1	0	18	0	0	-1	0	39	0
