cellBC	cell_state
c824	-9
c1017	-3
c1205	-15
c1331	-15
c1478	-3
c1482	-3
c1487	-4
c1494	-13
c1507	-3
c1538	-3
c1633	-4
c1655	-3
c1768	-9
c1854	-15
c1861	-15
c1883	-4
c1955	-15
c1966	-3
c1982	-3
c1989	-15
c2007	-15
c2029	-13
c2030	-3
c2099	-3
c2150	-8
c2179	-4
c2209	-15
c2225	-8
c2249	-15
c2266	-3
c2304	-8
c2356	-3
c2359	-15
c2366	-4
c2397	-9
c2421	-4
c2444	-15
c2458	-8
c2533	-4
c2543	-3
c2548	-3
c2552	-4
c2562	-15
c2581	-3
c2636	-8
c2640	-9
c2641	-9
c2667	-15
c2700	-9
c2706	-3
c2790	-9
c2811	-4
c2855	-4
c2869	-13
c2891	-13
c2892	-8
c2944	-9
c2956	-13
c2974	-15
c2981	-13
c3017	-8
c3036	-9
c3062	-15
c3102	-4
c3115	-15
c3130	-9
c3150	-8
c3181	-3
c3185	-13
c3206	-8
c3215	-9
c3269	-15
c3279	-3
c3388	-4
c3401	-13
c3420	-3
c3452	-13
c3503	-15
c3548	-3
c3554	-8
c3563	-15
c3581	-15
c3614	-9
c3618	-4
c3645	-3
c3651	-15
c3656	-3
c3688	-3
c3698	-13
c3705	-15
c3750	-9
c3751	-9
c3757	-13
c3786	-3
c3791	-8
c3795	-15
c3841	-8
c3852	-4
c3857	-3
c3866	-3
c3891	-4
c3894	-15
c3895	-15
c3912	-15
c3915	-15
c3944	-15
c3962	-13
c3995	-15
c4008	-13
c4009	-13
c4020	-3
c4036	-15
c4041	-13
c4074	-15
c4079	-3
c4089	-13
c4099	-8
c4102	-13
c4103	-13
c4109	-3
c4110	-15
c4112	-13
c4119	-15
c4133	-8
c4134	-8
c4145	-8
c4169	-15
c4170	-8
c4171	-8
c4172	-3
c4184	-15
c4202	-4
c4216	-3
c4217	-3
c4247	-8
c4253	-13
c4273	-15
c4281	-9
c4291	-9
c4306	-4
c4342	-3
c4346	-9
c4347	-9
c4371	-15
c4374	-4
c4384	-4
c4404	-15
c4407	-4
c4416	-3
c4427	-15
c4435	-15
c4442	-4
c4445	-15
c4450	-8
c4451	-8
c4452	-3
c4455	-15
c4456	-8
c4460	-4
c4465	-8
c4477	-15
c4484	-4
c4494	-3
c4495	-3
c4530	-9
c4531	-9
c4547	-15
c4565	-3
c4584	-15
c4586	-9
c4590	-9
c4595	-15
c4615	-15
c4618	-9
c4619	-9
c4641	-15
c4643	-15
c4650	-13
c4675	-15
c4677	-9
c4680	-3
c4681	-3
c4711	-13
c4737	-13
c4747	-13
c4754	-8
c4763	-8
c4778	-3
c4783	-15
c4794	-15
c4814	-15
c4844	-3
c4847	-15
c4869	-3
c4917	-3
c4925	-9
c4937	-13
c4968	-3
c4984	-3
c4992	-9
c4996	-15
c5013	-4
c5031	-9
c5090	-15
c5112	-13
c5121	-9
c5126	-9
c5128	-4
c5140	-3
c5161	-15
c5164	-8
c5167	-3
c5176	-15
c5192	-3
c5193	-3
c5204	-4
c5207	-15
c5214	-3
c5244	-15
c5255	-15
c5269	-9
c5287	-3
c5308	-4
c5317	-15
c5336	-13
c5344	-8
c5358	-13
c5359	-13
c5367	-15
c5368	-15
c5375	-4
c5396	-9
c5397	-9
c5412	-9
c5420	-8
c5422	-3
c5423	-3
c5439	-15
c5458	-4
c5479	-3
c5488	-15
c5490	-4
c5511	-15
c5544	-15
c5548	-3
c5552	-3
c5560	-4
c5565	-13
c5573	-4
c5577	-8
c5605	-13
c5621	-15
c5622	-3
c5623	-3
c5626	-8
c5629	-9
c5632	-13
c5641	-3
c5653	-4
c5674	-15
c5685	-13
c5688	-8
c5701	-4
c5707	-9
c5711	-8
c5734	-15
c5739	-15
c5753	-9
c5759	-15
c5764	-3
c5765	-3
c5772	-3
c5775	-8
c5797	-15
c5808	-15
c5813	-13
c5814	-15
c5824	-3
c5838	-9
c5853	-15
c5854	-9
c5856	-15
c5871	-8
c5872	-13
c5877	-8
c5885	-13
c5889	-13
c5896	-3
c5897	-3
c5902	-4
c5903	-4
c5905	-3
c5912	-9
c5913	-9
c5924	-3
c5927	-13
c5928	-3
c5944	-8
c5953	-4
c5955	-3
c5957	-8
c5961	-15
c5965	-13
c5969	-13
c6000	-3
c6004	-3
c6005	-3
c6008	-9
c6009	-9
c6012	-8
c6025	-3
c6048	-15
c6062	-3
c6063	-3
c6078	-3
c6085	-15
c6098	-3
c6105	-13
c6131	-15
c6136	-4
c6142	-4
c6170	-15
c6177	-8
c6186	-3
c6189	-15
c6190	-15
c6199	-8
c6211	-3
c6213	-15
c6214	-15
c6230	-4
c6240	-3
c6241	-3
c6258	-13
c6267	-15
c6279	-15
c6282	-3
c6284	-4
c6294	-15
c6297	-8
c6301	-9
c6310	-15
c6320	-3
c6329	-8
c6346	-4
c6347	-4
c6350	-4
c6359	-13
c6365	-15
c6367	-8
c6371	-9
c6385	-3
c6398	-13
c6404	-9
c6405	-9
c6406	-3
c6431	-15
c6439	-3
c6459	-13
c6477	-15
c6488	-13
c6489	-13
c6493	-4
c6503	-9
c6504	-4
c6511	-13
c6514	-4
c6521	-15
c6532	-4
c6542	-3
c6547	-15
c6548	-8
c6550	-3
c6551	-3
c6552	-4
c6558	-3
c6559	-3
c6586	-8
c6596	-3
c6599	-8
c6600	-8
c6602	-15
c6616	-3
c6640	-3
c6642	-3
c6646	-3
c6647	-3
c6660	-8
c6676	-15
c6681	-9
c6682	-13
c6698	-8
c6705	-9
c6725	-8
c6764	-15
c6779	-3
c6784	-13
c6791	-3
c6793	-4
c6805	-15
