	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c484	-1	46	0	0	0	0	-1	0	0	34	0	0	0	0	-1	27	0	-1	0	0	23	0	0	0	0	-1	-1	0	23	0
c726	0	-1	34	-1	0	12	0	19	0	0	23	23	0	17	-1	27	3	37	28	-1	-1	0	0	17	42	0	-1	-1	0	0
c918	-1	-1	0	-1	0	0	0	0	-1	0	0	0	-1	-1	0	27	0	46	-1	0	34	0	0	0	0	0	0	0	23	46
c929	0	0	-1	-1	14	0	0	19	0	0	-1	-1	0	9	11	27	3	0	28	0	0	3	0	-1	0	0	39	-1	0	0
c1005	0	28	0	-1	25	0	0	0	0	-1	0	0	0	0	-1	27	0	-1	42	0	23	-1	0	-1	7	0	-1	0	-1	-1
c1087	0	-1	34	0	0	0	0	19	27	0	23	-1	0	17	11	27	-1	37	28	45	0	-1	-1	17	-1	0	-1	-1	-1	0
c1147	0	0	27	0	24	3	0	-1	0	0	27	0	0	0	-1	-1	0	0	0	0	23	0	-1	3	0	-1	-1	0	23	-1
c1224	7	0	34	0	0	-1	0	-1	0	0	-1	0	-1	46	-1	27	3	37	28	0	0	0	-1	17	-1	-1	39	39	0	-1
c1246	0	-1	-1	0	0	14	0	19	0	39	23	3	0	46	11	-1	3	37	-1	0	0	-1	0	17	-1	0	39	39	0	0
c1296	0	0	0	-1	17	0	0	0	0	-1	24	12	0	0	17	-1	0	46	0	-1	-1	47	-1	0	0	42	0	23	23	0
c1312	0	0	34	-1	14	0	0	19	0	0	0	0	39	0	11	27	-1	0	-1	0	0	3	0	17	0	-1	39	23	0	0
c1324	0	31	-1	0	0	-1	0	19	0	0	23	-1	0	17	-1	27	3	37	28	-1	0	-1	0	17	42	0	39	39	-1	-1
c1421	-1	36	-1	0	17	0	4	19	-1	0	35	-1	3	-1	-1	27	3	0	28	0	0	0	-1	-1	0	-1	0	49	27	0
c1433	0	0	34	39	0	14	-1	-1	0	0	-1	0	-1	46	11	-1	-1	37	28	0	27	-1	-1	17	42	-1	39	39	0	-1
c1725	-1	-1	39	0	-1	0	0	0	0	-1	45	0	0	0	-1	27	14	34	0	0	0	27	-1	0	-1	0	0	-1	23	0
c1730	-1	-1	-1	7	44	-1	0	-1	0	46	35	-1	-1	0	45	27	3	37	-1	0	0	0	7	0	-1	0	0	0	0	0
c1855	0	43	0	0	0	-1	23	0	0	50	0	-1	0	0	0	27	-1	0	-1	0	23	0	0	0	-1	0	-1	0	23	42
c1872	-1	0	34	0	0	0	0	19	0	0	23	-1	-1	-1	11	27	3	37	28	37	0	0	0	17	42	-1	39	39	0	0
c1911	0	-1	-1	0	0	0	-1	0	0	0	-1	3	-1	0	-1	27	46	39	0	0	23	-1	-1	0	0	-1	-1	0	23	0
c1932	50	0	-1	-1	29	0	0	0	-1	-1	0	46	0	6	0	27	-1	0	-1	0	9	0	0	0	-1	0	-1	0	23	46
c1935	0	0	0	9	0	0	0	0	-1	23	0	0	0	0	0	27	0	0	38	0	16	0	3	0	0	0	0	0	23	0
c1976	-1	0	0	0	0	0	0	0	-1	-1	0	45	-1	0	0	27	0	0	0	0	-1	-1	0	0	0	-1	0	0	23	46
c1988	-1	-1	0	0	-1	0	0	0	-1	23	0	0	0	0	0	27	0	-1	38	7	-1	0	-1	0	-1	-1	-1	-1	23	-1
c2004	7	0	0	0	37	0	-1	0	-1	0	0	0	0	0	0	27	0	0	0	0	23	0	-1	0	0	0	-1	0	23	-1
c2160	0	0	34	0	37	-1	38	19	0	23	23	3	-1	46	11	27	3	37	28	0	0	0	0	17	42	0	-1	39	4	0
c2189	37	31	34	0	0	0	0	19	0	0	23	0	0	-1	11	-1	3	-1	28	0	0	0	0	-1	-1	0	-1	39	0	42
c2196	0	-1	34	0	14	-1	0	-1	14	0	0	-1	7	38	11	27	3	23	-1	0	0	0	-1	17	0	31	39	0	0	-1
c2197	0	0	34	0	14	0	0	19	14	0	0	-1	7	38	11	-1	3	23	-1	0	-1	0	0	-1	0	-1	39	-1	-1	0
c2200	-1	-1	34	0	46	0	0	19	0	0	23	0	-1	17	-1	27	3	37	28	-1	-1	10	-1	17	-1	0	-1	39	0	0
c2215	0	0	0	24	0	0	0	0	0	-1	12	0	-1	27	0	-1	49	0	37	-1	23	0	28	0	0	0	-1	-1	23	0
c2219	0	0	44	0	17	0	0	-1	0	0	9	-1	0	0	17	27	0	46	-1	0	23	-1	25	0	1	42	0	23	23	0
c2276	-1	0	34	28	42	0	0	19	-1	0	35	-1	3	0	0	27	-1	37	28	0	-1	0	7	0	0	0	0	-1	-1	27
c2287	0	0	50	0	0	-1	37	0	0	45	-1	-1	0	0	0	27	4	-1	0	0	23	0	17	-1	0	0	-1	0	23	-1
c2350	-1	-1	34	-1	42	0	0	19	-1	-1	35	-1	3	46	0	27	3	37	28	0	0	-1	7	0	0	0	0	49	27	0
c2378	-1	0	34	0	-1	-1	0	19	-1	0	-1	-1	3	0	-1	27	3	-1	28	0	0	0	-1	10	0	24	3	49	-1	27
c2395	0	0	34	0	-1	-1	0	-1	-1	0	23	3	0	-1	11	27	3	37	28	0	0	0	0	17	42	0	39	39	0	0
c2435	-1	0	34	-1	0	0	0	-1	0	12	0	0	-1	25	11	-1	3	0	28	0	14	27	0	17	0	-1	-1	31	21	0
c2471	-1	0	34	0	14	0	0	19	14	0	0	0	0	38	11	27	-1	23	-1	0	-1	-1	0	17	0	0	39	0	0	45
c2480	0	0	0	-1	0	0	0	0	-1	23	0	7	0	0	-1	27	0	-1	38	0	-1	0	3	0	0	-1	14	-1	23	0
c2495	-1	0	0	0	-1	0	3	0	0	0	-1	0	12	0	0	27	-1	39	0	42	-1	0	-1	0	-1	42	-1	0	-1	0
c2519	0	0	0	0	0	-1	47	0	-1	-1	0	-1	37	0	3	-1	46	39	0	0	23	0	17	10	-1	0	-1	15	23	0
c2526	0	0	34	-1	14	0	0	19	-1	-1	0	0	0	-1	11	27	3	0	28	0	0	3	39	17	0	0	39	0	0	-1
c2527	0	0	-1	0	14	0	0	19	-1	0	0	-1	0	-1	11	-1	3	0	28	0	0	3	0	17	-1	0	39	0	-1	-1
c2541	-1	0	0	0	0	0	-1	0	0	0	0	-1	0	0	-1	27	46	39	0	0	23	-1	-1	0	-1	-1	-1	0	23	0
c2569	0	0	0	-1	0	0	-1	39	0	0	0	0	0	4	0	27	0	-1	-1	28	23	-1	-1	0	0	0	-1	0	23	-1
c2581	0	0	-1	0	3	0	0	0	0	0	0	0	0	-1	-1	27	-1	-1	0	0	23	-1	17	0	0	0	-1	0	23	0
c2590	0	13	49	0	-1	0	0	-1	0	0	24	12	0	0	17	27	27	46	-1	-1	23	47	-1	0	0	42	-1	23	-1	0
c2705	0	0	0	24	-1	0	0	0	-1	0	12	0	0	0	0	-1	49	-1	37	0	23	0	28	0	0	3	-1	0	23	0
c2714	0	0	0	25	0	0	-1	0	-1	-1	0	0	-1	0	0	27	-1	0	-1	0	0	-1	3	0	-1	0	34	-1	23	0
c2747	-1	-1	34	0	0	-1	0	19	0	0	-1	-1	3	9	-1	27	3	23	28	4	0	0	7	-1	0	-1	0	0	0	-1
c2761	34	0	34	0	-1	0	0	19	-1	9	-1	-1	0	7	11	27	3	-1	-1	0	39	3	0	17	14	0	39	-1	0	0
c2817	0	0	0	0	11	0	-1	0	-1	0	39	0	3	0	45	27	0	0	38	0	0	0	3	0	9	-1	0	-1	23	0
c2855	34	0	17	0	-1	0	0	14	-1	12	-1	-1	14	0	0	27	0	46	-1	-1	23	47	-1	0	-1	0	-1	23	-1	-1
c2883	33	0	0	0	0	9	40	0	0	0	0	0	1	0	0	27	0	39	0	0	23	0	17	0	-1	0	-1	0	23	-1
c2891	0	-1	0	0	0	0	0	25	-1	0	-1	0	-1	9	0	27	0	17	0	0	0	-1	3	0	0	-1	0	33	23	0
c2928	45	0	-1	0	0	0	37	0	0	3	19	0	0	0	42	-1	0	46	0	0	23	47	-1	-1	-1	39	0	23	-1	0
c2953	0	0	-1	0	-1	0	0	37	0	0	0	-1	0	19	27	-1	-1	39	0	0	23	0	17	0	-1	0	-1	0	23	-1
c2973	0	5	34	7	0	23	0	19	0	-1	-1	-1	0	0	11	-1	3	0	28	0	0	0	34	17	0	0	39	0	14	0
c3031	34	0	0	0	0	0	0	-1	0	14	0	0	-1	0	0	27	0	39	-1	42	23	0	17	-1	0	0	-1	0	23	37
c3032	-1	-1	-1	3	14	0	17	19	-1	37	35	-1	3	0	0	27	3	0	28	0	0	-1	7	0	0	0	0	-1	0	0
c3129	34	0	-1	0	31	0	-1	17	0	0	0	0	12	4	0	27	0	-1	0	42	23	0	-1	0	-1	-1	-1	-1	23	-1
c3156	-1	-1	-1	0	-1	12	-1	19	0	0	-1	0	-1	17	-1	27	-1	37	-1	0	-1	0	0	17	42	0	-1	39	0	0
c3160	0	-1	0	0	0	-1	-1	-1	-1	0	0	0	-1	-1	0	-1	0	39	0	0	-1	0	17	0	50	0	-1	0	23	-1
c3213	0	0	34	0	0	12	0	-1	-1	0	23	0	0	17	-1	27	3	37	28	0	-1	-1	0	17	42	0	-1	39	0	0
c3237	0	0	0	0	29	0	0	44	0	0	-1	0	0	0	0	-1	0	-1	0	1	-1	46	17	-1	0	0	-1	-1	23	-1
c3268	0	33	0	0	17	0	-1	31	0	0	-1	12	0	-1	17	27	0	46	-1	0	-1	47	50	0	0	42	0	-1	23	-1
c3276	31	0	34	0	-1	14	42	19	0	0	23	0	-1	-1	11	-1	3	37	28	23	0	-1	0	17	42	0	39	39	0	0
c3287	-1	0	-1	0	-1	-1	0	19	0	46	35	-1	3	0	45	27	3	-1	28	0	0	0	7	0	-1	0	0	-1	0	0
c3325	0	0	-1	7	23	0	-1	19	0	-1	0	0	3	0	11	27	-1	0	28	0	0	0	0	17	0	0	39	0	0	0
c3364	0	0	0	0	47	0	0	0	0	-1	0	0	-1	0	0	27	0	-1	0	0	-1	-1	17	0	40	-1	-1	4	23	-1
c3365	0	0	0	0	47	0	0	0	-1	-1	0	0	34	-1	0	27	0	-1	0	-1	-1	0	17	0	-1	0	-1	-1	23	-1
c3383	-1	0	9	0	0	0	0	-1	0	14	0	-1	0	0	0	27	0	39	0	42	23	-1	17	0	0	0	-1	0	23	37
c3387	50	-1	-1	0	0	-1	0	0	-1	0	0	0	-1	-1	0	27	0	0	34	0	0	42	0	0	0	-1	11	0	23	46
c3394	50	42	-1	37	-1	-1	0	0	-1	4	0	0	0	0	0	27	0	0	0	0	-1	0	0	32	-1	0	-1	0	23	46
c3412	0	0	34	0	-1	-1	-1	19	0	-1	0	0	0	0	11	-1	3	0	28	0	0	-1	0	17	0	-1	39	0	0	0
c3476	0	0	-1	0	-1	0	37	42	0	45	0	0	0	-1	-1	27	4	-1	0	0	-1	0	17	0	-1	-1	-1	0	23	-1
c3490	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	16	34	27	0	39	0	-1	23	0	17	0	14	0	-1	42	23	0
c3495	0	5	34	7	0	38	0	19	0	-1	27	0	0	23	-1	-1	3	0	28	0	0	0	0	17	0	0	39	0	14	0
c3543	0	0	0	0	0	0	0	0	-1	-1	0	-1	0	0	0	27	0	-1	0	-1	23	0	17	0	3	0	-1	0	-1	-1
c3555	0	2	34	0	0	14	0	-1	-1	0	23	0	-1	46	11	27	-1	37	28	0	-1	0	0	17	-1	-1	39	39	0	0
c3557	-1	0	34	27	0	14	-1	19	0	0	23	0	11	-1	11	27	3	37	28	23	0	2	0	17	42	0	39	39	0	0
c3570	0	0	1	-1	0	0	0	0	0	-1	2	0	0	0	-1	-1	-1	46	-1	0	23	47	0	0	-1	39	0	23	-1	-1
c3588	50	0	-1	0	0	34	0	33	-1	4	0	0	-1	0	-1	27	0	0	0	0	0	0	0	-1	0	0	0	-1	23	46
c3589	-1	38	0	0	0	34	15	33	-1	-1	0	-1	0	0	4	27	0	0	0	0	0	-1	0	38	0	0	0	-1	-1	46
c3597	-1	0	-1	0	0	0	0	19	0	-1	35	-1	3	0	45	27	3	0	-1	37	0	0	7	0	14	-1	-1	-1	0	0
c3626	0	0	0	0	0	-1	0	0	0	50	0	0	0	-1	0	27	0	0	42	0	-1	0	0	-1	7	0	-1	0	23	0
c3631	0	0	27	25	0	-1	0	-1	-1	-1	0	0	27	-1	0	27	0	0	-1	0	0	0	3	0	0	0	34	-1	23	0
c3646	0	0	-1	0	0	0	0	-1	-1	0	0	0	-1	0	0	-1	-1	-1	0	0	23	0	17	0	0	0	-1	0	23	0
c3683	0	-1	34	-1	0	0	0	19	-1	-1	23	0	0	-1	11	27	3	37	-1	14	-1	10	-1	17	42	0	39	39	0	0
c3698	31	0	34	0	0	14	0	19	0	0	23	0	11	-1	11	27	-1	37	28	23	0	0	0	-1	-1	-1	39	39	0	0
