	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c320	3	-1	6	23	-1	0	34	31	0	8	33	15	34	0	0	-1	0	31	8	0	0	0	-1	43	0	-1	-1	0	34	25
c764	0	-1	0	-1	0	-1	0	0	49	8	26	0	0	0	-1	1	34	0	0	31	0	26	-1	8	-1	9	-1	0	0	0
c1619	0	0	13	-1	0	49	0	8	-1	8	0	0	0	0	17	26	2	50	3	43	0	-1	-1	34	0	-1	0	0	15	0
c1855	0	0	0	-1	0	0	49	0	49	8	0	-1	-1	24	0	26	0	0	-1	-1	45	26	-1	-1	0	0	-1	-1	7	0
c2310	-1	0	-1	-1	-1	49	0	0	49	8	28	0	-1	0	-1	26	0	-1	3	-1	-1	-1	-1	34	0	0	0	0	-1	0
c2357	0	0	-1	0	0	-1	0	0	49	-1	-1	0	23	24	0	26	0	-1	29	43	45	26	-1	45	0	-1	-1	23	7	0
c2411	0	0	0	0	-1	0	34	0	0	8	0	43	40	17	-1	0	-1	0	-1	0	0	27	0	43	-1	0	0	-1	-1	-1
c2686	3	0	3	23	-1	0	-1	0	34	8	0	15	0	0	15	0	0	22	8	17	15	0	0	-1	0	-1	0	0	-1	25
c2732	-1	0	-1	23	-1	0	34	0	0	-1	0	15	0	0	0	-1	-1	15	8	3	0	0	0	-1	0	-1	0	0	0	25
c2745	3	0	8	0	26	0	34	0	0	8	-1	-1	15	49	-1	0	44	32	8	0	-1	0	0	-1	31	-1	-1	0	0	25
c2809	0	0	0	0	0	9	0	0	-1	8	-1	0	0	0	28	26	0	0	28	43	-1	26	-1	0	0	0	0	45	0	43
c2908	-1	0	0	0	0	0	0	0	49	8	0	0	49	49	0	0	0	-1	0	0	0	26	-1	0	0	-1	33	9	26	0
c2914	0	0	-1	0	0	0	0	0	49	-1	3	0	23	-1	6	26	0	0	29	43	-1	26	-1	45	0	-1	0	0	-1	0
