cellBC	cell_state
c640	-4
c845	-14
c1261	-5
c1982	-6
c2000	-10
c2179	-10
c2231	-9
c2269	-3
c2416	-16
c2491	-16
c2573	-16
c2891	-10
c2944	-12
c2979	-6
c3049	-1
c3050	-10
c3051	-10
c3173	-8
c3256	-14
c3305	-4
c3399	-16
c3420	-10
c3433	-9
c3465	-10
c3516	-10
c3674	-12
c3676	-5
c3717	-16
c3859	-14
c3982	-12
c4012	-4
c4153	-1
c4201	-3
c4209	-3
c4226	-1
c4269	-10
c4279	-8
c4301	-13
c4350	-14
c4360	-6
c4377	-4
c4410	-3
c4425	-8
c4473	-6
c4487	-9
c4504	-1
c4589	-6
c4619	-4
c4684	-10
c4751	-9
c4778	-16
c4804	-16
c4818	-16
c4847	-1
c4911	-4
c4937	-8
c4954	-4
c4978	-6
c5131	-1
c5147	-3
c5149	-12
c5151	-16
c5155	-13
c5163	-4
c5175	-10
c5179	-13
c5296	-9
c5421	-9
c5456	-13
c5457	-13
c5491	-1
c5513	-5
c5592	-8
c5595	-14
c5617	-13
c5645	-5
c5784	-12
c5786	-13
c5806	-14
c5830	-12
c5841	-8
c5970	-14
c6011	-9
c6018	-8
c6040	-9
c6047	-10
c6068	-14
c6072	-10
c6090	-13
c6108	-14
c6168	-12
c6196	-14
c6197	-14
c6302	-4
c6359	-4
c6388	-8
c6397	-16
c6426	-5
c6438	-14
c6455	-9
c6524	-5
c6575	-1
c6596	-5
c6657	-12
c6682	-5
c6690	-14
c6710	-14
c6765	-9
c6872	-4
c6946	-4
c7001	-5
c7019	-14
c7063	-3
c7071	-12
c7072	-12
c7077	-9
c7082	-8
c7089	-13
c7104	-10
c7119	-13
c7153	-10
c7233	-9
c7236	-13
c7253	-9
c7254	-12
c7265	-5
c7271	-16
c7278	-6
c7284	-9
c7292	-6
c7302	-6
c7321	-13
c7349	-8
c7355	-8
c7392	-14
c7395	-3
c7409	-4
c7443	-3
c7449	-8
c7481	-9
c7515	-5
c7537	-10
c7558	-12
c7561	-12
c7569	-12
c7591	-10
c7604	-13
c7628	-5
c7663	-8
c7689	-3
c7702	-1
c7735	-3
c7746	-1
c7767	-8
c7817	-3
c7827	-14
c7834	-1
c7838	-5
c7924	-14
c7925	-14
c7934	-14
c7947	-3
c8013	-16
c8016	-3
c8025	-9
c8041	-9
c8062	-13
c8063	-13
c8083	-14
c8121	-1
c8133	-6
c8156	-3
c8168	-14
c8170	-16
c8172	-1
c8203	-4
c8214	-14
c8281	-10
c8286	-8
c8328	-13
c8333	-1
c8347	-1
c8357	-16
c8378	-4
c8383	-6
c8407	-16
c8473	-9
c8474	-3
c8480	-14
c8481	-14
c8488	-10
c8502	-4
c8518	-4
c8535	-14
c8541	-10
c8579	-5
c8583	-6
c8596	-13
c8653	-1
c8699	-3
c8711	-4
c8767	-13
c8771	-1
c8775	-16
c8819	-3
c8834	-10
c8839	-13
c8841	-5
c8843	-8
c8846	-1
c8851	-10
c8852	-14
c8859	-10
c8907	-4
c8973	-16
c8986	-10
c8999	-13
c9023	-8
c9030	-4
c9042	-6
c9044	-16
c9071	-6
c9073	-4
c9077	-8
c9089	-14
c9126	-4
c9142	-1
c9151	-1
c9161	-5
c9207	-9
c9223	-14
c9234	-8
c9241	-6
c9251	-4
c9263	-16
c9328	-3
c9338	-8
c9356	-9
c9382	-6
c9389	-13
c9407	-6
c9465	-13
c9467	-12
c9470	-1
c9471	-1
c9484	-12
c9489	-3
c9493	-8
c9503	-1
c9509	-16
c9521	-4
c9525	-1
c9534	-9
c9554	-12
c9574	-14
c9588	-1
c9591	-16
c9597	-9
c9641	-3
c9642	-4
c9653	-12
c9669	-4
c9678	-13
c9757	-1
c9761	-10
c9777	-12
c9805	-1
c9811	-16
c9820	-12
c9821	-12
c9841	-8
c9845	-5
c9851	-6
c9854	-10
c9874	-13
c9879	-12
c9895	-6
c9901	-5
c9924	-5
c9972	-14
c10008	-3
c10026	-9
c10042	-9
c10064	-5
c10084	-6
c10101	-3
c10105	-9
c10106	-13
c10137	-13
c10154	-8
c10174	-8
c10201	-16
c10204	-8
c10218	-13
c10260	-3
c10289	-9
c10325	-4
c10339	-16
c10349	-1
c10361	-9
c10362	-4
c10397	-4
c10403	-9
c10414	-4
c10429	-13
c10434	-4
c10465	-16
c10484	-3
c10495	-16
c10508	-16
c10542	-12
c10548	-4
c10554	-8
c10579	-10
c10606	-3
c10610	-10
c10611	-10
c10612	-16
c10623	-6
c10626	-6
c10646	-1
c10673	-1
c10708	-13
c10715	-14
c10767	-8
c10797	-9
c10801	-5
c10805	-5
c10827	-10
c10847	-5
c10848	-3
c10849	-3
c10866	-13
c10867	-13
c10896	-3
c10897	-3
c10900	-4
c10916	-8
c10938	-1
c10947	-8
c10955	-5
c10966	-12
c10968	-5
c10969	-5
c11033	-5
c11046	-3
c11057	-1
c11065	-5
c11120	-9
c11123	-1
c11130	-8
c11140	-1
c11145	-8
c11153	-13
c11156	-13
c11186	-3
c11207	-3
c11211	-5
c11223	-4
c11226	-12
c11243	-16
c11260	-10
c11288	-13
c11291	-12
c11294	-1
c11311	-6
c11312	-5
c11313	-5
c11328	-3
c11349	-12
c11350	-6
c11359	-5
c11366	-16
c11370	-12
c11371	-12
c11383	-10
c11394	-8
c11396	-5
c11403	-5
c11412	-12
c11432	-10
c11452	-9
c11460	-16
c11463	-12
c11470	-1
c11482	-9
c11484	-6
c11491	-8
c11496	-5
c11499	-3
c11537	-12
c11539	-9
c11543	-10
c11554	-5
c11567	-8
c11570	-6
c11581	-12
c11624	-13
c11691	-3
c11735	-3
c11739	-12
c11743	-12
c11768	-8
c11780	-4
c11793	-9
c11801	-16
c11805	-9
c11817	-10
c11827	-16
c11843	-5
c11864	-13
c11867	-14
c11870	-3
c11883	-16
c11904	-9
c11908	-13
c11917	-16
c11918	-10
c11924	-16
c11927	-4
c11959	-1
c12012	-10
c12016	-10
c12023	-5
c12028	-8
c12055	-6
c12063	-1
c12067	-12
c12076	-3
c12080	-9
c12082	-13
c12102	-9
c12150	-12
c12151	-12
c12153	-4
c12158	-4
c12161	-4
c12163	-16
c12168	-6
c12191	-6
c12193	-6
c12196	-12
c12200	-14
c12201	-14
c12203	-6
c12204	-1
c12219	-13
c12225	-13
c12243	-5
c12246	-12
c12257	-6
c12268	-3
c12309	-6
c12338	-14
c12339	-14
c12349	-5
c12356	-10
c12357	-10
c12362	-5
c12381	-5
c12401	-14
c12403	-4
c12406	-4
c12454	-16
c12466	-6
c12480	-4
c12490	-1
c12496	-5
c12508	-9
c12512	-9
c12530	-4
c12538	-12
c12544	-10
c12555	-14
c12561	-10
c12584	-12
c12602	-3
c12612	-8
c12614	-14
c12633	-6
c12640	-8
c12641	-8
c12658	-8
c12671	-3
c12673	-10
c12690	-8
c12705	-6
c12706	-1
c12710	-14
c12711	-14
c12717	-16
c12722	-12
c12735	-9
c12738	-12
c12759	-13
c12762	-8
c12774	-14
c12776	-12
c12777	-12
c12780	-6
c12781	-6
c12794	-13
c12808	-10
c12809	-10
c12819	-4
c12830	-12
c12840	-3
c12842	-5
c12845	-9
c12850	-4
c12853	-8
c12865	-6
c12866	-10
c12883	-13
c12890	-5
c12898	-8
c12905	-12
c12916	-6
c12923	-10
c12929	-9
c12933	-3
c12942	-13
c12947	-12
c12954	-8
c12996	-4
c12999	-6
c13019	-14
c13020	-16
c13028	-3
c13031	-10
c13042	-8
c13047	-14
c13049	-1
c13053	-4
c13061	-9
c13066	-16
c13071	-8
c13080	-8
c13083	-8
c13085	-16
c13120	-3
c13121	-3
c13123	-13
c13125	-9
c13135	-13
c13148	-6
c13155	-16
c13170	-4
c13171	-4
c13176	-4
c13182	-14
c13192	-3
c13196	-16
c13212	-16
c13216	-14
c13237	-13
c13244	-5
c13250	-8
c13261	-5
c13279	-9
c13292	-1
c13298	-3
c13300	-13
c13321	-10
c13338	-1
c13362	-16
c13365	-5
c13374	-1
c13375	-1
c13387	-16
c13396	-14
c13411	-6
c13417	-10
c13421	-14
c13424	-9
c13440	-6
c13441	-6
c13484	-1
c13485	-1
c13490	-14
c13498	-6
c13503	-6
c13516	-6
c13536	-16
c13545	-6
c13551	-3
c13554	-13
c13590	-3
c13595	-1
c13596	-9
c13606	-5
c13625	-9
c13626	-16
c13627	-16
c13637	-9
c13647	-13
c13654	-12
c13665	-5
c13667	-6
c13686	-1
