	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c367	0	-1	-1	-1	0	-1	27	0	25	18	-1	0	-1	-1	19	0	2	-1	0	0	-1	0	0	34	39	0	-1	18	0	0
c929	18	9	0	0	0	0	0	39	-1	18	-1	25	-1	0	-1	0	-1	43	-1	-1	-1	0	0	-1	0	0	0	-1	0	0
c1966	0	36	0	0	0	11	12	-1	13	0	-1	0	0	3	-1	0	0	49	0	0	50	0	0	34	3	4	0	46	-1	4
c2195	0	18	0	0	0	11	0	0	0	0	0	0	-1	-1	23	0	0	49	0	0	50	0	0	34	3	0	0	46	-1	40
c2247	0	0	0	-1	0	-1	0	11	0	-1	1	0	0	43	19	0	2	43	0	-1	-1	-1	0	-1	-1	0	0	18	0	19
c2325	-1	-1	0	-1	25	11	0	0	-1	0	0	0	0	3	23	0	0	49	0	0	50	0	0	34	3	0	0	46	-1	0
c2440	0	0	0	-1	0	0	0	6	-1	0	0	-1	-1	0	0	0	0	49	0	-1	50	-1	49	-1	0	0	0	0	-1	-1
c2750	0	0	-1	-1	0	0	0	11	0	18	1	0	0	43	19	0	2	-1	19	0	-1	42	0	34	0	0	0	-1	0	-1
c2880	0	-1	-1	-1	-1	0	0	0	-1	18	1	0	0	0	-1	25	-1	43	-1	0	40	0	50	34	0	0	-1	18	0	-1
c2881	0	0	40	4	-1	0	0	0	0	18	1	-1	0	0	19	25	-1	43	0	0	-1	0	50	34	0	40	40	18	0	25
c3002	0	0	0	0	0	11	0	0	37	-1	0	0	19	3	23	0	0	-1	0	0	50	0	0	-1	3	0	0	-1	-1	0
c3021	0	0	0	0	-1	-1	-1	0	0	18	1	-1	42	0	19	0	2	43	0	0	-1	-1	0	-1	1	0	0	18	0	0
c3037	-1	28	49	0	6	11	0	0	0	-1	0	49	-1	3	-1	-1	0	-1	-1	0	-1	0	0	-1	3	0	-1	46	-1	42
c3176	-1	-1	39	0	0	49	-1	33	-1	-1	-1	-1	0	0	19	29	2	43	-1	0	-1	0	0	34	0	0	0	-1	0	0
c3371	0	0	-1	0	25	11	0	0	0	42	0	0	0	3	23	0	-1	49	0	0	-1	0	0	-1	-1	39	0	46	-1	0
c3377	0	0	0	0	-1	11	0	0	-1	-1	0	0	0	-1	23	-1	-1	49	42	0	50	0	17	34	3	0	0	46	-1	40
c3586	0	-1	0	0	-1	0	27	41	0	18	1	-1	-1	0	19	0	2	43	0	24	-1	0	-1	-1	0	0	-1	18	-1	0
c3697	0	0	0	49	-1	0	32	-1	0	18	1	23	0	0	-1	21	2	43	-1	0	40	0	-1	34	0	0	24	18	0	24
c3794	19	0	39	0	0	49	-1	0	-1	18	1	0	0	25	19	29	2	43	49	0	-1	25	0	34	0	0	32	-1	-1	-1
c3825	-1	0	0	0	0	11	-1	0	0	25	0	0	-1	3	-1	-1	-1	49	42	-1	50	0	-1	34	-1	0	-1	46	-1	0
c3852	0	-1	21	-1	19	0	36	-1	46	-1	-1	0	-1	4	-1	-1	2	43	0	0	40	0	0	34	35	-1	0	18	0	-1
c3868	0	0	0	-1	-1	-1	12	0	0	18	-1	38	0	0	-1	0	2	43	0	0	40	0	19	-1	18	6	0	-1	0	-1
c3884	0	38	-1	-1	0	0	0	17	25	18	-1	0	0	-1	19	0	-1	43	36	0	40	32	50	34	-1	0	-1	18	0	-1
c3998	-1	17	11	0	0	11	32	0	0	0	0	32	0	3	-1	-1	0	49	0	-1	50	0	0	-1	-1	0	32	46	-1	0
