	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c4094	0	46	40	2	0	-1	-1	-1	0	-1	30	-1	0	16	0	0	0	0	0	0	38	-1	13	-1	49	0	39	0	-1	21
c5053	-1	-1	12	45	0	0	-1	27	-1	-1	-1	0	-1	0	0	31	-1	0	35	-1	14	12	0	-1	21	46	14	0	0	-1
c5114	37	0	-1	0	-1	0	-1	23	-1	0	0	0	-1	0	-1	31	22	11	0	-1	8	0	-1	23	12	7	0	0	0	13
c5263	0	8	40	2	0	0	30	46	50	0	30	0	13	16	22	0	0	-1	0	18	0	5	0	49	0	46	-1	36	38	-1
c5705	-1	0	40	-1	0	-1	30	13	0	39	-1	-1	0	16	0	0	0	0	0	-1	38	5	0	-1	-1	0	39	0	0	21
c6283	-1	0	-1	-1	-1	0	-1	46	0	0	30	0	0	16	0	0	-1	-1	16	0	-1	5	0	0	0	-1	0	0	38	21
c6935	0	-1	3	0	-1	0	30	-1	3	0	12	0	0	16	0	46	0	0	0	0	0	5	46	-1	0	-1	0	0	0	21
c7189	46	-1	-1	2	0	0	30	0	0	-1	30	0	13	16	49	8	0	0	31	-1	-1	5	-1	0	0	46	0	36	38	21
c7324	0	-1	3	-1	0	22	30	0	0	-1	12	0	0	16	0	46	0	21	-1	7	-1	-1	0	5	47	0	-1	0	-1	-1
c7582	0	0	0	0	0	0	0	0	0	16	0	-1	-1	-1	0	31	31	31	0	0	0	0	-1	-1	0	-1	-1	0	0	29
c7910	37	-1	0	-1	0	0	0	23	-1	0	0	0	-1	-1	0	-1	22	11	0	0	8	-1	5	-1	-1	0	0	0	-1	0
c8371	31	-1	-1	0	-1	0	30	-1	0	0	12	42	0	16	-1	46	0	0	0	0	0	5	-1	0	0	0	0	0	0	-1
c8620	0	-1	0	0	0	-1	0	0	-1	0	0	-1	-1	23	16	31	21	0	0	0	0	0	5	-1	0	0	0	0	0	0
c9461	0	0	40	2	23	-1	30	0	-1	-1	30	-1	-1	16	22	19	0	0	0	0	0	5	27	12	0	18	-1	-1	-1	21
c9476	0	0	0	0	0	16	0	-1	0	0	25	-1	-1	23	-1	-1	0	46	0	0	-1	0	5	-1	0	-1	0	0	-1	-1
c9636	27	0	10	-1	0	0	-1	0	0	12	0	-1	-1	0	0	31	0	-1	0	0	13	-1	5	-1	-1	0	0	45	0	2
c9745	7	23	0	0	16	0	-1	8	0	0	0	-1	-1	23	0	31	21	0	-1	-1	30	0	5	-1	12	0	0	-1	0	-1
c9907	-1	35	-1	0	41	0	0	0	0	5	0	46	-1	-1	37	31	-1	0	-1	0	0	0	5	-1	0	0	0	0	0	48
c10425	37	-1	0	38	0	0	-1	-1	3	0	0	46	-1	0	0	31	22	-1	0	0	8	14	-1	23	0	49	-1	-1	-1	0
c10898	0	0	0	-1	-1	0	0	-1	0	-1	-1	0	-1	0	23	31	-1	23	0	47	-1	12	-1	-1	-1	0	0	49	-1	-1
c10915	27	0	-1	19	-1	0	0	-1	0	12	0	-1	-1	38	0	31	0	-1	0	-1	13	0	5	-1	46	0	0	-1	0	2
c11209	-1	7	0	45	-1	0	0	27	-1	30	-1	-1	-1	0	-1	31	-1	0	35	47	-1	12	0	0	21	46	-1	0	-1	0
c11351	37	0	46	-1	-1	0	0	23	0	0	-1	-1	-1	0	0	31	22	11	-1	0	-1	0	5	23	0	0	0	0	37	16
c11464	-1	0	40	2	23	-1	30	-1	0	0	30	-1	0	16	23	0	0	0	16	-1	-1	5	30	0	47	50	-1	0	-1	-1
c11468	0	0	0	-1	0	7	0	46	7	0	0	7	-1	-1	0	31	8	44	-1	-1	0	0	-1	-1	0	0	0	-1	-1	46
c11541	0	0	0	0	-1	-1	0	0	0	-1	0	0	-1	23	0	31	21	0	0	0	49	-1	5	-1	0	16	0	0	-1	0
c11578	0	0	0	39	0	0	30	0	5	0	0	-1	0	-1	0	25	0	0	0	0	1	5	0	-1	0	0	47	0	-1	21
c11696	0	46	-1	0	0	-1	23	0	13	0	0	-1	-1	23	0	31	0	0	0	47	0	46	5	-1	50	-1	0	-1	3	0
c12067	0	0	-1	45	0	0	0	0	-1	30	0	0	-1	46	0	31	-1	0	0	47	14	12	0	-1	0	-1	46	0	-1	0
