cellBC	cell_state
c3375	-5
c5107	-10
c5418	-15
c5636	-14
c5779	-4
c5881	-7
c6078	-5
c6272	-10
c6584	-15
c6697	-13
c6881	-11
c6989	-11
c6991	-14
c7029	-9
c7221	-4
c7298	-11
c7342	-14
c7661	-8
c7749	-3
c8041	-15
c8236	-12
c8564	-3
c9142	-2
c9556	-2
c9588	-6
c9790	-15
c10033	-5
c10080	-5
c10491	-8
c10538	-3
c10572	-16
c10715	-8
c10939	-16
c11215	-4
c11322	-10
c11715	-15
c12383	-7
c12386	-10
c12769	-14
c12770	-15
c12962	-9
c12988	-2
c13036	-9
c13059	-10
c13174	-10
c13229	-14
c13361	-7
c13405	-13
c13719	-15
c13803	-8
c13919	-11
c13937	-11
c14005	-12
c14542	-12
c14543	-12
c14631	-14
c14770	-11
c14955	-3
c15017	-1
c15039	-1
c15204	-16
c15261	-1
c15317	-16
c15367	-13
c15471	-14
c15524	-15
c15535	-10
c15569	-3
c15660	-2
c15663	-7
c15691	-3
c15761	-10
c15781	-12
c15862	-9
c15939	-16
c16132	-4
c16175	-4
c16198	-1
c16462	-15
c16536	-1
c16653	-11
c16700	-6
c16762	-7
c16881	-12
c16943	-12
c16964	-7
c16967	-5
c16990	-10
c17107	-1
c17415	-14
c17669	-9
c17759	-1
c17839	-5
c17860	-15
c17880	-12
c17975	-16
c18116	-6
c18214	-14
c18260	-6
c18268	-5
c18614	-4
c18684	-1
c18713	-8
c18717	-7
c18908	-13
c18956	-2
c18974	-1
c19031	-9
c19072	-6
c19175	-4
c19208	-3
c19234	-13
c19288	-5
c19369	-5
c19412	-7
c19528	-7
c19552	-7
c19716	-9
c19811	-14
c19933	-6
c19994	-6
c20001	-13
c20027	-4
c20129	-3
c20136	-7
c20189	-3
c20205	-2
c20254	-3
c20510	-9
c20523	-10
c20534	-9
c20618	-2
c20680	-7
c20688	-13
c20737	-4
c20784	-1
c20855	-14
c20867	-9
c20895	-3
c20916	-7
c21034	-6
c21154	-4
c21169	-5
c21281	-13
c21293	-15
c21357	-4
c21389	-14
c21426	-11
c21670	-5
c21987	-7
c22047	-11
c22189	-13
c22251	-2
c22257	-7
c22280	-9
c22417	-11
c22510	-7
c22588	-14
c22594	-1
c22751	-15
c22860	-3
c22889	-1
c22930	-8
c22976	-4
c23046	-15
c23057	-15
c23062	-9
c23084	-8
c23114	-5
c23167	-8
c23238	-2
c23278	-16
c23334	-5
c23344	-13
c23379	-7
c23466	-11
c23589	-3
c23660	-1
c23677	-3
c23683	-1
c23744	-5
c23755	-8
c23764	-1
c23784	-13
c23788	-8
c23891	-11
c23947	-14
c24032	-14
c24043	-1
c24107	-14
c24166	-3
c24193	-10
c24241	-16
c24319	-15
c24332	-13
c24405	-15
c24434	-8
c24445	-4
c24530	-1
c24675	-8
c24724	-13
c24725	-13
c24798	-6
c24850	-3
c24868	-9
c24885	-2
c24887	-11
c24954	-4
c24985	-4
c25129	-11
c25169	-13
c25176	-10
c25185	-12
c25244	-5
c25424	-13
c25432	-7
c25451	-7
c25487	-2
c25528	-4
c25643	-16
c25723	-9
c25738	-13
c25765	-16
c25785	-1
c25837	-9
c25937	-1
c25946	-10
c26048	-13
c26071	-14
c26106	-13
c26112	-1
c26223	-10
c26253	-1
c26263	-5
c26265	-2
c26292	-5
c26321	-1
c26334	-10
c26378	-9
c26385	-2
c26396	-4
c26480	-3
c26492	-4
c26540	-13
c26570	-14
c26650	-14
c26920	-16
c26925	-9
c26930	-1
c27060	-10
c27075	-4
c27082	-15
c27101	-12
c27133	-1
c27147	-14
c27207	-9
c27244	-1
c27277	-12
c27315	-6
c27412	-13
c27481	-3
c27501	-11
c27541	-16
c27552	-11
c27593	-7
c27600	-7
c27601	-7
c27633	-15
c27656	-11
c27672	-11
c27687	-5
c27818	-14
c27928	-7
c27972	-10
c27997	-16
c28022	-1
c28063	-2
c28159	-10
c28160	-14
c28165	-2
c28177	-16
c28317	-15
c28351	-6
c28374	-11
c28486	-9
c28500	-13
c28525	-16
c28526	-15
c28543	-11
c28546	-15
c28548	-11
c28633	-4
c28652	-8
c28814	-2
c28875	-6
c28941	-5
c28974	-6
c29030	-10
c29101	-7
c29301	-12
c29303	-6
