cellBC	cell_state
c1402	-4
c1610	-13
c2328	-10
c2365	-13
c2685	-16
c2799	-13
c2902	-12
c3141	-14
c3245	-2
c3345	-1
c3427	-13
c3543	-3
c3690	-13
c3721	-15
c3726	-13
c3743	-16
c3753	-4
c3771	-4
c3845	-9
c3855	-10
c3866	-2
c3896	-11
c3903	-3
c3939	-9
c3969	-12
c4153	-2
c4324	-12
c4467	-4
c4478	-16
c4499	-3
c4691	-14
c4754	-14
c4824	-8
c4925	-7
c4942	-5
c5058	-5
c5059	-4
c5064	-15
c5091	-5
c5361	-15
c5414	-1
c5424	-13
c5437	-7
c5503	-12
c5513	-7
c5521	-5
c5576	-15
c5682	-3
c5772	-16
c5794	-1
c5881	-7
c5999	-5
c6004	-16
c6036	-1
c6037	-1
c6075	-1
c6147	-4
c6157	-13
c6190	-14
c6215	-11
c6309	-16
c6317	-6
c6389	-4
c6413	-16
c6521	-7
c6523	-1
c6570	-10
c6588	-14
c6706	-15
c6771	-8
c6798	-6
c6818	-5
c6854	-11
c6904	-14
c6927	-13
c6937	-13
c6940	-3
c7022	-15
c7092	-12
c7095	-5
c7126	-1
c7133	-10
c7155	-1
c7280	-10
c7296	-7
c7388	-4
c7414	-5
c7415	-5
c7446	-15
c7463	-2
c7481	-16
c7521	-7
c7572	-15
c7600	-10
c7631	-14
c7635	-12
c7662	-8
c7669	-1
c7679	-6
c7704	-10
c7724	-8
c7725	-8
c7749	-7
c7756	-15
c7815	-6
c7832	-2
c7857	-10
c7858	-8
c7862	-4
c7867	-2
c7896	-5
c7902	-16
c7918	-8
c7960	-11
c8020	-8
c8027	-8
c8107	-12
c8117	-6
c8119	-14
c8144	-11
c8173	-8
c8189	-15
c8206	-11
c8218	-11
c8254	-4
c8267	-8
c8281	-10
c8302	-6
c8311	-16
c8391	-8
c8449	-6
c8492	-10
c8514	-3
c8544	-10
c8555	-16
c8571	-9
c8627	-2
c8648	-5
c8683	-8
c8695	-4
c8702	-11
c8728	-14
c8781	-14
c8802	-11
