cellBC	cell_state
c1506	-16
c1951	-5
c2128	-16
c2209	-13
c2484	-15
c2485	-15
c2701	-8
c3075	-1
c3110	-10
c3162	-12
c3902	-1
c4023	-9
c4114	-7
c4316	-2
c4347	-6
c4367	-6
c4395	-15
c4452	-2
c4480	-8
c4537	-9
c4697	-10
c4714	-6
c4715	-5
c4729	-4
c4947	-4
c4958	-7
c5170	-8
c5199	-12
c5309	-1
c5331	-16
c5405	-12
c5581	-13
c5612	-6
c5632	-1
c5658	-4
c5775	-2
c5858	-12
c5871	-15
c5885	-15
c5907	-14
c5931	-10
c6014	-3
c6083	-15
c6121	-14
c6169	-15
c6177	-6
c6230	-15
c6246	-12
c6321	-16
c6359	-13
c6388	-11
c6417	-11
c6460	-9
c6479	-3
c6514	-16
c6537	-16
c6635	-8
c6674	-7
c6685	-8
c6727	-12
c6832	-1
c6841	-6
c6874	-16
c6900	-5
c6910	-12
c6911	-12
c6978	-9
c7032	-2
c7079	-3
c7122	-16
c7131	-3
c7142	-15
c7233	-9
c7264	-3
c7313	-10
c7385	-11
c7430	-8
c7455	-9
c7501	-14
c7570	-4
c7579	-16
c7582	-4
c7592	-10
c7596	-4
c7620	-15
c7649	-8
c7658	-10
c7672	-13
c7676	-12
c7678	-15
c7704	-15
c7718	-3
c7743	-9
c7806	-5
c7826	-6
c7866	-8
c7909	-2
c7944	-9
c7950	-12
c8017	-12
c8024	-9
c8060	-12
c8114	-1
c8163	-10
c8186	-3
c8207	-4
c8229	-6
c8252	-13
c8253	-13
c8259	-3
c8284	-2
c8394	-9
c8416	-14
c8434	-13
c8437	-5
c8453	-16
c8529	-15
c8531	-11
c8573	-12
c8657	-2
c8672	-16
c8675	-9
c8717	-8
c8722	-5
c8745	-12
c8806	-7
c8813	-4
c8817	-1
c8843	-2
c8851	-9
c8854	-10
c8884	-13
c8886	-14
c8887	-14
c8907	-10
c8931	-3
c8953	-1
c8972	-14
c9013	-2
c9061	-12
c9104	-11
c9105	-11
c9157	-5
c9163	-11
c9166	-2
c9174	-14
c9202	-10
c9228	-5
c9261	-3
c9263	-8
c9269	-8
c9271	-7
c9281	-3
c9305	-2
c9324	-10
c9325	-10
c9338	-5
c9365	-9
c9368	-1
c9381	-2
c9404	-4
c9449	-12
c9469	-7
c9473	-9
c9521	-15
c9536	-3
c9537	-3
c9562	-6
c9595	-8
c9599	-7
c9616	-15
c9620	-8
c9624	-4
c9663	-8
c9690	-12
c9729	-1
c9739	-8
c9776	-5
c9777	-5
c9814	-9
c9874	-12
c9882	-3
c9885	-5
c9887	-2
c9898	-2
c9905	-1
c9910	-3
c9915	-4
c9969	-7
c9985	-13
c10013	-3
c10082	-4
c10093	-3
c10104	-1
c10131	-15
c10189	-1
c10221	-10
c10250	-11
c10290	-5
c10294	-13
c10295	-13
c10326	-2
c10358	-11
c10361	-7
c10378	-3
c10389	-6
c10435	-9
c10507	-3
c10534	-1
c10551	-1
c10578	-14
c10579	-14
c10627	-9
c10628	-12
c10639	-9
c10676	-4
c10700	-11
c10704	-2
c10718	-9
c10742	-14
c10743	-14
c10766	-11
c10787	-16
c10872	-6
c10883	-8
c10900	-4
c10921	-1
c10927	-10
c10962	-5
c10975	-10
c10979	-14
c10987	-7
c11007	-1
c11022	-7
c11030	-11
c11056	-16
c11129	-9
c11149	-15
c11210	-7
c11215	-5
c11233	-11
c11234	-7
c11270	-9
c11274	-16
c11297	-6
c11298	-1
c11317	-5
c11330	-6
c11333	-15
c11343	-7
c11358	-13
c11363	-3
c11378	-6
c11417	-4
c11424	-2
c11441	-6
c11444	-1
c11539	-1
c11544	-2
c11586	-3
c11614	-1
c11615	-1
c11625	-2
c11644	-13
c11645	-13
c11653	-4
c11655	-1
c11663	-3
c11691	-4
c11731	-8
c11758	-7
c11770	-5
c11821	-6
c11824	-11
c11851	-14
c11870	-5
c11874	-6
c11894	-5
c11974	-13
c11975	-13
c12008	-10
c12072	-12
c12074	-3
c12076	-15
c12077	-15
c12080	-15
c12086	-1
c12088	-15
c12109	-5
c12121	-4
c12205	-7
c12210	-11
c12255	-2
c12274	-4
c12282	-3
c12297	-16
c12304	-6
c12347	-15
c12366	-13
c12378	-10
c12379	-10
c12390	-16
c12395	-8
c12412	-16
c12421	-7
c12444	-10
c12445	-10
c12451	-13
c12466	-2
c12471	-16
c12480	-13
c12481	-13
c12489	-7
c12496	-6
c12512	-6
c12514	-11
c12525	-14
c12541	-4
c12577	-11
c12616	-11
c12637	-12
c12647	-1
c12669	-8
c12675	-16
c12695	-3
c12716	-2
c12729	-11
c12739	-7
c12741	-9
c12742	-16
c12743	-16
c12752	-6
c12760	-16
c12761	-16
c12763	-2
c12802	-5
c12871	-8
c12899	-13
c12908	-9
c12920	-10
c12921	-10
c12925	-11
c12929	-7
c12932	-13
c12962	-15
c12963	-15
