	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c1210	1	0	-1	-1	27	17	0	-1	-1	0	20	0	-1	0	23	0	25	0	0	27	-1	0	-1	0	-1	-1	-1	1	-1	-1
c2057	0	3	0	0	0	13	3	-1	-1	0	20	30	0	14	0	-1	8	0	27	-1	-1	0	21	10	0	-1	0	5	-1	-1
c2300	0	0	0	0	36	0	-1	-1	0	-1	20	40	0	-1	0	0	0	3	-1	-1	5	0	21	-1	0	-1	9	-1	18	0
c2665	27	-1	0	17	10	0	-1	-1	-1	-1	20	0	18	9	0	25	28	34	50	13	0	0	-1	34	0	-1	0	5	3	-1
c2856	-1	0	24	0	13	0	27	0	0	0	20	-1	0	-1	5	50	0	-1	0	37	0	9	21	18	-1	-1	-1	5	18	0
c3098	0	0	4	24	0	17	0	0	-1	-1	20	0	0	27	0	-1	25	0	0	0	-1	0	-1	0	-1	-1	0	0	0	0
c3196	0	1	0	0	0	0	0	18	0	0	20	12	0	38	-1	0	-1	34	-1	0	-1	34	-1	-1	0	-1	-1	0	23	9
c3220	12	0	0	-1	4	-1	-1	-1	0	0	-1	0	-1	32	0	-1	-1	28	-1	0	0	-1	-1	12	-1	-1	0	-1	0	35
c3403	-1	15	-1	0	0	0	0	0	0	0	20	27	-1	-1	0	0	27	0	-1	0	-1	0	0	0	28	-1	-1	3	-1	-1
c3444	5	1	0	-1	0	0	0	-1	0	45	20	-1	-1	38	0	13	0	0	-1	0	34	0	21	0	0	-1	0	0	4	0
c3508	-1	-1	0	-1	-1	0	22	-1	47	-1	-1	13	-1	0	0	27	47	0	5	0	0	-1	5	0	0	-1	0	32	0	0
c3578	3	0	0	-1	0	17	0	-1	27	0	20	0	0	40	9	-1	0	45	-1	3	-1	-1	0	-1	-1	-1	0	9	0	0
c3658	0	0	0	12	13	0	0	0	-1	-1	-1	0	20	0	0	39	0	-1	0	37	0	36	21	18	0	-1	0	5	18	-1
c3686	0	1	0	-1	-1	-1	0	0	0	-1	20	0	0	0	0	-1	0	-1	0	-1	20	14	5	-1	0	-1	0	0	-1	42
c3700	0	1	9	-1	-1	0	0	0	0	0	20	0	0	38	10	14	0	-1	-1	0	34	34	21	-1	9	-1	-1	0	-1	-1
c3763	0	0	10	0	-1	17	49	40	27	-1	20	0	45	-1	3	0	25	0	0	0	-1	0	25	0	4	-1	-1	-1	0	10
c3783	0	0	0	-1	-1	17	49	-1	-1	-1	20	0	0	0	0	0	25	0	0	0	-1	0	25	-1	-1	-1	0	-1	0	10
c3813	0	0	0	-1	12	0	0	0	13	0	20	0	40	0	0	27	0	26	0	-1	0	14	5	0	9	-1	-1	-1	0	0
c3959	0	0	0	0	-1	0	-1	-1	0	0	20	0	0	4	0	0	0	0	0	0	5	0	-1	18	0	-1	10	-1	18	0
c4051	-1	0	0	0	0	0	0	45	0	0	-1	5	-1	-1	0	0	27	-1	8	0	21	-1	18	-1	0	-1	-1	0	10	0
c4137	-1	0	0	17	45	13	3	-1	-1	0	20	0	17	5	0	-1	-1	40	10	0	0	0	21	0	0	-1	45	5	0	0
c4190	0	1	9	-1	0	0	-1	0	0	0	20	-1	0	38	47	0	0	-1	-1	0	34	34	21	0	0	-1	0	1	-1	9
c4197	0	0	0	0	0	34	34	28	-1	-1	20	-1	0	9	24	7	0	0	-1	-1	9	0	21	0	0	-1	-1	5	-1	0
c4226	0	0	47	-1	19	-1	-1	0	27	0	20	0	0	0	1	0	-1	-1	0	35	0	0	3	0	-1	-1	-1	0	1	45
c4249	-1	0	0	45	0	17	0	0	-1	0	20	42	0	25	-1	1	0	0	0	0	2	-1	0	0	47	-1	-1	-1	4	-1
c4259	0	0	-1	0	0	17	-1	2	0	0	20	23	0	0	0	-1	-1	-1	0	-1	0	0	27	25	5	-1	0	0	0	0
c4354	18	0	0	-1	9	0	22	-1	47	5	20	0	-1	0	21	27	-1	13	5	-1	0	14	-1	0	0	-1	0	0	0	0
c4561	0	0	0	0	0	34	34	0	0	0	20	34	3	9	24	7	0	0	0	-1	42	0	21	-1	0	-1	0	-1	0	0
c4597	-1	1	0	-1	42	25	0	9	38	0	20	0	12	3	9	12	0	0	-1	0	-1	-1	21	45	-1	-1	0	5	3	40
c4707	0	-1	0	0	-1	17	-1	-1	10	0	20	-1	0	0	0	0	0	-1	34	1	-1	1	0	-1	0	-1	0	0	-1	0
c4726	9	42	0	-1	0	0	0	0	0	0	20	-1	0	-1	0	-1	-1	0	-1	0	0	0	21	0	9	-1	-1	5	42	5
c4749	-1	0	9	0	-1	0	0	-1	9	0	20	45	-1	-1	0	13	-1	34	-1	13	0	-1	21	-1	0	-1	0	5	3	-1
c4769	-1	0	-1	17	0	0	0	12	0	-1	20	-1	-1	0	1	0	-1	0	0	0	0	0	0	0	27	-1	-1	-1	0	0
c4812	0	0	-1	0	9	17	49	0	27	0	-1	0	0	0	-1	-1	25	0	0	0	-1	4	25	0	-1	-1	0	-1	-1	0
c4854	9	42	-1	-1	0	-1	0	0	0	0	20	0	0	-1	-1	0	-1	0	9	19	23	0	21	0	9	-1	-1	-1	42	-1
c4904	-1	-1	-1	-1	0	-1	0	0	27	0	20	42	0	0	0	1	0	-1	0	0	2	0	-1	-1	47	-1	0	15	-1	-1
c4918	-1	0	0	0	13	-1	-1	0	-1	0	20	0	0	0	-1	0	0	-1	0	0	3	0	21	18	0	-1	0	5	-1	0
c4929	21	42	0	47	0	0	0	-1	27	0	20	4	-1	-1	0	0	40	0	0	0	-1	20	21	0	0	-1	21	-1	0	0
c4967	0	0	0	0	13	0	27	0	0	0	20	-1	-1	0	0	0	0	0	34	37	0	0	-1	18	0	-1	0	5	18	25
c4987	17	1	45	-1	25	3	0	-1	20	45	20	-1	-1	0	1	3	-1	16	-1	0	34	0	21	0	0	-1	10	0	0	0
c5124	-1	-1	0	-1	0	-1	0	0	0	0	20	12	12	-1	-1	12	0	0	0	0	0	-1	21	0	25	-1	0	5	-1	40
c5199	0	0	0	0	0	34	34	-1	0	0	-1	34	1	9	24	-1	0	12	0	13	1	0	-1	0	0	-1	-1	5	0	0
c5208	12	38	0	0	0	17	-1	-1	27	0	20	-1	0	8	34	-1	0	45	0	-1	9	9	0	0	0	-1	-1	0	1	0
c5350	-1	0	0	0	24	27	-1	-1	47	-1	20	0	-1	0	0	0	-1	-1	0	0	0	0	-1	0	0	-1	-1	0	0	19
c5603	13	42	0	1	40	9	-1	0	9	10	20	0	-1	-1	27	0	-1	-1	0	0	0	0	21	0	22	-1	-1	5	-1	42
c5620	0	-1	0	0	9	-1	15	21	-1	0	-1	0	0	-1	0	0	0	28	0	0	-1	0	-1	0	0	-1	0	5	-1	25
c5632	-1	0	19	0	0	0	-1	0	0	0	20	0	-1	0	25	0	27	21	0	0	10	-1	0	0	0	-1	-1	0	-1	19
c5660	-1	0	0	0	26	0	-1	-1	-1	0	20	-1	44	4	0	0	0	0	0	0	5	0	-1	18	9	-1	0	5	-1	0
c5674	-1	-1	3	0	0	0	-1	0	0	0	20	0	-1	-1	0	0	27	27	12	0	-1	0	-1	-1	0	-1	-1	0	0	0
c5685	-1	0	0	0	0	0	0	0	0	-1	20	30	0	13	19	-1	43	0	0	0	13	0	-1	10	0	-1	10	-1	34	25
c5727	0	0	9	0	32	25	0	0	-1	0	20	9	-1	-1	42	27	0	17	30	0	0	0	5	0	0	-1	34	0	0	0
c5738	0	0	0	0	0	17	23	40	0	27	20	0	-1	-1	0	41	5	0	0	0	0	0	24	25	5	-1	0	0	0	0
c5748	18	3	0	-1	9	-1	22	0	47	5	20	10	0	0	0	27	-1	0	5	0	-1	-1	5	-1	-1	-1	-1	-1	0	0
c5782	0	42	-1	-1	9	0	-1	12	0	0	20	0	23	21	36	0	0	0	9	38	9	-1	21	-1	0	-1	0	5	0	-1
c5847	-1	42	-1	21	9	-1	-1	0	0	0	20	0	0	21	36	0	0	0	9	38	9	-1	21	0	2	-1	-1	5	19	0
c5857	0	0	-1	-1	9	0	21	-1	0	3	20	-1	34	0	0	0	9	-1	-1	3	0	-1	-1	0	0	-1	-1	5	34	25
c6044	0	0	-1	0	-1	-1	0	0	0	0	-1	-1	0	16	0	-1	36	0	-1	-1	-1	0	21	18	0	-1	-1	5	18	0
c6055	27	-1	0	0	0	0	0	-1	0	0	20	-1	0	9	0	25	28	34	50	13	0	-1	21	34	5	-1	0	5	3	0
