cellBC	cell_state
c386	-16
c882	-1
c1969	-16
c2475	-6
c2670	-13
c2867	-1
c3045	-10
c3306	-11
c3352	-7
c3374	-8
c3465	-1
c3493	-4
c3556	-1
c3557	-1
c3564	-15
c3855	-2
c3920	-2
c4048	-15
c4068	-11
c4069	-12
c4249	-6
c4262	-8
c4280	-12
c4313	-8
c4355	-11
c4617	-11
c4660	-8
c4741	-15
c4772	-10
c4778	-2
c4831	-5
c4835	-4
c4869	-16
c4937	-14
c5070	-1
c5097	-6
c5187	-11
c5248	-16
c5249	-16
c5306	-9
c5431	-1
c5481	-1
c5518	-10
c5520	-8
c5574	-13
c5636	-16
c5656	-6
c5675	-7
c5738	-15
c5814	-15
c5854	-6
c5990	-10
c6017	-15
c6073	-5
c6241	-3
c6328	-10
c6357	-14
c6455	-12
c6630	-8
c6688	-5
c6697	-3
c6807	-2
c6888	-9
c6937	-2
c7003	-12
c7104	-13
c7155	-11
c7196	-15
c7200	-10
c7273	-12
c7276	-7
c7294	-7
c7307	-8
c7323	-6
c7355	-14
c7387	-11
c7454	-7
c7470	-8
c7498	-9
c7582	-10
c7597	-13
c7609	-13
c7610	-7
c7613	-16
c7689	-15
c7697	-13
c7714	-9
c7750	-9
c7771	-9
c7772	-8
c7800	-15
c7807	-4
c7823	-13
c7854	-14
c7897	-12
c7900	-14
c7909	-3
c7934	-9
c7964	-15
c8002	-4
c8012	-4
c8049	-10
c8106	-2
c8117	-9
c8134	-6
c8142	-10
c8149	-13
c8160	-8
c8198	-13
c8231	-6
c8255	-13
c8294	-10
c8327	-4
c8341	-12
c8352	-16
c8358	-1
c8401	-6
c8419	-15
c8453	-8
c8477	-11
c8517	-15
c8609	-14
c8622	-13
c8643	-2
c8650	-10
c8651	-10
c8692	-4
c8697	-2
c8764	-14
c8791	-15
c8798	-9
c8837	-1
c8841	-3
c8877	-4
c8886	-1
c8932	-13
c8957	-2
c8982	-7
c9016	-5
c9026	-2
c9082	-16
c9160	-15
c9237	-2
c9270	-3
c9277	-14
c9295	-8
c9335	-5
c9348	-8
c9382	-14
c9409	-12
c9444	-2
c9457	-4
c9476	-1
c9478	-11
c9494	-7
c9575	-13
c9592	-6
c9608	-1
c9633	-11
c9654	-3
c9696	-2
c9700	-5
c9729	-3
c9746	-16
c9762	-9
c9782	-6
c9795	-6
c9813	-1
c9819	-13
c9844	-6
c9895	-12
c9943	-5
c9961	-4
c9965	-16
c9984	-3
c10021	-9
c10027	-16
c10028	-3
c10030	-6
c10036	-11
c10057	-2
c10144	-8
c10191	-11
c10208	-11
c10242	-3
c10312	-9
c10327	-14
c10344	-6
c10375	-11
c10381	-11
c10388	-2
c10417	-16
c10423	-12
c10435	-5
c10480	-9
c10513	-15
c10523	-15
c10534	-12
c10536	-1
c10580	-13
c10590	-14
c10598	-2
c10617	-9
c10627	-12
c10628	-10
c10648	-8
c10657	-16
c10667	-1
c10673	-9
c10839	-6
c10857	-8
c10862	-4
c10921	-3
c10945	-6
c10972	-10
c10993	-11
c10994	-5
c11008	-16
c11020	-4
c11025	-12
c11056	-4
c11077	-15
c11083	-11
c11085	-5
c11110	-7
c11111	-7
c11126	-14
c11128	-7
c11157	-13
c11196	-14
c11199	-6
c11203	-10
c11214	-8
c11231	-10
c11241	-3
c11267	-13
c11273	-3
c11281	-11
c11290	-16
c11315	-2
c11320	-6
c11339	-13
c11341	-3
c11357	-2
c11381	-7
c11433	-4
c11440	-1
c11443	-4
c11451	-4
c11484	-16
c11498	-16
c11532	-5
c11599	-12
c11605	-13
c11633	-2
c11634	-7
c11661	-3
c11673	-12
c11689	-12
c11710	-11
c11722	-9
c11727	-5
c11747	-12
c11762	-1
c11774	-11
c11793	-5
c11842	-10
c11863	-15
c11864	-14
c11893	-12
c11941	-13
c11947	-9
c11962	-11
c12002	-14
c12008	-15
c12009	-15
c12013	-11
c12021	-12
c12024	-13
c12032	-1
c12063	-15
c12092	-8
c12100	-5
c12112	-16
c12124	-16
c12128	-7
c12136	-3
c12137	-3
c12150	-9
c12153	-7
c12154	-8
c12178	-16
c12179	-16
c12181	-3
c12188	-7
c12200	-10
c12213	-2
c12228	-10
c12242	-9
c12245	-16
c12254	-1
c12260	-2
c12274	-16
c12282	-5
c12297	-7
c12327	-5
c12358	-12
c12359	-12
c12375	-8
c12397	-8
c12401	-4
c12413	-12
c12420	-8
c12434	-4
c12451	-5
c12477	-5
c12492	-4
c12499	-15
c12507	-13
c12533	-13
c12547	-9
c12576	-2
c12579	-5
c12581	-3
c12593	-11
c12603	-15
c12646	-10
c12664	-8
c12705	-6
c12751	-10
c12758	-14
c12766	-12
c12768	-4
c12776	-15
c12778	-7
c12786	-14
c12793	-1
c12818	-8
c12877	-7
c12891	-13
c12899	-12
c12909	-14
c12918	-8
c12928	-14
c12933	-9
c12939	-11
c12942	-4
c12949	-4
c12960	-4
c12968	-2
c12986	-14
c13001	-8
c13016	-7
c13019	-5
c13041	-6
c13046	-6
c13062	-8
c13076	-14
c13091	-5
c13098	-8
c13108	-5
c13112	-6
c13119	-1
c13136	-14
c13146	-8
c13152	-7
c13157	-15
c13170	-15
c13182	-16
c13197	-12
c13209	-16
c13216	-1
c13243	-15
c13285	-2
c13307	-15
c13325	-12
c13337	-8
c13356	-2
c13365	-14
c13372	-13
c13374	-1
c13392	-7
c13405	-16
c13418	-4
c13422	-14
c13458	-10
c13488	-11
c13496	-14
c13507	-10
c13515	-1
c13548	-16
c13569	-10
c13605	-3
c13613	-6
c13615	-6
c13635	-12
c13642	-14
c13671	-13
c13703	-15
c13713	-14
c13736	-9
c13741	-11
c13744	-8
c13754	-4
c13760	-3
c13768	-12
c13809	-12
c13810	-10
c13812	-2
c13822	-12
c13843	-12
c13849	-3
c13864	-5
c13884	-4
c13886	-14
c13896	-9
c13900	-1
c13934	-7
c13946	-14
c13974	-2
c13985	-1
c13989	-5
c14026	-15
c14030	-10
c14037	-5
c14046	-12
c14048	-15
c14052	-2
c14055	-15
c14086	-9
c14095	-14
c14104	-7
c14113	-6
c14138	-6
c14143	-15
c14184	-13
c14237	-6
c14239	-6
c14289	-6
c14291	-9
c14346	-15
c14350	-1
c14364	-5
c14373	-4
c14391	-8
c14412	-4
c14436	-1
c14486	-15
c14511	-15
c14518	-14
c14539	-5
c14545	-6
c14548	-11
c14549	-11
c14560	-6
c14562	-3
c14570	-6
c14603	-14
c14605	-3
c14616	-2
c14618	-10
c14628	-3
c14639	-1
c14640	-13
c14643	-7
c14644	-1
c14646	-7
c14647	-7
c14660	-14
c14672	-6
c14700	-8
c14702	-16
c14707	-11
c14722	-10
c14723	-10
c14726	-11
c14731	-7
c14737	-8
c14744	-10
c14760	-14
c14762	-11
c14764	-13
c14769	-5
c14776	-12
c14781	-7
c14786	-11
c14801	-1
c14806	-7
c14813	-3
c14819	-11
c14837	-2
c14839	-14
c14857	-11
c14873	-2
c14877	-9
c14902	-14
c14925	-3
c14935	-8
c14940	-6
c14942	-16
c14943	-16
c14949	-7
c14958	-7
c14966	-7
c14982	-13
c14983	-13
c14997	-14
c15005	-4
c15025	-4
c15027	-2
c15032	-1
c15035	-7
c15056	-6
c15088	-9
c15094	-1
c15096	-5
c15106	-2
c15111	-6
c15154	-3
c15160	-12
c15161	-12
c15200	-9
c15202	-15
c15203	-15
c15254	-12
c15270	-1
c15275	-4
c15284	-7
c15340	-4
c15343	-16
c15358	-9
c15361	-8
c15368	-16
c15369	-16
c15372	-8
c15388	-7
c15389	-7
c15393	-7
c15415	-16
c15422	-10
c15433	-5
c15449	-11
c15455	-7
c15481	-16
c15483	-8
c15486	-11
c15496	-7
c15503	-15
c15505	-3
c15510	-10
c15571	-3
c15604	-13
c15605	-13
c15616	-12
c15622	-11
c15642	-13
c15656	-2
c15667	-14
c15672	-12
c15726	-6
c15736	-13
c15741	-1
c15751	-2
c15770	-4
c15790	-15
c15838	-4
c15844	-1
c15848	-9
c15906	-8
c15912	-2
c15925	-3
c15931	-9
c15937	-5
c15952	-10
c15953	-10
c15962	-3
c15966	-11
c15981	-13
c15997	-5
c16000	-10
c16011	-8
c16018	-5
c16031	-6
c16036	-2
c16040	-3
c16047	-16
c16049	-13
c16055	-7
c16057	-6
c16062	-6
c16064	-1
c16066	-9
c16067	-9
c16100	-5
c16102	-10
c16106	-5
c16111	-11
c16113	-2
c16115	-9
c16138	-5
c16149	-2
c16158	-16
c16159	-16
c16162	-5
c16170	-13
c16171	-13
c16195	-14
c16196	-13
c16198	-15
c16203	-14
c16216	-10
c16233	-1
c16235	-16
c16241	-4
c16244	-4
c16258	-14
c16262	-6
c16278	-15
c16301	-2
c16309	-12
c16311	-15
c16316	-8
c16317	-8
c16322	-16
c16326	-9
c16330	-10
c16331	-10
c16344	-16
c16347	-3
c16353	-9
c16382	-7
c16383	-7
c16402	-15
c16403	-15
c16409	-7
c16424	-6
c16462	-1
c16465	-15
c16470	-14
c16479	-7
c16480	-12
c16501	-1
c16510	-10
c16512	-10
c16518	-5
c16528	-11
c16534	-2
c16553	-11
c16557	-13
c16558	-5
c16565	-6
c16583	-6
c16598	-1
c16634	-4
c16650	-8
c16668	-1
c16682	-10
c16685	-15
c16688	-4
c16695	-3
c16701	-15
c16712	-10
c16725	-4
c16748	-5
c16752	-8
c16796	-3
c16801	-16
c16816	-7
c16836	-11
c16859	-9
c16860	-3
c16872	-7
c16876	-10
c16899	-5
c16921	-4
c16930	-10
c16931	-10
c16948	-10
c16957	-14
c16958	-4
c16959	-4
c16970	-12
c16982	-4
c16993	-12
c16994	-11
c17007	-13
c17010	-9
c17014	-6
c17016	-3
c17019	-13
c17021	-9
c17024	-1
c17032	-14
c17034	-3
c17038	-9
c17046	-14
c17050	-9
c17067	-3
c17068	-16
c17086	-8
c17090	-1
c17093	-2
c17098	-7
c17110	-8
c17132	-2
c17133	-2
c17139	-16
c17148	-14
c17180	-4
c17183	-16
c17186	-13
c17236	-16
c17240	-11
c17243	-3
c17244	-6
c17249	-1
c17259	-12
c17320	-4
c17325	-5
c17330	-15
c17332	-14
c17355	-10
c17373	-6
c17389	-2
c17401	-13
c17419	-3
c17425	-4
c17445	-13
c17485	-5
c17490	-3
c17524	-13
c17525	-13
c17534	-14
c17579	-8
c17582	-14
c17586	-4
c17588	-16
c17589	-16
c17590	-8
c17600	-9
c17611	-13
c17613	-8
c17621	-1
c17627	-11
c17632	-6
c17638	-8
c17660	-12
c17662	-13
c17665	-5
c17666	-11
c17674	-1
c17681	-9
c17689	-6
c17701	-2
c17702	-3
c17717	-4
c17720	-5
c17735	-9
c17738	-1
c17747	-7
c17748	-2
c17750	-3
c17751	-3
c17754	-11
c17755	-11
c17759	-9
c17763	-4
c17775	-3
c17802	-7
c17808	-5
c17830	-5
c17853	-10
c17870	-12
c17878	-3
c17882	-11
c17895	-1
c17899	-2
c17903	-3
c17904	-9
c17920	-5
c17958	-12
c17971	-4
c17986	-9
c17987	-9
c18003	-2
c18005	-2
c18013	-3
c18032	-5
c18035	-5
c18037	-14
c18046	-12
c18060	-9
c18061	-9
c18075	-15
c18080	-12
c18096	-10
c18113	-11
c18118	-12
c18119	-12
c18125	-16
