	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c747	0	27	28	23	-1	22	-1	28	-1	1	0	-1	0	-1	0	4	-1	-1	0	-1	-1	0	-1	-1	0	0	44	0	0	34
c1353	0	46	16	-1	0	0	-1	0	0	15	-1	-1	0	32	0	27	0	20	-1	37	-1	8	-1	0	-1	0	0	15	30	1
c2295	-1	43	-1	1	0	33	-1	-1	0	0	41	0	-1	0	39	-1	0	-1	0	46	1	1	-1	0	-1	-1	0	26	49	0
c2576	-1	-1	-1	23	-1	0	-1	-1	15	46	0	0	23	0	-1	0	0	28	0	0	39	-1	3	15	8	44	32	0	26	0
c2620	0	27	0	19	8	0	0	-1	8	1	0	-1	6	-1	-1	0	-1	-1	0	0	-1	0	44	0	0	0	0	0	0	0
c2721	-1	25	6	0	0	0	0	8	-1	1	-1	-1	46	-1	0	0	0	0	40	49	-1	0	37	28	0	49	0	0	4	-1
c2747	0	0	-1	0	0	0	15	0	22	-1	0	0	0	22	37	27	1	0	0	-1	0	-1	0	-1	-1	49	-1	0	-1	1
c2839	0	46	16	-1	0	0	0	0	19	15	0	0	0	0	0	27	0	20	39	37	-1	0	-1	0	-1	0	-1	0	30	1
c3095	-1	0	26	0	0	0	8	-1	32	-1	0	0	-1	0	-1	27	0	0	0	-1	32	0	13	0	15	46	43	-1	0	1
c3527	8	0	-1	0	18	-1	-1	0	0	1	37	-1	0	0	0	19	0	0	0	0	-1	-1	0	0	-1	49	0	16	0	0
c3553	-1	0	26	0	0	0	0	-1	0	-1	0	0	-1	-1	38	27	0	9	0	-1	32	0	-1	0	15	0	43	-1	0	1
c3583	36	27	0	22	4	0	0	0	0	0	0	-1	0	-1	-1	0	-1	0	0	-1	0	0	1	0	7	-1	0	0	0	0
c3780	0	-1	3	0	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	34	3	1	0	-1	0	0	0	0	43	0	47	1
c3915	-1	28	0	-1	0	0	0	0	0	1	-1	0	1	32	-1	27	0	-1	-1	8	-1	0	6	-1	8	0	15	0	20	-1
c4021	-1	-1	0	0	0	30	8	0	0	-1	0	0	34	0	-1	-1	-1	0	0	0	0	0	47	-1	15	0	0	-1	0	-1
c4490	0	0	15	36	0	0	0	0	1	5	44	8	-1	28	0	27	44	0	0	0	5	0	0	0	0	1	0	0	0	1
c4532	-1	0	0	0	0	-1	0	1	0	23	38	0	-1	-1	-1	27	28	0	0	-1	29	1	-1	0	23	39	19	0	-1	1
c4621	-1	43	-1	1	43	33	0	-1	0	0	41	0	23	0	0	-1	0	28	0	36	2	1	34	4	-1	44	0	30	49	49
c4898	0	0	3	0	0	39	-1	-1	0	-1	0	23	-1	-1	0	27	-1	28	3	-1	0	-1	5	-1	0	0	0	0	47	1
c5031	-1	-1	-1	34	0	0	3	-1	0	1	0	-1	-1	8	0	0	-1	0	27	-1	27	0	44	-1	0	-1	0	1	0	0
c5259	-1	0	0	50	0	0	0	0	0	-1	-1	0	-1	4	38	27	1	0	-1	-1	32	0	-1	0	15	47	18	-1	0	1
