	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c2053	0	-1	4	-1	-1	15	0	48	-1	39	-1	0	0	-1	44	32	-1	-1	-1	0	0	0	-1	0	0	37	0	-1	30	0
c2121	10	0	0	-1	-1	27	0	48	0	-1	19	0	20	-1	44	18	-1	0	0	0	-1	-1	30	-1	0	-1	2	15	-1	-1
c2485	0	0	-1	-1	-1	-1	39	0	-1	0	0	-1	9	15	44	23	0	0	0	-1	-1	15	0	37	21	0	-1	0	0	13
c2793	10	0	0	-1	-1	0	46	48	0	39	19	0	20	-1	44	0	0	46	0	0	-1	0	-1	0	0	6	0	0	0	0
c2865	0	-1	0	47	-1	0	-1	0	0	0	0	27	11	0	8	-1	0	0	0	0	0	0	-1	9	-1	-1	46	25	48	27
c3410	-1	20	0	37	-1	-1	0	0	0	27	0	-1	0	0	16	33	0	0	-1	0	0	0	39	0	0	-1	0	-1	32	0
c3468	0	0	0	37	-1	-1	0	-1	32	27	0	39	45	0	16	33	0	0	20	-1	0	0	39	0	0	0	0	44	-1	-1
c3648	0	0	23	0	-1	-1	-1	0	6	42	0	-1	0	-1	0	-1	-1	-1	0	0	0	6	0	0	39	-1	0	0	0	-1
c4130	0	-1	39	0	-1	18	-1	0	0	0	0	0	0	4	0	0	0	31	39	11	18	0	0	0	0	47	21	-1	39	0
c4337	0	0	-1	9	-1	18	-1	0	0	0	-1	33	0	0	-1	0	-1	0	0	-1	-1	0	-1	0	47	47	0	0	0	18
c4426	-1	20	0	0	-1	0	-1	48	0	39	19	0	0	0	44	9	0	-1	0	0	0	-1	0	0	0	0	0	0	42	32
c4499	0	-1	0	0	-1	0	-1	0	8	-1	0	16	0	0	0	0	0	16	26	19	0	-1	0	0	0	-1	-1	11	40	18
c4576	-1	-1	0	0	-1	0	-1	0	-1	0	-1	33	37	0	0	0	0	0	-1	-1	0	0	-1	0	47	47	0	0	-1	18
c4629	-1	0	0	-1	-1	0	-1	0	0	9	0	0	-1	0	0	48	0	0	-1	19	0	-1	0	-1	-1	47	6	0	0	0
c4721	0	20	0	-1	-1	45	0	48	0	39	19	0	0	-1	44	-1	0	47	-1	27	-1	18	0	19	37	37	0	0	30	29
c4801	-1	20	15	0	-1	0	-1	48	0	39	19	0	-1	0	-1	9	-1	0	45	39	0	-1	19	0	0	39	-1	0	42	0
